Year,2022,2021
"Selling, General & Admin",0.56,0.5
Other Operating Expenses,0.66,0.51
Operating Expenses,1.22,1.02
Operating Income,-1.22,-1.02
Other Expense / Income,-5.11,-3.33
Pretax Income,3.89,2.32
Net Income,3.89,2.32
Net Income Growth,67.85%,-
Shares Outstanding (Basic),6,11
Shares Outstanding (Diluted),6,11
Shares Change,-43.80%,-
EPS (Basic),0.62,0.21
EPS (Diluted),0.62,0.21
EPS Growth,195.24%,-
Free Cash Flow Per Share,-0.02,-0.12
EBITDA,3.89,2.32
EBIT,3.89,2.32
