Year,2022,2021
"Selling, General & Admin",1.8,0.45
Operating Expenses,1.8,0.45
Operating Income,-1.8,-0.45
Other Expense / Income,-11.69,-9.94
Pretax Income,9.89,9.49
Net Income,9.89,9.49
Net Income Growth,4.27%,-
Shares Outstanding (Basic),29,11
Shares Outstanding (Diluted),29,11
Shares Change,154.98%,-
EPS (Basic),0.34,0.84
EPS (Diluted),0.34,0.84
EPS Growth,-59.52%,-
Free Cash Flow Per Share,-0.02,-0.14
EBITDA,9.89,9.49
EBIT,9.89,9.49
