Year,2022,2021
"Selling, General & Admin",0.61,1.39
Operating Expenses,0.61,1.39
Operating Income,-0.61,-1.39
Other Expense / Income,-9.34,-4.53
Pretax Income,8.72,3.14
Net Income,8.72,3.14
Net Income Growth,177.93%,-
Shares Outstanding (Basic),29,26
Shares Outstanding (Diluted),29,26
Shares Change,12.62%,-
EPS (Basic),0.30,0.12
EPS (Diluted),0.30,0.12
EPS Growth,150.00%,-
Free Cash Flow Per Share,-0.01,-0.06
EBITDA,8.72,3.14
EBIT,8.72,3.14
