Year,2022,2021
"Selling, General & Admin",2.39,1.63
Operating Expenses,2.39,1.63
Operating Income,-2.39,-1.63
Other Expense / Income,-13.95,-10.03
Pretax Income,11.56,8.39
Income Tax,1.03,0
Net Income,10.53,8.39
Net Income Growth,25.47%,-
Shares Outstanding (Basic),42,35
Shares Outstanding (Diluted),42,35
Shares Change,19.15%,-
EPS (Basic),0.25,0.24
EPS (Diluted),0.25,0.24
EPS Growth,4.17%,-
Free Cash Flow Per Share,-0.02,-0.04
Effective Tax Rate,8.88%,-
EBITDA,11.56,8.39
EBIT,11.56,8.39
