Year,2022,2021
"Selling, General & Admin",2.41,0.14
Operating Expenses,2.41,0.14
Operating Income,-2.41,-0.14
Other Expense / Income,-29.37,-1.05
Pretax Income,26.97,0.91
Net Income,26.97,0.91
Net Income Growth,2860.01%,-
Shares Outstanding (Basic),43,10
Shares Outstanding (Diluted),43,10
Shares Change,325.37%,-
EPS (Basic),0.63,0.09
EPS (Diluted),0.63,0.09
EPS Growth,600.00%,-
Free Cash Flow Per Share,-0.05,0.01
EBITDA,26.97,0.91
EBIT,26.97,0.91
