Year,2022,2021
"Selling, General & Admin",1.16,0.52
Operating Expenses,1.16,0.52
Operating Income,-1.16,-0.52
Other Expense / Income,-16.46,-4.05
Pretax Income,15.3,3.54
Income Tax,0.78,0
Net Income,14.52,3.54
Net Income Growth,310.45%,-
Shares Outstanding (Basic),35,17
Shares Outstanding (Diluted),35,17
Shares Change,105.13%,-
EPS (Basic),0.41,0.21
EPS (Diluted),0.41,0.21
EPS Growth,95.24%,-
Free Cash Flow Per Share,-0.04,-0.06
Effective Tax Rate,5.10%,-
EBITDA,15.3,3.54
EBIT,15.3,3.54
