Year,2022,2021
"Selling, General & Admin",1.12,0.79
Operating Expenses,1.12,0.79
Operating Income,-1.12,-0.79
Other Expense / Income,-13.96,-2.44
Pretax Income,12.84,1.66
Net Income,12.84,1.66
Net Income Growth,675.52%,-
Shares Outstanding (Basic),22,6
Shares Outstanding (Diluted),22,6
Shares Change,267.51%,-
EPS (Basic),0.60,0.28
EPS (Diluted),0.60,0.28
EPS Growth,114.29%,-
Free Cash Flow Per Share,-0.03,-0.05
EBITDA,12.84,1.66
EBIT,12.84,1.66
