Year,2022,2021
"Selling, General & Admin",1.56,3.86
Operating Expenses,1.56,3.86
Operating Income,-1.56,-3.86
Other Expense / Income,-15.83,-8.7
Pretax Income,14.27,4.84
Income Tax,0.75,0
Net Income,13.52,4.84
Net Income Growth,179.09%,-
Shares Outstanding (Basic),36,31
Shares Outstanding (Diluted),36,31
Shares Change,15.73%,-
EPS (Basic),0.38,0.16
EPS (Diluted),0.38,0.16
EPS Growth,137.50%,-
Free Cash Flow Per Share,-0.04,-0.08
Effective Tax Rate,5.26%,-
EBITDA,14.27,4.84
EBIT,14.27,4.84
