Year,2022,2021
"Selling, General & Admin",4.67,0.81
Operating Expenses,4.67,0.81
Operating Income,-4.67,-0.81
Other Expense / Income,-9.49,-6.69
Pretax Income,4.82,5.88
Net Income,4.82,5.88
Net Income Growth,-17.92%,-
Shares Outstanding (Basic),25,8
Shares Outstanding (Diluted),25,8
Shares Change,216.09%,-
EPS (Basic),0.19,0.74
EPS (Diluted),0.19,0.74
EPS Growth,-74.32%,-
Free Cash Flow Per Share,-0.03,-0.12
EBITDA,4.82,5.88
EBIT,4.82,5.88
