Year,2022,2021
"Selling, General & Admin",2.81,0.76
Operating Expenses,2.81,0.76
Operating Income,-2.81,-0.76
Other Expense / Income,-11.87,-1.24
Pretax Income,9.06,0.48
Net Income,9.06,0.48
Net Income Growth,1777.37%,-
Shares Outstanding (Basic),36,20
Shares Outstanding (Diluted),36,20
Shares Change,78.46%,-
EPS (Basic),0.25,0.02
EPS (Diluted),0.25,0.02
EPS Growth,1150.00%,-
Free Cash Flow Per Share,-0.04,-0.06
EBITDA,9.06,0.48
EBIT,9.06,0.48
