Year,2022,2021
"Selling, General & Admin",6.47,0.28
Operating Expenses,6.47,0.28
Operating Income,-6.47,-0.28
Other Expense / Income,-10.54,-0.59
Pretax Income,4.07,0.31
Income Tax,0.59,0
Net Income,3.48,0.31
Net Income Growth,1014.83%,-
Shares Outstanding (Basic),25,9
Shares Outstanding (Diluted),25,9
Shares Change,165.24%,-
EPS (Basic),0.14,0.03
EPS (Diluted),0.14,0.03
EPS Growth,366.67%,-
Free Cash Flow Per Share,-0.04,-0.06
Effective Tax Rate,14.54%,-
EBITDA,4.07,0.31
EBIT,4.07,0.31
