Year,2022,2021
"Selling, General & Admin",4.57,1.05
Operating Expenses,4.57,1.05
Operating Income,-4.57,-1.05
Other Expense / Income,-15.41,-6.54
Pretax Income,10.84,5.49
Net Income,10.84,5.49
Net Income Growth,97.51%,-
Shares Outstanding (Basic),36,30
Shares Outstanding (Diluted),36,30
Shares Change,19.67%,-
EPS (Basic),0.30,0.18
EPS (Diluted),0.30,0.18
EPS Growth,66.67%,-
Free Cash Flow Per Share,-0.02,-0.04
EBITDA,10.84,5.49
EBIT,10.84,5.49
