Year,2022,2021
"Selling, General & Admin",4.47,1.81
Operating Expenses,4.47,1.81
Operating Income,-4.47,-1.81
Other Expense / Income,-22.16,-3.13
Pretax Income,17.69,1.32
Net Income,17.69,1.32
Net Income Growth,1239.86%,-
Shares Outstanding (Basic),52,47
Shares Outstanding (Diluted),52,47
Shares Change,9.35%,-
EPS (Basic),0.34,0.03
EPS (Diluted),0.34,0.03
EPS Growth,1033.33%,-
Free Cash Flow Per Share,-0.02,-0.02
EBITDA,17.69,1.32
EBIT,17.69,1.32
