Year,2022,2021
"Selling, General & Admin",3.37,3.4
Operating Expenses,3.37,3.4
Operating Income,-3.37,-3.4
Other Expense / Income,-22.05,-29.8
Pretax Income,18.69,26.4
Net Income,18.69,26.4
Net Income Growth,-29.21%,-
Shares Outstanding (Basic),72,63
Shares Outstanding (Diluted),72,63
Shares Change,13.71%,-
EPS (Basic),0.26,0.42
EPS (Diluted),0.26,0.42
EPS Growth,-38.10%,-
Free Cash Flow Per Share,-0.02,-0.07
EBITDA,18.69,26.4
EBIT,18.69,26.4
