Year,2022,2021
"Selling, General & Admin",1.39,0.22
Operating Expenses,1.39,0.22
Operating Income,-1.39,-0.22
Other Expense / Income,-12.1,-5.17
Pretax Income,10.71,4.96
Net Income,10.71,4.96
Net Income Growth,116.08%,-
Shares Outstanding (Basic),29,8
Shares Outstanding (Diluted),29,9
Shares Change,223.64%,-
EPS (Basic),0.37,0.62
EPS (Diluted),0.37,0.56
EPS Growth,-33.93%,-
Free Cash Flow Per Share,-0.03,-0.11
EBITDA,10.71,4.96
EBIT,10.71,4.96
