Year,2022,2021
"Selling, General & Admin",0.74,0.09
Operating Expenses,0.74,0.09
Operating Income,-0.74,-0.09
Other Expense / Income,-16.25,-1.72
Pretax Income,15.51,1.63
Net Income,15.51,1.63
Net Income Growth,849.54%,-
Shares Outstanding (Basic),27,9
Shares Outstanding (Diluted),27,9
Shares Change,210.36%,-
EPS (Basic),0.58,0.19
EPS (Diluted),0.58,0.19
EPS Growth,205.26%,-
Free Cash Flow Per Share,-0.01,-0.07
EBITDA,15.51,1.63
EBIT,15.51,1.63
