Year,2022,2021
"Selling, General & Admin",1.01,0.47
Operating Expenses,1.01,0.47
Operating Income,-1.01,-0.47
Other Expense / Income,-8.54,-6.85
Pretax Income,7.53,6.38
Income Tax,0.34,0
Net Income,7.19,6.38
Net Income Growth,12.70%,-
Shares Outstanding (Basic),20,17
Shares Outstanding (Diluted),20,17
Shares Change,16.34%,-
EPS (Basic),0.36,0.37
EPS (Diluted),0.36,0.37
EPS Growth,-2.70%,-
Free Cash Flow Per Share,-0.04,-0.02
Effective Tax Rate,4.48%,-
EBITDA,7.53,6.38
EBIT,7.53,6.38
