Year,2022,2021
"Selling, General & Admin",2.36,2.81
Operating Expenses,2.36,2.81
Operating Income,-2.36,-2.81
Other Expense / Income,-4.32,-5.67
Pretax Income,1.96,2.87
Net Income,1.96,2.87
Net Income Growth,-31.44%,-
Shares Outstanding (Basic),12,13
Shares Outstanding (Diluted),12,13
Shares Change,-5.19%,-
EPS (Basic),0.16,0.22
EPS (Diluted),0.16,0.22
EPS Growth,-27.27%,-
Free Cash Flow Per Share,-0.05,-0.05
EBITDA,1.96,2.87
EBIT,1.96,2.87
