Year,2022,2021
"Selling, General & Admin",1.82,0.85
Operating Expenses,1.82,0.85
Operating Income,-1.82,-0.85
Other Expense / Income,-16.04,-9.58
Pretax Income,14.22,8.72
Net Income,14.22,8.72
Net Income Growth,62.98%,-
Shares Outstanding (Basic),43,25
Shares Outstanding (Diluted),43,26
Shares Change,67.11%,-
EPS (Basic),0.33,0.35
EPS (Diluted),0.33,0.34
EPS Growth,-2.94%,-
Free Cash Flow Per Share,-0.03,-0.07
EBITDA,14.22,8.72
EBIT,14.22,8.72
