Year,2022,2021
"Selling, General & Admin",2,0.5
Operating Expenses,2,0.5
Operating Income,-2,-0.5
Other Expense / Income,-12.66,-4.93
Pretax Income,10.66,4.43
Income Tax,0.58,0
Net Income,10.09,4.43
Net Income Growth,127.50%,-
Shares Outstanding (Basic),25,11
Shares Outstanding (Diluted),25,11
Shares Change,137.02%,-
EPS (Basic),0.40,0.42
EPS (Diluted),0.40,0.42
EPS Growth,-4.76%,-
Free Cash Flow Per Share,-0.05,-0.09
Effective Tax Rate,5.41%,-
EBITDA,10.66,4.43
EBIT,10.66,4.43
