Year,2022,2021
"Selling, General & Admin",1.56,2.01
Operating Expenses,1.56,2.01
Operating Income,-1.56,-2.01
Other Expense / Income,-15.13,-6.84
Pretax Income,13.58,4.83
Net Income,13.58,4.83
Net Income Growth,180.87%,-
Shares Outstanding (Basic),34,28
Shares Outstanding (Diluted),34,28
Shares Change,23.30%,-
EPS (Basic),0.39,0.17
EPS (Diluted),0.39,0.17
EPS Growth,129.41%,-
Free Cash Flow Per Share,-0.02,-0.04
EBITDA,13.58,4.83
EBIT,13.58,4.83
