symbol,date,open,high,low,close,volume,adjclose,dividends,splits
FMAO,2017-01-03,17.5,17.5,17.5,17.5,0,15.124138832092285,0.0,0.0
FMAO,2017-01-04,19.5,24.5,19.5,19.5,400,16.852615356445312,0.0,0.0
FMAO,2017-01-05,19.5,19.5,19.5,19.5,200,16.852615356445312,0.0,0.0
FMAO,2017-01-06,17.385000228881836,18.5,17.385000228881836,18.5,3800,15.988372802734375,0.0,0.0
FMAO,2017-01-09,18.0,18.0,17.510000228881836,17.510000228881836,1000,15.132782936096191,0.0,0.0
FMAO,2017-01-10,17.55500030517578,17.55500030517578,17.55500030517578,17.55500030517578,200,15.171670913696289,0.0,0.0
FMAO,2017-01-11,17.55500030517578,17.55500030517578,17.55500030517578,17.55500030517578,0,15.171670913696289,0.0,0.0
FMAO,2017-01-12,17.55500030517578,17.55500030517578,17.55500030517578,17.55500030517578,0,15.171670913696289,0.0,0.0
FMAO,2017-01-13,17.55500030517578,17.55500030517578,17.55500030517578,17.55500030517578,0,15.171670913696289,0.0,0.0
FMAO,2017-01-17,17.725000381469727,17.725000381469727,17.725000381469727,17.725000381469727,200,15.318591117858887,0.0,0.0
FMAO,2017-01-18,17.514999389648438,18.0,17.514999389648438,18.0,2000,15.556258201599121,0.0,0.0
FMAO,2017-01-19,18.4950008392334,18.4950008392334,17.55500030517578,17.55500030517578,6800,15.171670913696289,0.0,0.0
FMAO,2017-01-20,18.299999237060547,18.299999237060547,18.299999237060547,18.299999237060547,6200,15.815523147583008,0.0,0.0
FMAO,2017-01-23,18.0,18.0,18.0,18.0,1400,15.556258201599121,0.0,0.0
FMAO,2017-01-24,17.75,17.75,17.75,17.75,12000,15.340202331542969,0.0,0.0
FMAO,2017-01-25,17.75,17.75,17.75,17.75,47000,15.340202331542969,0.0,0.0
FMAO,2017-01-26,17.9950008392334,17.9950008392334,17.75,17.75,800,15.340202331542969,0.0,0.0
FMAO,2017-01-27,17.75,17.75,17.75,17.75,0,15.340202331542969,0.0,0.0
FMAO,2017-01-30,17.9950008392334,18.0,17.979999542236328,18.0,1600,15.556258201599121,0.0,0.0
FMAO,2017-01-31,18.0,18.0,18.0,18.0,0,15.556258201599121,0.0,0.0
FMAO,2017-02-01,18.0,18.0,17.375,17.625,4600,15.232169151306152,0.0,0.0
FMAO,2017-02-02,17.625,17.625,17.625,17.625,1000,15.232169151306152,0.0,0.0
FMAO,2017-02-03,17.75,17.875,17.674999237060547,17.875,1000,15.448227882385254,0.0,0.0
FMAO,2017-02-06,17.875,17.875,17.875,17.875,0,15.448227882385254,0.0,0.0
FMAO,2017-02-07,17.875,17.875,17.875,17.875,0,15.448227882385254,0.0,0.0
FMAO,2017-02-08,18.0,18.5,18.0,18.399999618530273,4200,15.901949882507324,0.0,0.0
FMAO,2017-02-09,19.024999618530273,19.024999618530273,19.024999618530273,19.024999618530273,600,16.44210433959961,0.0,0.0
FMAO,2017-02-10,19.125,19.125,19.125,19.125,1400,16.52852439880371,0.0,0.0
FMAO,2017-02-13,19.75,20.084999084472656,19.625,19.625,2200,16.960641860961914,0.0,0.0
FMAO,2017-02-14,20.0,22.0,20.0,21.25,2600,18.36502456665039,0.0,0.0
FMAO,2017-02-15,21.25,21.25,20.0,20.0,3000,17.284732818603516,0.0,0.0
FMAO,2017-02-16,20.0,20.0,20.0,20.0,400,17.284732818603516,0.0,0.0
FMAO,2017-02-17,19.635000228881836,19.635000228881836,19.635000228881836,19.635000228881836,1400,16.969284057617188,0.0,0.0
FMAO,2017-02-21,19.6299991607666,21.0,19.6299991607666,19.655000686645508,2600,16.986572265625,0.0,0.0
FMAO,2017-02-22,19.655000686645508,19.655000686645508,19.655000686645508,19.655000686645508,0,16.986572265625,0.0,0.0
FMAO,2017-02-23,20.125,20.975000381469727,20.125,20.975000381469727,1600,18.127365112304688,0.0,0.0
FMAO,2017-02-24,20.5,20.5,20.0,20.0,600,17.284732818603516,0.0,0.0
FMAO,2017-02-27,20.0,20.0,20.0,20.0,0,17.284732818603516,0.0,0.0
FMAO,2017-02-28,19.655000686645508,19.655000686645508,19.655000686645508,19.655000686645508,400,16.986572265625,0.0,0.0
FMAO,2017-03-01,20.440000534057617,20.440000534057617,20.0,20.0,800,17.284732818603516,0.0,0.0
FMAO,2017-03-02,20.125,20.125,20.125,20.125,1000,17.39276123046875,0.0,0.0
FMAO,2017-03-03,20.975000381469727,20.975000381469727,20.975000381469727,20.975000381469727,600,18.127365112304688,0.0,0.0
FMAO,2017-03-06,20.975000381469727,20.975000381469727,20.950000762939453,20.975000381469727,13600,18.127365112304688,0.0,0.0
FMAO,2017-03-07,21.75,22.875,21.725000381469727,22.875,9800,19.769411087036133,0.0,0.0
FMAO,2017-03-08,22.875,22.875,22.875,22.875,200,19.769411087036133,0.0,0.0
FMAO,2017-03-09,22.204999923706055,22.21500015258789,22.204999923706055,22.21500015258789,800,19.199018478393555,0.0,0.0
FMAO,2017-03-10,22.204999923706055,22.204999923706055,22.084999084472656,22.084999084472656,1600,19.086658477783203,0.0,0.0
FMAO,2017-03-13,22.25,22.25,22.25,22.25,1800,19.22926139831543,0.0,0.0
FMAO,2017-03-14,22.084999084472656,22.084999084472656,21.5,21.5,1800,18.581085205078125,0.0,0.0
FMAO,2017-03-15,22.0,22.0,21.5,21.5,600,18.581085205078125,0.0,0.0
FMAO,2017-03-16,21.5,21.5,21.5,21.5,0,18.581085205078125,0.0,0.0
FMAO,2017-03-17,21.5,21.75,21.5,21.524999618530273,1200,18.602693557739258,0.0,0.0
FMAO,2017-03-20,21.5,21.524999618530273,21.450000762939453,21.5,19600,18.581085205078125,0.0,0.0
FMAO,2017-03-21,21.524999618530273,21.530000686645508,21.5,21.530000686645508,3600,18.607011795043945,0.0,0.0
FMAO,2017-03-22,21.53499984741211,21.53499984741211,21.5,21.5,6200,18.581085205078125,0.0,0.0
FMAO,2017-03-23,21.5,21.5,21.5,21.5,0,18.581085205078125,0.0,0.0
FMAO,2017-03-24,21.5,21.5,21.5,21.5,400,18.681007385253906,0.115,0.0
FMAO,2017-03-27,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,400,17.98590087890625,0.0,0.0
FMAO,2017-03-28,21.0,21.0,21.0,21.0,6000,18.246566772460938,0.0,0.0
FMAO,2017-03-29,21.100000381469727,21.100000381469727,21.100000381469727,21.100000381469727,1000,18.333454132080078,0.0,0.0
FMAO,2017-03-30,21.100000381469727,21.100000381469727,21.100000381469727,21.100000381469727,0,18.333454132080078,0.0,0.0
FMAO,2017-03-31,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,400,18.290010452270508,0.0,0.0
FMAO,2017-04-03,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,0,18.290010452270508,0.0,0.0
FMAO,2017-04-04,21.0,21.0049991607666,21.0,21.0049991607666,2200,18.25090980529785,0.0,0.0
FMAO,2017-04-05,21.100000381469727,21.100000381469727,21.100000381469727,21.100000381469727,200,18.333454132080078,0.0,0.0
FMAO,2017-04-06,21.125,21.125,21.049999237060547,21.049999237060547,1600,18.290010452270508,0.0,0.0
FMAO,2017-04-07,21.100000381469727,21.100000381469727,21.100000381469727,21.100000381469727,600,18.333454132080078,0.0,0.0
FMAO,2017-04-10,21.100000381469727,21.100000381469727,21.100000381469727,21.100000381469727,0,18.333454132080078,0.0,0.0
FMAO,2017-04-11,21.2549991607666,21.2549991607666,21.2549991607666,21.2549991607666,1000,18.468135833740234,0.0,0.0
FMAO,2017-04-12,21.2549991607666,21.2549991607666,21.2549991607666,21.2549991607666,0,18.468135833740234,0.0,0.0
FMAO,2017-04-13,21.5,21.5,21.5,21.5,1200,18.681007385253906,0.0,0.0
FMAO,2017-04-17,21.625,21.75,21.625,21.75,1000,18.898231506347656,0.0,0.0
FMAO,2017-04-18,21.424999237060547,21.875,21.424999237060547,21.875,600,19.006837844848633,0.0,0.0
FMAO,2017-04-19,22.0,22.0,21.450000762939453,21.5,1000,18.681007385253906,0.0,0.0
FMAO,2017-04-20,21.875,21.875,21.875,21.875,400,19.006837844848633,0.0,0.0
FMAO,2017-04-21,21.875,22.0,21.875,21.875,8000,19.006837844848633,0.0,0.0
FMAO,2017-04-24,22.0,22.25,22.0,22.25,600,19.332672119140625,0.0,0.0
FMAO,2017-04-25,22.25,22.25,22.25,22.25,200,19.332672119140625,0.0,0.0
FMAO,2017-04-26,22.25,22.25,22.25,22.25,0,19.332672119140625,0.0,0.0
FMAO,2017-04-27,22.25,22.25,22.25,22.25,600,19.332672119140625,0.0,0.0
FMAO,2017-04-28,22.020000457763672,22.385000228881836,21.600000381469727,21.600000381469727,10400,18.76789665222168,0.0,0.0
FMAO,2017-05-01,21.625,21.625,21.350000381469727,21.350000381469727,2400,18.550676345825195,0.0,0.0
FMAO,2017-05-02,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,0,18.550676345825195,0.0,0.0
FMAO,2017-05-03,21.5,21.5,21.5,21.5,200,18.681007385253906,0.0,0.0
FMAO,2017-05-04,21.5,21.5,21.5,21.5,1000,18.681007385253906,0.0,0.0
FMAO,2017-05-05,22.0,23.125,22.0,23.125,3400,20.092947006225586,0.0,0.0
FMAO,2017-05-08,23.0,23.5,23.0,23.450000762939453,4400,20.375329971313477,0.0,0.0
FMAO,2017-05-09,23.450000762939453,23.5,23.450000762939453,23.5,3200,20.418773651123047,0.0,0.0
FMAO,2017-05-10,24.0,24.299999237060547,24.0,24.100000381469727,9600,20.940107345581055,0.0,0.0
FMAO,2017-05-11,24.325000762939453,25.0,24.325000762939453,25.0,29800,21.722103118896484,0.0,0.0
FMAO,2017-05-12,25.5,25.5,25.0,25.5,15400,22.156545639038086,0.0,0.0
FMAO,2017-05-15,25.010000228881836,25.010000228881836,25.010000228881836,25.010000228881836,1600,21.73079490661621,0.0,0.0
FMAO,2017-05-16,25.014999389648438,27.0,25.014999389648438,26.549999237060547,25200,23.06887435913086,0.0,0.0
FMAO,2017-05-17,26.125,28.260000228881836,26.125,27.75,14000,24.111534118652344,0.0,0.0
FMAO,2017-05-18,29.375,30.0,27.149999618530273,28.375,17600,24.654586791992188,0.0,0.0
FMAO,2017-05-19,28.375,29.30500030517578,27.975000381469727,28.8700008392334,7800,25.084684371948242,0.0,0.0
FMAO,2017-05-22,29.0,29.0,27.674999237060547,29.0,7000,25.197635650634766,0.0,0.0
FMAO,2017-05-23,29.0,29.0,27.709999084472656,28.6200008392334,13400,24.867462158203125,0.0,0.0
FMAO,2017-05-24,28.75,29.0,27.639999389648438,28.405000686645508,8000,24.680652618408203,0.0,0.0
FMAO,2017-05-25,28.5,28.75,28.475000381469727,28.625,8200,24.871807098388672,0.0,0.0
FMAO,2017-05-26,28.625,28.625,27.725000381469727,28.110000610351562,9000,24.424331665039062,0.0,0.0
FMAO,2017-05-30,28.5,29.0,27.649999618530273,28.0,5600,24.328754425048828,0.0,0.0
FMAO,2017-05-31,28.0,28.0,28.0,28.0,800,24.328754425048828,0.0,0.0
FMAO,2017-06-01,27.350000381469727,27.5,26.889999389648438,27.155000686645508,14200,23.59454917907715,0.0,0.0
FMAO,2017-06-02,27.3799991607666,28.75,26.704999923706055,28.5,24400,24.76319694519043,0.0,0.0
FMAO,2017-06-05,28.4950008392334,28.4950008392334,27.5,28.024999618530273,9800,24.350479125976562,0.0,0.0
FMAO,2017-06-06,27.110000610351562,28.0,25.69499969482422,26.854999542236328,22400,23.333881378173828,0.0,0.0
FMAO,2017-06-07,26.239999771118164,26.5,26.0,26.25,6400,22.80821418762207,0.0,0.0
FMAO,2017-06-08,26.040000915527344,26.5,25.950000762939453,25.950000762939453,12600,22.547542572021484,0.0,0.0
FMAO,2017-06-09,25.5,26.049999237060547,25.5,25.815000534057617,10200,22.430246353149414,0.0,0.0
FMAO,2017-06-12,28.1200008392334,28.1200008392334,25.100000381469727,25.299999237060547,14200,21.982765197753906,0.0,0.0
FMAO,2017-06-13,25.864999771118164,26.0,25.0,25.924999237060547,22600,22.525815963745117,0.0,0.0
FMAO,2017-06-14,24.5049991607666,26.0,24.5,25.600000381469727,14600,22.243436813354492,0.0,0.0
FMAO,2017-06-15,25.94499969482422,26.0,25.25,25.969999313354492,14400,22.564922332763672,0.0,0.0
FMAO,2017-06-16,26.0,27.969999313354492,25.270000457763672,27.399999618530273,17600,23.80742835998535,0.0,0.0
