symbol,date,open,high,low,close,volume,adjclose,splits
NCPL,2017-02-23,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-02-24,4.0,4.0,4.0,4.0,150,4.0,0.0
NCPL,2017-02-27,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-02-28,4.0,4.0,4.0,4.0,80,4.0,0.0
NCPL,2017-03-01,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-03-02,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-03-03,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-03-06,4.0,6.0,4.0,6.0,11,6.0,0.0
NCPL,2017-03-07,6.0,6.0,4.0,4.0,238,4.0,0.0
NCPL,2017-03-08,4.0,4.0,4.0,4.0,33,4.0,0.0
NCPL,2017-03-09,4.0,6.0,4.0,6.0,98,6.0,0.0
NCPL,2017-03-10,4.0,4.0,2.0,4.0,493,4.0,0.0
NCPL,2017-03-13,4.0,4.0,4.0,4.0,105,4.0,0.0
NCPL,2017-03-14,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-03-15,2.0,4.0,2.0,4.0,120,4.0,0.0
NCPL,2017-03-16,4.0,4.0,4.0,4.0,100,4.0,0.0
NCPL,2017-03-17,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-03-20,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-03-21,4.0,4.0,4.0,4.0,50,4.0,0.0
NCPL,2017-03-22,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-03-23,4.0,4.0,4.0,4.0,128,4.0,0.0
NCPL,2017-03-24,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-03-27,4.0,4.0,4.0,4.0,151,4.0,0.0
NCPL,2017-03-28,4.0,4.0,4.0,4.0,140,4.0,0.0
NCPL,2017-03-29,8.0,10.0,8.0,10.0,30,10.0,0.0
NCPL,2017-03-30,10.0,10.0,2.0,2.0,292,2.0,0.0
NCPL,2017-03-31,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-04-03,10.0,10.0,10.0,10.0,50,10.0,0.0
NCPL,2017-04-04,8.0,8.0,8.0,8.0,8,8.0,0.0
NCPL,2017-04-05,8.0,8.0,8.0,8.0,50,8.0,0.0
NCPL,2017-04-06,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-04-07,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-04-10,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-04-11,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-04-12,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-04-13,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-04-17,4.0,4.0,4.0,4.0,12,4.0,0.0
NCPL,2017-04-18,4.0,4.0,4.0,4.0,3,4.0,0.0
NCPL,2017-04-19,4.0,4.0,2.0,2.0,100,2.0,0.0
NCPL,2017-04-20,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-04-21,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-04-24,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-04-25,2.0,2.0,2.0,2.0,50,2.0,0.0
NCPL,2017-04-26,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-04-27,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-04-28,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-05-01,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-05-02,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-05-03,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-05-04,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-05-05,2.0,2.0,2.0,2.0,0,2.0,0.0
NCPL,2017-05-08,8.0,8.0,6.0,6.0,23,6.0,0.0
NCPL,2017-05-09,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-05-10,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-05-11,6.0,6.0,6.0,6.0,50,6.0,0.0
NCPL,2017-05-12,6.0,8.0,6.0,8.0,35,8.0,0.0
NCPL,2017-05-15,6.0,6.0,6.0,6.0,7,6.0,0.0
NCPL,2017-05-16,6.0,6.0,6.0,6.0,25,6.0,0.0
NCPL,2017-05-17,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-05-18,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-05-19,6.0,6.0,6.0,6.0,55,6.0,0.0
NCPL,2017-05-22,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-05-23,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-05-24,4.0,4.0,4.0,4.0,14,4.0,0.0
NCPL,2017-05-25,6.0,6.0,6.0,6.0,24,6.0,0.0
NCPL,2017-05-26,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-05-30,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-05-31,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-06-01,6.0,6.0,6.0,6.0,50,6.0,0.0
NCPL,2017-06-02,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-06-05,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-06-06,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-06-07,4.0,4.0,4.0,4.0,105,4.0,0.0
NCPL,2017-06-08,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-09,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-12,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-13,4.0,4.0,4.0,4.0,23,4.0,0.0
NCPL,2017-06-14,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-15,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-16,2.0,2.0,2.0,2.0,9,2.0,0.0
NCPL,2017-06-19,4.0,4.0,4.0,4.0,1,4.0,0.0
NCPL,2017-06-20,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-21,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-22,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-23,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-26,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-27,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-28,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-29,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-06-30,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-03,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-05,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-06,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-07,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-10,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-11,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-12,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-13,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-14,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-17,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-18,4.0,4.0,4.0,4.0,5,4.0,0.0
NCPL,2017-07-19,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-20,2.0,2.0,2.0,2.0,250,2.0,0.0
NCPL,2017-07-21,4.0,4.0,4.0,4.0,75,4.0,0.0
NCPL,2017-07-24,4.0,4.0,4.0,4.0,310,4.0,0.0
NCPL,2017-07-25,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-26,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-27,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-28,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-07-31,6.0,8.0,6.0,8.0,380,8.0,0.0
NCPL,2017-08-01,6.0,6.0,6.0,6.0,255,6.0,0.0
NCPL,2017-08-02,8.0,8.0,6.0,8.0,262,8.0,0.0
NCPL,2017-08-03,6.0,10.0,6.0,6.0,680,6.0,0.0
NCPL,2017-08-04,10.0,10.0,10.0,10.0,3,10.0,0.0
NCPL,2017-08-07,14.0,14.0,6.0,10.0,21,10.0,0.0
NCPL,2017-08-08,8.0,8.0,6.0,8.0,69,8.0,0.0
NCPL,2017-08-09,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-08-10,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-08-11,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-08-14,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-08-15,6.0,8.0,6.0,8.0,50,8.0,0.0
NCPL,2017-08-16,8.0,10.0,8.0,10.0,750,10.0,0.0
NCPL,2017-08-17,8.0,8.0,8.0,8.0,10,8.0,0.0
NCPL,2017-08-18,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-08-21,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2017-08-22,6.0,10.0,6.0,6.0,797,6.0,0.0
NCPL,2017-08-23,6.0,8.0,6.0,8.0,288,8.0,0.0
NCPL,2017-08-24,8.0,10.0,8.0,10.0,33,10.0,0.0
NCPL,2017-08-25,10.0,10.0,10.0,10.0,0,10.0,0.0
NCPL,2017-08-28,10.0,10.0,10.0,10.0,0,10.0,0.0
NCPL,2017-08-29,10.0,10.0,10.0,10.0,0,10.0,0.0
NCPL,2017-08-30,10.0,10.0,10.0,10.0,0,10.0,0.0
NCPL,2017-08-31,10.0,10.0,10.0,10.0,0,10.0,0.0
NCPL,2017-09-01,10.0,10.0,10.0,10.0,60,10.0,0.0
NCPL,2017-09-05,6.0,10.0,6.0,10.0,13,10.0,0.0
NCPL,2017-09-06,10.0,10.0,10.0,10.0,255,10.0,0.0
NCPL,2017-09-07,10.0,10.0,10.0,10.0,8,10.0,0.0
NCPL,2017-09-08,10.0,10.0,10.0,10.0,0,10.0,0.0
NCPL,2017-09-11,10.0,10.0,10.0,10.0,8,10.0,0.0
NCPL,2017-09-12,8.0,10.0,8.0,10.0,332,10.0,0.0
NCPL,2017-09-13,10.0,10.0,10.0,10.0,50,10.0,0.0
NCPL,2017-09-14,10.0,10.0,10.0,10.0,0,10.0,0.0
NCPL,2017-09-15,8.0,10.0,6.0,6.0,336,6.0,0.0
NCPL,2017-09-18,6.0,10.0,6.0,10.0,485,10.0,0.0
NCPL,2017-09-19,10.0,10.0,6.0,10.0,2692,10.0,0.0
NCPL,2017-09-20,8.0,10.0,6.0,10.0,2029,10.0,0.0
NCPL,2017-09-21,10.0,10.0,10.0,10.0,0,10.0,0.0
NCPL,2017-09-22,8.0,10.0,8.0,10.0,279,10.0,0.0
NCPL,2017-09-25,6.0,6.0,6.0,6.0,195,6.0,0.0
NCPL,2017-09-26,6.0,8.0,4.0,4.0,1326,4.0,0.0
NCPL,2017-09-27,6.0,8.0,6.0,8.0,26,8.0,0.0
NCPL,2017-09-28,8.0,8.0,6.0,6.0,856,6.0,0.0
NCPL,2017-09-29,6.0,8.0,6.0,8.0,88,8.0,0.0
NCPL,2017-10-02,8.0,8.0,4.0,8.0,499,8.0,0.0
NCPL,2017-10-03,8.0,8.0,6.0,8.0,130,8.0,0.0
NCPL,2017-10-04,6.0,6.0,6.0,6.0,479,6.0,0.0
NCPL,2017-10-05,6.0,6.0,4.0,6.0,717,6.0,0.0
NCPL,2017-10-06,4.0,8.0,4.0,8.0,101,8.0,0.0
NCPL,2017-10-09,6.0,8.0,4.0,8.0,148,8.0,0.0
NCPL,2017-10-10,8.0,8.0,4.0,4.0,1068,4.0,0.0
NCPL,2017-10-11,4.0,8.0,4.0,8.0,18,8.0,0.0
NCPL,2017-10-12,6.0,8.0,6.0,6.0,375,6.0,0.0
NCPL,2017-10-13,6.0,6.0,4.0,4.0,2086,4.0,0.0
NCPL,2017-10-16,4.0,4.0,4.0,4.0,556,4.0,0.0
NCPL,2017-10-17,4.0,6.0,4.0,6.0,572,6.0,0.0
NCPL,2017-10-18,6.0,6.0,4.0,4.0,859,4.0,0.0
NCPL,2017-10-19,4.0,6.0,4.0,4.0,545,4.0,0.0
NCPL,2017-10-20,6.0,6.0,6.0,6.0,18,6.0,0.0
NCPL,2017-10-23,6.0,6.0,4.0,4.0,1048,4.0,0.0
NCPL,2017-10-24,4.0,4.0,4.0,4.0,39,4.0,0.0
NCPL,2017-10-25,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-10-26,4.0,4.0,4.0,4.0,229,4.0,0.0
NCPL,2017-10-27,4.0,4.0,4.0,4.0,55,4.0,0.0
NCPL,2017-10-30,4.0,4.0,2.0,4.0,907,4.0,0.0
NCPL,2017-10-31,4.0,4.0,4.0,4.0,0,4.0,0.0
NCPL,2017-11-01,4.0,4.0,4.0,4.0,125,4.0,0.0
NCPL,2017-11-02,4.0,4.0,4.0,4.0,65,4.0,0.0
NCPL,2017-11-03,4.0,6.0,4.0,6.0,742,6.0,0.0
NCPL,2017-11-06,6.0,6.0,4.0,4.0,1546,4.0,0.0
NCPL,2017-11-07,4.0,4.0,4.0,4.0,1341,4.0,0.0
NCPL,2017-11-08,4.0,4.0,4.0,4.0,450,4.0,0.0
NCPL,2017-11-09,4.0,4.0,2.0,4.0,78,4.0,0.0
NCPL,2017-11-10,4.0,6.0,4.0,4.0,592,4.0,0.0
NCPL,2017-11-13,4.0,6.0,4.0,4.0,385,4.0,0.0
NCPL,2017-11-14,4.0,4.0,4.0,4.0,90,4.0,0.0
NCPL,2017-11-15,4.0,6.0,4.0,4.0,646,4.0,0.0
NCPL,2017-11-16,4.0,4.0,4.0,4.0,1250,4.0,0.0
NCPL,2017-11-17,4.0,6.0,4.0,4.0,8343,4.0,0.0
NCPL,2017-11-20,4.0,4.0,4.0,4.0,501,4.0,0.0
NCPL,2017-11-21,4.0,6.0,4.0,6.0,3422,6.0,0.0
NCPL,2017-11-22,6.0,10.0,6.0,8.0,9244,8.0,0.0
NCPL,2017-11-24,8.0,8.0,6.0,6.0,1513,6.0,0.0
NCPL,2017-11-27,6.0,8.0,6.0,8.0,963,8.0,0.0
NCPL,2017-11-28,6.0,8.0,6.0,8.0,501,8.0,0.0
NCPL,2017-11-29,8.0,8.0,6.0,8.0,262,8.0,0.0
NCPL,2017-11-30,6.0,8.0,6.0,8.0,213,8.0,0.0
NCPL,2017-12-01,8.0,8.0,6.0,6.0,264,6.0,0.0
NCPL,2017-12-04,6.0,8.0,6.0,8.0,1931,8.0,0.0
NCPL,2017-12-05,8.0,8.0,6.0,6.0,439,6.0,0.0
NCPL,2017-12-06,4.0,8.0,4.0,8.0,2543,8.0,0.0
NCPL,2017-12-07,8.0,8.0,6.0,8.0,410,8.0,0.0
NCPL,2017-12-08,8.0,10.0,8.0,8.0,401,8.0,0.0
NCPL,2017-12-11,10.0,10.0,8.0,10.0,506,10.0,0.0
NCPL,2017-12-12,10.0,10.0,8.0,10.0,294,10.0,0.0
NCPL,2017-12-13,10.0,10.0,6.0,8.0,984,8.0,0.0
NCPL,2017-12-14,6.0,8.0,6.0,6.0,681,6.0,0.0
NCPL,2017-12-15,6.0,6.0,4.0,6.0,471,6.0,0.0
NCPL,2017-12-18,6.0,6.0,4.0,4.0,402,4.0,0.0
NCPL,2017-12-19,4.0,4.0,4.0,4.0,501,4.0,0.0
NCPL,2017-12-20,4.0,6.0,4.0,6.0,103,6.0,0.0
NCPL,2017-12-21,6.0,6.0,4.0,6.0,372,6.0,0.0
NCPL,2017-12-22,6.0,8.0,6.0,8.0,960,8.0,0.0
NCPL,2017-12-26,6.0,8.0,6.0,8.0,88,8.0,0.0
NCPL,2017-12-27,8.0,8.0,6.0,6.0,84,6.0,0.0
NCPL,2017-12-28,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2017-12-29,6.0,8.0,6.0,8.0,21,8.0,0.0
NCPL,2018-01-02,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2018-01-03,6.0,8.0,6.0,6.0,3460,6.0,0.0
NCPL,2018-01-04,8.0,12.0,6.0,10.0,10123,10.0,0.0
NCPL,2018-01-05,12.0,12.0,8.0,12.0,5305,12.0,0.0
NCPL,2018-01-08,10.0,12.0,10.0,12.0,4670,12.0,0.0
NCPL,2018-01-09,10.0,10.0,6.0,10.0,1090,10.0,0.0
NCPL,2018-01-10,8.0,14.0,6.0,12.0,12092,12.0,0.0
NCPL,2018-01-11,10.0,12.0,10.0,10.0,2560,10.0,0.0
NCPL,2018-01-12,10.0,12.0,10.0,12.0,778,12.0,0.0
NCPL,2018-01-16,12.0,14.0,10.0,12.0,2357,12.0,0.0
NCPL,2018-01-17,10.0,14.0,10.0,14.0,501,14.0,0.0
NCPL,2018-01-18,14.0,20.0,14.0,18.0,3534,18.0,0.0
NCPL,2018-01-19,18.0,24.0,14.0,16.0,4685,16.0,0.0
NCPL,2018-01-22,16.0,16.0,14.0,14.0,3424,14.0,0.0
NCPL,2018-01-23,16.0,16.0,10.0,14.0,2618,14.0,0.0
NCPL,2018-01-24,16.0,18.0,12.0,18.0,2780,18.0,0.0
NCPL,2018-01-25,18.0,18.0,16.0,16.0,766,16.0,0.0
NCPL,2018-01-26,16.0,16.0,16.0,16.0,420,16.0,0.0
NCPL,2018-01-29,18.0,18.0,16.0,18.0,320,18.0,0.0
NCPL,2018-01-30,18.0,18.0,16.0,16.0,254,16.0,0.0
NCPL,2018-01-31,16.0,18.0,14.0,18.0,285,18.0,0.0
NCPL,2018-02-01,18.0,18.0,16.0,16.0,44,16.0,0.0
NCPL,2018-02-02,16.0,16.0,10.0,14.0,1151,14.0,0.0
NCPL,2018-02-05,14.0,16.0,12.0,14.0,470,14.0,0.0
NCPL,2018-02-06,16.0,16.0,12.0,14.0,168,14.0,0.0
NCPL,2018-02-07,14.0,16.0,12.0,16.0,68,16.0,0.0
NCPL,2018-02-08,14.0,16.0,12.0,14.0,255,14.0,0.0
NCPL,2018-02-09,16.0,16.0,12.0,12.0,198,12.0,0.0
NCPL,2018-02-12,12.0,12.0,10.0,10.0,52,10.0,0.0
NCPL,2018-02-13,12.0,16.0,12.0,14.0,65,14.0,0.0
NCPL,2018-02-14,14.0,14.0,14.0,14.0,0,14.0,0.0
NCPL,2018-02-15,14.0,16.0,14.0,16.0,875,16.0,0.0
NCPL,2018-02-16,14.0,16.0,14.0,16.0,124,16.0,0.0
NCPL,2018-02-20,14.0,18.0,14.0,16.0,747,16.0,0.0
NCPL,2018-02-21,16.0,16.0,16.0,16.0,0,16.0,0.0
NCPL,2018-02-22,16.0,16.0,16.0,16.0,88,16.0,0.0
NCPL,2018-02-23,18.0,18.0,16.0,18.0,1017,18.0,0.0
NCPL,2018-02-26,18.0,18.0,14.0,14.0,125,14.0,0.0
NCPL,2018-02-27,14.0,16.0,12.0,12.0,660,12.0,0.0
NCPL,2018-02-28,14.0,14.0,12.0,12.0,154,12.0,0.0
NCPL,2018-03-01,14.0,14.0,10.0,10.0,195,10.0,0.0
NCPL,2018-03-02,14.0,14.0,14.0,14.0,3,14.0,0.0
NCPL,2018-03-05,14.0,14.0,14.0,14.0,0,14.0,0.0
NCPL,2018-03-06,14.0,14.0,14.0,14.0,0,14.0,0.0
NCPL,2018-03-07,14.0,14.0,14.0,14.0,0,14.0,0.0
NCPL,2018-03-08,10.0,10.0,10.0,10.0,48,10.0,0.0
NCPL,2018-03-09,12.0,14.0,12.0,14.0,425,14.0,0.0
NCPL,2018-03-12,14.0,16.0,12.0,16.0,202,16.0,0.0
NCPL,2018-03-13,16.0,18.0,12.0,12.0,844,12.0,0.0
NCPL,2018-03-14,16.0,16.0,16.0,16.0,5,16.0,0.0
NCPL,2018-03-15,16.0,18.0,14.0,18.0,114,18.0,0.0
NCPL,2018-03-16,18.0,18.0,18.0,18.0,194,18.0,0.0
NCPL,2018-03-19,18.0,18.0,10.0,10.0,1830,10.0,0.0
NCPL,2018-03-20,12.0,12.0,10.0,12.0,454,12.0,0.0
NCPL,2018-03-21,10.0,14.0,10.0,14.0,126,14.0,0.0
NCPL,2018-03-22,16.0,16.0,14.0,14.0,18,14.0,0.0
NCPL,2018-03-23,16.0,16.0,14.0,16.0,185,16.0,0.0
NCPL,2018-03-26,16.0,16.0,14.0,16.0,401,16.0,0.0
NCPL,2018-03-27,16.0,18.0,14.0,16.0,103,16.0,0.0
NCPL,2018-03-28,16.0,16.0,10.0,12.0,168,12.0,0.0
NCPL,2018-03-29,12.0,12.0,10.0,12.0,1954,12.0,0.0
NCPL,2018-04-02,12.0,12.0,10.0,10.0,310,10.0,0.0
NCPL,2018-04-03,10.0,10.0,8.0,8.0,788,8.0,0.0
NCPL,2018-04-04,8.0,14.0,6.0,14.0,236,14.0,0.0
NCPL,2018-04-05,14.0,14.0,14.0,14.0,0,14.0,0.0
NCPL,2018-04-06,10.0,12.0,8.0,12.0,436,12.0,0.0
NCPL,2018-04-09,8.0,12.0,8.0,12.0,654,12.0,0.0
NCPL,2018-04-10,10.0,10.0,8.0,10.0,29,10.0,0.0
NCPL,2018-04-11,10.0,10.0,8.0,10.0,53,10.0,0.0
NCPL,2018-04-12,8.0,10.0,4.0,6.0,8729,6.0,0.0
NCPL,2018-04-13,6.0,8.0,6.0,8.0,416,8.0,0.0
NCPL,2018-04-16,8.0,8.0,6.0,6.0,874,6.0,0.0
NCPL,2018-04-17,8.0,8.0,8.0,8.0,12,8.0,0.0
NCPL,2018-04-18,8.0,8.0,6.0,8.0,653,8.0,0.0
NCPL,2018-04-19,6.0,6.0,6.0,6.0,10,6.0,0.0
NCPL,2018-04-20,6.0,6.0,6.0,6.0,24,6.0,0.0
NCPL,2018-04-23,6.0,8.0,6.0,6.0,100,6.0,0.0
NCPL,2018-04-24,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2018-04-25,8.0,8.0,8.0,8.0,3,8.0,0.0
NCPL,2018-04-26,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2018-04-27,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2018-04-30,8.0,8.0,8.0,8.0,63,8.0,0.0
NCPL,2018-05-01,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2018-05-02,6.0,8.0,6.0,8.0,13,8.0,0.0
NCPL,2018-05-03,8.0,8.0,8.0,8.0,0,8.0,0.0
NCPL,2018-05-04,8.0,8.0,8.0,8.0,64,8.0,0.0
NCPL,2018-05-07,8.0,8.0,6.0,6.0,200,6.0,0.0
NCPL,2018-05-08,6.0,8.0,6.0,8.0,1470,8.0,0.0
NCPL,2018-05-09,8.0,8.0,8.0,8.0,111,8.0,0.0
NCPL,2018-05-10,6.0,8.0,6.0,8.0,192,8.0,0.0
NCPL,2018-05-11,8.0,8.0,8.0,8.0,254,8.0,0.0
NCPL,2018-05-14,8.0,8.0,8.0,8.0,143,8.0,0.0
NCPL,2018-05-15,8.0,8.0,6.0,8.0,431,8.0,0.0
NCPL,2018-05-16,8.0,14.0,8.0,10.0,1729,10.0,0.0
NCPL,2018-05-17,10.0,10.0,8.0,10.0,176,10.0,0.0
NCPL,2018-05-18,10.0,10.0,8.0,10.0,85,10.0,0.0
NCPL,2018-05-21,10.0,14.0,8.0,10.0,1936,10.0,0.0
NCPL,2018-05-22,10.0,10.0,8.0,10.0,282,10.0,0.0
NCPL,2018-05-23,10.0,10.0,8.0,8.0,138,8.0,0.0
NCPL,2018-05-24,8.0,10.0,8.0,8.0,910,8.0,0.0
NCPL,2018-05-25,8.0,8.0,8.0,8.0,224,8.0,0.0
NCPL,2018-05-29,8.0,8.0,6.0,6.0,618,6.0,0.0
NCPL,2018-05-30,6.0,8.0,6.0,8.0,2003,8.0,0.0
NCPL,2018-05-31,6.0,6.0,6.0,6.0,37,6.0,0.0
NCPL,2018-06-01,6.0,8.0,6.0,6.0,206,6.0,0.0
NCPL,2018-06-04,6.0,6.0,6.0,6.0,0,6.0,0.0
NCPL,2018-06-05,6.0,6.0,6.0,6.0,104,6.0,0.0
NCPL,2018-06-06,6.0,6.0,6.0,6.0,460,6.0,0.0
NCPL,2018-06-07,6.0,8.0,6.0,8.0,330,8.0,0.0
NCPL,2018-06-08,8.0,8.0,6.0,8.0,1229,8.0,0.0
NCPL,2018-06-11,8.0,8.0,8.0,8.0,327,8.0,0.0
NCPL,2018-06-12,10.0,10.0,6.0,6.0,7188,6.0,0.0
NCPL,2018-06-13,8.0,8.0,6.0,6.0,1819,6.0,0.0
NCPL,2018-06-14,6.0,8.0,6.0,6.0,822,6.0,0.0
NCPL,2018-06-15,8.0,8.0,6.0,6.0,291,6.0,0.0
