symbol,date,open,high,low,close,volume,adjclose,dividends
LPLA,2017-01-03,35.779998779296875,36.29999923706055,35.22999954223633,35.61000061035156,623100,32.955387115478516,0.0
LPLA,2017-01-04,35.88999938964844,37.4900016784668,35.779998779296875,37.34000015258789,793700,34.55641555786133,0.0
LPLA,2017-01-05,37.2599983215332,37.5,36.43000030517578,37.15999984741211,630600,34.389835357666016,0.0
LPLA,2017-01-06,37.380001068115234,38.2599983215332,37.029998779296875,38.08000183105469,731500,35.241249084472656,0.0
LPLA,2017-01-09,37.90999984741211,38.130001068115234,37.25,37.689998626708984,538000,34.88032150268555,0.0
LPLA,2017-01-10,38.130001068115234,38.36000061035156,37.88999938964844,37.90999984741211,420200,35.08392333984375,0.0
LPLA,2017-01-11,38.06999969482422,38.66999816894531,37.63999938964844,38.630001068115234,597500,35.750247955322266,0.0
LPLA,2017-01-12,38.189998626708984,38.45000076293945,37.529998779296875,38.220001220703125,400900,35.370819091796875,0.0
LPLA,2017-01-13,38.59000015258789,39.209999084472656,38.36000061035156,38.59000015258789,502700,35.713233947753906,0.0
LPLA,2017-01-17,38.41999816894531,38.560001373291016,37.31999969482422,37.56999969482422,586400,34.7692756652832,0.0
LPLA,2017-01-18,37.79999923706055,38.209999084472656,36.720001220703125,38.15999984741211,523500,35.315284729003906,0.0
LPLA,2017-01-19,38.400001525878906,38.400001525878906,37.38999938964844,38.02000045776367,413400,35.18572235107422,0.0
LPLA,2017-01-20,38.06999969482422,38.52000045776367,37.970001220703125,38.38999938964844,622000,35.528141021728516,0.0
LPLA,2017-01-23,38.290000915527344,38.68000030517578,37.7400016784668,38.290000915527344,479000,35.43560028076172,0.0
LPLA,2017-01-24,38.40999984741211,39.41999816894531,37.95000076293945,39.09000015258789,409300,36.17595672607422,0.0
LPLA,2017-01-25,39.4900016784668,39.900001525878906,38.939998626708984,39.66999816894531,366800,36.71271896362305,0.0
LPLA,2017-01-26,39.65999984741211,39.9900016784668,39.56999969482422,39.689998626708984,544300,36.731224060058594,0.0
LPLA,2017-01-27,39.7400016784668,39.7400016784668,38.630001068115234,39.209999084472656,364300,36.28701400756836,0.0
LPLA,2017-01-30,38.84000015258789,39.279998779296875,38.439998626708984,39.2599983215332,377400,36.33327865600586,0.0
LPLA,2017-01-31,38.970001220703125,39.5,37.349998474121094,39.29999923706055,694700,36.37031173706055,0.0
LPLA,2017-02-01,39.470001220703125,39.9900016784668,39.150001525878906,39.41999816894531,393200,36.481353759765625,0.0
LPLA,2017-02-02,39.040000915527344,39.189998626708984,38.43000030517578,38.880001068115234,569300,35.98160934448242,0.0
LPLA,2017-02-03,39.90999984741211,40.099998474121094,39.310001373291016,40.060001373291016,596800,37.07365417480469,0.0
LPLA,2017-02-06,39.72999954223633,40.08000183105469,39.220001220703125,39.790000915527344,602000,36.82377624511719,0.0
LPLA,2017-02-07,40.060001373291016,40.060001373291016,39.36000061035156,39.38999938964844,349400,36.45359420776367,0.0
LPLA,2017-02-08,39.040000915527344,39.11000061035156,38.119998931884766,39.04999923706055,691500,36.13893508911133,0.0
LPLA,2017-02-09,39.040000915527344,40.5099983215332,39.040000915527344,40.220001220703125,676000,37.22172546386719,0.0
LPLA,2017-02-10,41.0099983215332,41.9900016784668,40.7400016784668,40.75,1957900,37.71220397949219,0.0
LPLA,2017-02-13,41.16999816894531,41.16999816894531,40.619998931884766,40.79999923706055,1589800,37.75847244262695,0.0
LPLA,2017-02-14,40.529998779296875,40.93000030517578,40.060001373291016,40.689998626708984,1462800,37.65668869018555,0.0
LPLA,2017-02-15,40.68000030517578,41.04999923706055,40.34000015258789,40.7599983215332,3078000,37.721473693847656,0.0
LPLA,2017-02-16,40.689998626708984,40.970001220703125,40.20000076293945,40.38999938964844,862400,37.37904357910156,0.0
LPLA,2017-02-17,40.13999938964844,40.66999816894531,40.0,40.529998779296875,633700,37.50859832763672,0.0
LPLA,2017-02-21,40.70000076293945,41.33000183105469,40.70000076293945,40.869998931884766,2324600,37.82326126098633,0.0
LPLA,2017-02-22,40.58000183105469,40.869998931884766,40.09000015258789,40.15999984741211,820500,37.16620635986328,0.0
LPLA,2017-02-23,40.2400016784668,40.310001373291016,39.380001068115234,39.77000045776367,581600,36.80527114868164,0.0
LPLA,2017-02-24,39.04999923706055,39.369998931884766,38.88999938964844,39.130001068115234,577600,36.212982177734375,0.0
LPLA,2017-02-27,39.040000915527344,39.56999969482422,38.83000183105469,39.54999923706055,1073200,36.60166931152344,0.0
LPLA,2017-02-28,39.349998474121094,39.56999969482422,38.810001373291016,39.540000915527344,1059800,36.5924072265625,0.0
LPLA,2017-03-01,40.20000076293945,41.20000076293945,39.939998626708984,40.86000061035156,1691500,37.81401824951172,0.0
LPLA,2017-03-02,40.75,40.75,39.25,39.5099983215332,772700,36.564640045166016,0.0
LPLA,2017-03-03,39.619998931884766,40.209999084472656,39.27000045776367,40.11000061035156,750300,37.11992645263672,0.0
LPLA,2017-03-06,39.81999969482422,39.81999969482422,39.27000045776367,39.29999923706055,597600,36.37031173706055,0.0
LPLA,2017-03-07,39.380001068115234,39.380001068115234,38.5099983215332,38.68000030517578,471300,35.796512603759766,0.0
LPLA,2017-03-08,38.88999938964844,39.4900016784668,38.720001220703125,38.77000045776367,490200,36.113216400146484,0.25
LPLA,2017-03-09,39.099998474121094,39.84000015258789,39.09000015258789,39.36000061035156,499500,36.662784576416016,0.0
LPLA,2017-03-10,38.900001525878906,39.43000030517578,38.900001525878906,39.20000076293945,1795900,36.51375961303711,0.0
LPLA,2017-03-13,39.369998931884766,39.63999938964844,39.130001068115234,39.47999954223633,832300,36.77457046508789,0.0
LPLA,2017-03-14,39.029998779296875,39.810001373291016,39.0099983215332,39.77000045776367,675200,37.044700622558594,0.0
LPLA,2017-03-15,39.869998931884766,40.0099983215332,39.400001525878906,39.630001068115234,949500,36.91429138183594,0.0
LPLA,2017-03-16,39.68000030517578,40.939998626708984,39.439998626708984,40.77000045776367,1367500,37.976173400878906,0.0
LPLA,2017-03-17,40.58000183105469,40.849998474121094,40.22999954223633,40.310001373291016,975400,37.547698974609375,0.0
LPLA,2017-03-20,41.0,41.20000076293945,40.0099983215332,41.029998779296875,1037800,38.218353271484375,0.0
LPLA,2017-03-21,41.20000076293945,41.29999923706055,39.630001068115234,39.720001220703125,1099500,36.99812316894531,0.0
LPLA,2017-03-22,39.36000061035156,39.849998474121094,38.93000030517578,39.13999938964844,692300,36.45786666870117,0.0
LPLA,2017-03-23,39.189998626708984,40.029998779296875,39.11000061035156,39.38999938964844,507300,36.69073486328125,0.0
LPLA,2017-03-24,39.59000015258789,40.27000045776367,39.18000030517578,39.400001525878906,570900,36.70004653930664,0.0
LPLA,2017-03-27,38.540000915527344,39.099998474121094,37.810001373291016,38.41999816894531,703900,35.78720474243164,0.0
LPLA,2017-03-28,38.33000183105469,39.63999938964844,37.86000061035156,39.310001373291016,653400,36.61621856689453,0.0
LPLA,2017-03-29,39.25,39.40999984741211,38.95000076293945,39.33000183105469,372300,36.634849548339844,0.0
LPLA,2017-03-30,39.400001525878906,40.02000045776367,38.95000076293945,39.959999084472656,248900,37.2216796875,0.0
LPLA,2017-03-31,39.849998474121094,40.25,39.619998931884766,39.83000183105469,533800,37.100582122802734,0.0
LPLA,2017-04-03,40.0099983215332,40.15999984741211,39.08000183105469,39.45000076293945,464600,36.74662399291992,0.0
LPLA,2017-04-04,39.130001068115234,39.650001525878906,39.09000015258789,39.5,527000,36.79320526123047,0.0
LPLA,2017-04-05,39.619998931884766,40.0,38.529998779296875,38.779998779296875,715300,36.122535705566406,0.0
LPLA,2017-04-06,38.90999984741211,39.63999938964844,38.689998626708984,39.599998474121094,534200,36.886348724365234,0.0
LPLA,2017-04-07,39.40999984741211,39.720001220703125,39.189998626708984,39.40999984741211,391800,36.70936965942383,0.0
LPLA,2017-04-10,39.34000015258789,39.790000915527344,38.880001068115234,39.11000061035156,274100,36.429927825927734,0.0
LPLA,2017-04-11,38.7400016784668,39.02000045776367,38.38999938964844,38.939998626708984,401800,36.27157974243164,0.0
LPLA,2017-04-12,38.91999816894531,39.099998474121094,38.22999954223633,38.279998779296875,446400,35.656803131103516,0.0
LPLA,2017-04-13,38.18000030517578,38.619998931884766,37.779998779296875,37.79999923706055,375300,35.20969772338867,0.0
LPLA,2017-04-17,37.84000015258789,38.380001068115234,37.56999969482422,38.36000061035156,346000,35.7313232421875,0.0
LPLA,2017-04-18,38.09000015258789,38.33000183105469,37.38999938964844,38.04999923706055,397700,35.44255828857422,0.0
LPLA,2017-04-19,38.33000183105469,39.04999923706055,38.060001373291016,38.099998474121094,548400,35.4891357421875,0.0
LPLA,2017-04-20,38.40999984741211,39.33000183105469,38.150001525878906,39.16999816894531,525100,36.48580551147461,0.0
LPLA,2017-04-21,39.11000061035156,39.810001373291016,38.90999984741211,39.0099983215332,626100,36.33677291870117,0.0
LPLA,2017-04-24,39.97999954223633,40.15999984741211,39.59000015258789,39.75,563100,37.02607345581055,0.0
LPLA,2017-04-25,39.970001220703125,40.040000915527344,39.70000076293945,39.790000915527344,392700,37.06332778930664,0.0
LPLA,2017-04-26,39.54999923706055,39.97999954223633,39.33000183105469,39.36000061035156,408200,36.662784576416016,0.0
LPLA,2017-04-27,39.380001068115234,39.529998779296875,38.41999816894531,38.52000045776367,881900,35.88035583496094,0.0
LPLA,2017-04-28,43.029998779296875,43.63999938964844,41.7599983215332,42.040000915527344,2829700,39.15913009643555,0.0
LPLA,2017-05-01,42.459999084472656,43.16999816894531,41.88999938964844,42.72999954223633,946800,39.80185317993164,0.0
LPLA,2017-05-02,42.380001068115234,43.099998474121094,42.27000045776367,42.9900016784668,897000,40.04404830932617,0.0
LPLA,2017-05-03,42.70000076293945,43.63999938964844,41.90999984741211,43.540000915527344,583900,40.55635070800781,0.0
LPLA,2017-05-04,43.61000061035156,43.790000915527344,42.68000030517578,42.9900016784668,616000,40.04404830932617,0.0
LPLA,2017-05-05,43.06999969482422,43.279998779296875,42.77000045776367,42.849998474121094,342300,39.913631439208984,0.0
LPLA,2017-05-08,42.849998474121094,42.849998474121094,42.31999969482422,42.619998931884766,310700,39.69940185546875,0.0
LPLA,2017-05-09,42.709999084472656,43.38999938964844,42.619998931884766,43.189998626708984,560500,40.2303352355957,0.0
LPLA,2017-05-10,43.13999938964844,43.56999969482422,42.75,43.380001068115234,591000,40.407310485839844,0.0
LPLA,2017-05-11,42.790000915527344,43.349998474121094,42.029998779296875,42.41999816894531,496400,39.74214172363281,0.25
LPLA,2017-05-12,42.060001373291016,42.279998779296875,40.709999084472656,41.849998474121094,397300,39.20811462402344,0.0
LPLA,2017-05-15,42.06999969482422,42.66999816894531,41.7599983215332,42.619998931884766,408300,39.92951583862305,0.0
LPLA,2017-05-16,42.72999954223633,43.06999969482422,42.349998474121094,42.81999969482422,427900,40.116878509521484,0.0
LPLA,2017-05-17,41.599998474121094,41.84000015258789,39.849998474121094,39.90999984741211,610300,37.39059066772461,0.0
LPLA,2017-05-18,39.63999938964844,40.150001525878906,39.0099983215332,39.72999954223633,643900,37.221954345703125,0.0
LPLA,2017-05-19,39.849998474121094,40.38999938964844,39.849998474121094,39.939998626708984,642400,37.418697357177734,0.0
LPLA,2017-05-22,40.130001068115234,40.2400016784668,39.40999984741211,39.849998474121094,510000,37.33437728881836,0.0
LPLA,2017-05-23,39.2599983215332,39.27000045776367,38.34000015258789,39.16999816894531,1123700,36.697296142578125,0.0
LPLA,2017-05-24,39.27000045776367,39.40999984741211,38.599998474121094,38.86000061035156,654900,36.4068717956543,0.0
LPLA,2017-05-25,39.040000915527344,39.720001220703125,39.0,39.56999969482422,488900,37.07204818725586,0.0
LPLA,2017-05-26,39.529998779296875,39.83000183105469,39.31999969482422,39.689998626708984,387000,37.18448257446289,0.0
LPLA,2017-05-30,39.5,39.66999816894531,38.90999984741211,38.97999954223633,332900,36.519290924072266,0.0
LPLA,2017-05-31,39.060001373291016,39.20000076293945,37.91999816894531,38.93000030517578,676200,36.47244644165039,0.0
LPLA,2017-06-01,39.150001525878906,39.959999084472656,38.93000030517578,39.779998779296875,426300,37.268795013427734,0.0
LPLA,2017-06-02,39.380001068115234,39.61000061035156,38.790000915527344,39.34000015258789,602200,36.856571197509766,0.0
LPLA,2017-06-05,39.310001373291016,40.0,39.310001373291016,39.560001373291016,509900,37.062679290771484,0.0
LPLA,2017-06-06,39.099998474121094,39.72999954223633,38.86000061035156,39.61000061035156,476100,37.109527587890625,0.0
LPLA,2017-06-07,39.810001373291016,40.709999084472656,39.52000045776367,39.95000076293945,791600,37.42806625366211,0.0
LPLA,2017-06-08,39.959999084472656,40.900001525878906,39.880001068115234,40.79999923706055,971100,38.22439956665039,0.0
LPLA,2017-06-09,41.220001220703125,42.16999816894531,41.11000061035156,41.470001220703125,597800,38.85210418701172,0.0
LPLA,2017-06-12,41.70000076293945,42.34000015258789,40.970001220703125,42.2400016784668,959300,39.57350540161133,0.0
LPLA,2017-06-13,42.61000061035156,42.709999084472656,41.689998626708984,42.08000183105469,744600,39.4235954284668,0.0
LPLA,2017-06-14,41.68000030517578,42.06999969482422,41.189998626708984,41.97999954223633,791000,39.32991027832031,0.0
LPLA,2017-06-15,41.709999084472656,42.31999969482422,41.58000183105469,41.70000076293945,431900,39.06760025024414,0.0
LPLA,2017-06-16,41.7400016784668,41.81999969482422,41.189998626708984,41.41999816894531,703300,38.805259704589844,0.0
LPLA,2017-06-19,41.619998931884766,42.279998779296875,41.599998474121094,42.09000015258789,880900,39.432979583740234,0.0
LPLA,2017-06-20,42.029998779296875,42.20000076293945,41.63999938964844,41.7400016784668,376300,39.105064392089844,0.0
