symbol,date,open,high,low,close,volume,adjclose,dividends,splits
BOTJ,2017-01-03,13.636363983154297,13.818181991577148,13.636363983154297,13.818181991577148,16610,12.229175567626953,0.0,0.0
BOTJ,2017-01-04,13.818181991577148,13.818181991577148,13.636363983154297,13.636363983154297,1650,12.068265914916992,0.0,0.0
BOTJ,2017-01-05,13.763635635375977,13.772727012634277,13.636363983154297,13.772727012634277,65120,12.188947677612305,0.0,0.0
BOTJ,2017-01-06,13.654544830322266,14.03636360168457,13.636363983154297,13.9909086227417,1650,12.382038116455078,0.0,0.0
BOTJ,2017-01-09,13.9909086227417,13.9909086227417,13.9909086227417,13.9909086227417,0,12.382038116455078,0.0,0.0
BOTJ,2017-01-10,14.045454978942871,14.045454978942871,13.863636016845703,13.954545021057129,660,12.349857330322266,0.0,0.0
BOTJ,2017-01-11,13.909090995788574,13.92727279663086,13.909090995788574,13.909090995788574,2310,12.30963134765625,0.0,0.0
BOTJ,2017-01-12,14.0,14.081817626953125,14.0,14.081817626953125,990,12.462492942810059,0.0,0.0
BOTJ,2017-01-13,14.090909004211426,14.090909004211426,13.909090995788574,14.081817626953125,2530,12.462492942810059,0.0,0.0
BOTJ,2017-01-17,14.090909004211426,14.090909004211426,14.090909004211426,14.090909004211426,3960,12.470540046691895,0.0,0.0
BOTJ,2017-01-18,14.245454788208008,14.245454788208008,14.245454788208008,14.245454788208008,220,12.607314109802246,0.0,0.0
BOTJ,2017-01-19,14.127272605895996,14.17272663116455,14.100000381469727,14.145455360412598,1430,12.518815040588379,0.0,0.0
BOTJ,2017-01-20,14.145455360412598,14.145455360412598,14.145455360412598,14.145455360412598,330,12.518815040588379,0.0,0.0
BOTJ,2017-01-23,14.290908813476562,14.300000190734863,14.227272987365723,14.245454788208008,1430,12.607314109802246,0.0,0.0
BOTJ,2017-01-24,14.090909004211426,14.181818008422852,13.863636016845703,13.863636016845703,8360,12.269401550292969,0.0,0.0
BOTJ,2017-01-25,13.863636016845703,13.863636016845703,13.863636016845703,13.863636016845703,1210,12.269401550292969,0.0,0.0
BOTJ,2017-01-26,13.863636016845703,13.863636016845703,13.863636016845703,13.863636016845703,0,12.269401550292969,0.0,0.0
BOTJ,2017-01-27,14.07272720336914,14.07272720336914,14.07272720336914,14.07272720336914,330,12.454448699951172,0.0,0.0
BOTJ,2017-01-30,13.863636016845703,13.945454597473145,13.863636016845703,13.863636016845703,7260,12.269401550292969,0.0,0.0
BOTJ,2017-01-31,13.863636016845703,13.863636016845703,13.863636016845703,13.863636016845703,0,12.269401550292969,0.0,0.0
BOTJ,2017-02-01,13.909090995788574,13.9909086227417,13.909090995788574,13.954545021057129,2530,12.349857330322266,0.0,0.0
BOTJ,2017-02-02,14.07272720336914,14.07272720336914,14.07272720336914,14.07272720336914,660,12.454448699951172,0.0,0.0
BOTJ,2017-02-03,14.07272720336914,14.118182182312012,14.0090913772583,14.118182182312012,6600,12.494678497314453,0.0,0.0
BOTJ,2017-02-06,14.181818008422852,14.545454978942871,14.181818008422852,14.545454978942871,3300,12.872815132141113,0.0,0.0
BOTJ,2017-02-07,14.772727012634277,16.81818199157715,14.772727012634277,14.909090995788574,1540,13.1946382522583,0.0,0.0
BOTJ,2017-02-08,15.227272987365723,15.227272987365723,14.772727012634277,14.772727012634277,1540,13.073953628540039,0.0,0.0
BOTJ,2017-02-09,14.781818389892578,14.845455169677734,14.636363983154297,14.636363983154297,5170,12.953269958496094,0.0,0.0
BOTJ,2017-02-10,14.545454978942871,14.636363983154297,14.418182373046875,14.636363983154297,15510,12.953269958496094,0.0,0.0
BOTJ,2017-02-13,15.163636207580566,15.163636207580566,14.409090995788574,14.409090995788574,1870,12.7521333694458,0.0,0.0
BOTJ,2017-02-14,14.418182373046875,14.418182373046875,14.418182373046875,14.418182373046875,220,12.760178565979004,0.0,0.0
