symbol,date,open,high,low,close,volume,adjclose,splits
AMTD,2019-08-05,17.81999969482422,22.3799991607666,17.780000686645508,20.18000030517578,856900,20.18000030517578,
AMTD,2019-08-06,21.299999237060547,21.84000015258789,19.739999771118164,19.760000228881836,224900,19.760000228881836,
AMTD,2019-08-07,19.5,19.860000610351562,18.5,19.799999237060547,139050,19.799999237060547,
AMTD,2019-08-08,19.739999771118164,19.889999389648438,17.760000228881836,19.84000015258789,89000,19.84000015258789,
AMTD,2019-08-09,19.780000686645508,19.940000534057617,18.639999389648438,19.799999237060547,63850,19.799999237060547,
AMTD,2019-08-12,19.739999771118164,19.739999771118164,18.899999618530273,19.440000534057617,6700,19.440000534057617,
AMTD,2019-08-13,19.18000030517578,19.399999618530273,18.200000762939453,18.31999969482422,28150,18.31999969482422,
AMTD,2019-08-14,19.0,19.0,18.020000457763672,18.799999237060547,15650,18.799999237060547,
AMTD,2019-08-15,19.0,19.0,17.959999084472656,18.1200008392334,7450,18.1200008392334,
AMTD,2019-08-16,18.399999618530273,18.399999618530273,17.780000686645508,18.3799991607666,7650,18.3799991607666,
AMTD,2019-08-19,18.700000762939453,18.700000762939453,17.687999725341797,18.479999542236328,7600,18.479999542236328,
AMTD,2019-08-20,18.3799991607666,19.0,17.940000534057617,18.600000381469727,13400,18.600000381469727,
AMTD,2019-08-21,18.799999237060547,18.799999237060547,18.219999313354492,18.459999084472656,4350,18.459999084472656,
AMTD,2019-08-22,18.200000762939453,18.399999618530273,17.899999618530273,17.899999618530273,8150,17.899999618530273,
AMTD,2019-08-23,17.68000030517578,17.805999755859375,16.959999084472656,17.600000381469727,17900,17.600000381469727,
AMTD,2019-08-26,17.399999618530273,18.0,16.81999969482422,18.0,133350,18.0,
AMTD,2019-08-27,18.31999969482422,18.719999313354492,17.84000015258789,18.100000381469727,7700,18.100000381469727,
AMTD,2019-08-28,17.520000457763672,18.3799991607666,17.520000457763672,18.100000381469727,5650,18.100000381469727,
AMTD,2019-08-29,17.860000610351562,18.100000381469727,16.540000915527344,16.760000228881836,26300,16.760000228881836,
