symbol,date,open,high,low,close,volume,adjclose
GLTA,2021-08-30,9.869999885559082,9.869999885559082,9.699999809265137,9.699999809265137,218100,9.699999809265137
GLTA,2021-08-31,9.699999809265137,9.75,9.685999870300293,9.699999809265137,26200,9.699999809265137
GLTA,2021-09-01,9.786999702453613,9.800000190734863,9.699999809265137,9.786999702453613,6800,9.786999702453613
GLTA,2021-09-02,9.715999603271484,9.880000114440918,9.699999809265137,9.75,7400,9.75
GLTA,2021-09-03,9.75,9.75,9.75,9.75,0,9.75
GLTA,2021-09-07,9.758999824523926,9.760000228881836,9.720000267028809,9.760000228881836,4200,9.760000228881836
GLTA,2021-09-08,9.75,9.760000228881836,9.739999771118164,9.760000228881836,10700,9.760000228881836
GLTA,2021-09-09,9.760000228881836,9.760000228881836,9.760000228881836,9.760000228881836,0,9.760000228881836
GLTA,2021-09-10,9.729999542236328,9.760000228881836,9.710000038146973,9.75,123400,9.75
GLTA,2021-09-13,9.748000144958496,9.800000190734863,9.748000144958496,9.789999961853027,1400,9.789999961853027
GLTA,2021-09-14,9.789999961853027,9.789999961853027,9.760000228881836,9.789999961853027,4700,9.789999961853027
GLTA,2021-09-15,9.779999732971191,9.800000190734863,9.779999732971191,9.800000190734863,5000,9.800000190734863
GLTA,2021-09-16,9.829999923706055,9.829999923706055,9.779999732971191,9.779999732971191,408000,9.779999732971191
GLTA,2021-09-17,9.800000190734863,9.8100004196167,9.770000457763672,9.779999732971191,12600,9.779999732971191
GLTA,2021-09-20,9.779999732971191,9.779999732971191,9.779999732971191,9.779999732971191,0,9.779999732971191
GLTA,2021-09-21,9.8149995803833,9.819999694824219,9.78499984741211,9.800000190734863,512000,9.800000190734863
GLTA,2021-09-22,9.819999694824219,9.819999694824219,9.770000457763672,9.819999694824219,600,9.819999694824219
GLTA,2021-09-23,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,0,9.819999694824219
GLTA,2021-09-24,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,0,9.819999694824219
GLTA,2021-09-27,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,0,9.819999694824219
GLTA,2021-09-28,9.805000305175781,9.805000305175781,9.805000305175781,9.805000305175781,532800,9.805000305175781
GLTA,2021-09-29,9.779999732971191,9.800000190734863,9.779999732971191,9.800000190734863,700,9.800000190734863
GLTA,2021-09-30,9.805000305175781,10.0,9.779999732971191,9.899999618530273,204900,9.899999618530273
GLTA,2021-10-01,10.0,10.0,9.859999656677246,9.859999656677246,800,9.859999656677246
GLTA,2021-10-04,10.199999809265137,10.199999809265137,9.890000343322754,9.899999618530273,1300,9.899999618530273
GLTA,2021-10-05,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,1000,9.819999694824219
GLTA,2021-10-06,9.819999694824219,9.819999694824219,9.819999694824219,9.819999694824219,0,9.819999694824219
GLTA,2021-10-07,10.079999923706055,10.079999923706055,9.979999542236328,9.979999542236328,800,9.979999542236328
GLTA,2021-10-08,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,500,9.9399995803833
GLTA,2021-10-11,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,9.9399995803833
GLTA,2021-10-12,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,6000,9.970000267028809
GLTA,2021-10-13,9.970000267028809,9.970000267028809,9.960000038146973,9.960000038146973,1300,9.960000038146973
GLTA,2021-10-14,9.970000267028809,9.970000267028809,9.850000381469727,9.850000381469727,10300,9.850000381469727
GLTA,2021-10-15,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,0,9.850000381469727
GLTA,2021-10-18,9.875,9.875,9.875,9.875,100,9.875
GLTA,2021-10-19,9.875,9.875,9.875,9.875,0,9.875
GLTA,2021-10-20,9.869999885559082,9.899999618530273,9.800000190734863,9.869999885559082,130100,9.869999885559082
GLTA,2021-10-21,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,500,9.920000076293945
GLTA,2021-10-22,9.5600004196167,9.90999984741211,9.5600004196167,9.90999984741211,1500,9.90999984741211
GLTA,2021-10-25,9.8100004196167,9.930000305175781,9.8100004196167,9.864999771118164,1500,9.864999771118164
GLTA,2021-10-26,9.930000305175781,9.960000038146973,9.890000343322754,9.890000343322754,2400,9.890000343322754
GLTA,2021-10-27,9.890000343322754,9.979999542236328,9.890000343322754,9.899999618530273,245500,9.899999618530273
GLTA,2021-10-28,9.895000457763672,9.895000457763672,9.895000457763672,9.895000457763672,200,9.895000457763672
GLTA,2021-10-29,9.869999885559082,10.149999618530273,9.869999885559082,9.963000297546387,1500,9.963000297546387
GLTA,2021-11-01,9.925000190734863,10.050000190734863,9.87600040435791,9.87600040435791,1300,9.87600040435791
GLTA,2021-11-02,9.880000114440918,10.050000190734863,9.880000114440918,9.946000099182129,1400,9.946000099182129
GLTA,2021-11-03,9.880000114440918,9.890000343322754,9.831999778747559,9.880000114440918,5200,9.880000114440918
