symbol,date,open,high,low,close,volume,adjclose
APCA,2022-02-07,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,100,9.859999656677246
APCA,2022-02-08,10.0,10.0,10.0,10.0,800,10.0
APCA,2022-02-09,9.989999771118164,9.989999771118164,9.899999618530273,9.930000305175781,21600,9.930000305175781
APCA,2022-02-10,9.930000305175781,9.930000305175781,9.930000305175781,9.930000305175781,21100,9.930000305175781
APCA,2022-02-11,9.930000305175781,9.930000305175781,9.920000076293945,9.920000076293945,56700,9.920000076293945
APCA,2022-02-14,9.869999885559082,9.920000076293945,9.864999771118164,9.920000076293945,34000,9.920000076293945
APCA,2022-02-15,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,300,9.920000076293945
APCA,2022-02-16,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,0,9.920000076293945
APCA,2022-02-17,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,50100,9.920000076293945
APCA,2022-02-18,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,100,9.920000076293945
APCA,2022-02-22,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,500,9.920000076293945
APCA,2022-02-23,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,400,9.920000076293945
APCA,2022-02-24,9.920000076293945,9.920000076293945,9.920000076293945,9.920000076293945,2000,9.920000076293945
APCA,2022-02-25,9.970000267028809,9.970000267028809,9.930000305175781,9.930000305175781,25800,9.930000305175781
APCA,2022-02-28,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,25000,9.90999984741211
APCA,2022-03-01,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,22800,9.949999809265137
APCA,2022-03-02,9.979999542236328,9.989999771118164,9.979999542236328,9.979999542236328,1200,9.979999542236328
APCA,2022-03-03,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
APCA,2022-03-04,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
APCA,2022-03-07,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
APCA,2022-03-08,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
APCA,2022-03-09,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
APCA,2022-03-10,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
APCA,2022-03-11,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,0,9.979999542236328
APCA,2022-03-14,9.920000076293945,9.960000038146973,9.920000076293945,9.954999923706055,23900,9.954999923706055
APCA,2022-03-15,9.960000038146973,9.989999771118164,9.949999809265137,9.989999771118164,293800,9.989999771118164
APCA,2022-03-16,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,9.989999771118164
APCA,2022-03-17,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,0,9.989999771118164
APCA,2022-03-18,9.979999542236328,9.979999542236328,9.979999542236328,9.979999542236328,3700,9.979999542236328
APCA,2022-03-21,9.970000267028809,9.970000267028809,9.970000267028809,9.970000267028809,2000,9.970000267028809
APCA,2022-03-22,9.979999542236328,9.979999542236328,9.970000267028809,9.970000267028809,5100,9.970000267028809
APCA,2022-03-23,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,15300,9.960000038146973
APCA,2022-03-24,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,0,9.960000038146973
APCA,2022-03-25,9.960000038146973,10.0,9.960000038146973,10.0,2600,10.0
APCA,2022-03-28,10.010000228881836,10.029999732971191,10.005000114440918,10.005000114440918,1000,10.005000114440918
APCA,2022-03-29,9.960000038146973,9.960000038146973,9.949999809265137,9.949999809265137,1700,9.949999809265137
APCA,2022-03-30,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,0,9.949999809265137
APCA,2022-03-31,10.010000228881836,10.010000228881836,10.0,10.010000228881836,12000,10.010000228881836
APCA,2022-04-01,10.010000228881836,10.010000228881836,10.010000228881836,10.010000228881836,0,10.010000228881836
APCA,2022-04-04,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,800,9.960000038146973
APCA,2022-04-05,9.960000038146973,10.010000228881836,9.960000038146973,10.010000228881836,1700,10.010000228881836
APCA,2022-04-06,10.0,10.0,10.0,10.0,3400,10.0
APCA,2022-04-07,10.0,10.0,10.0,10.0,0,10.0
APCA,2022-04-08,10.0,10.0,10.0,10.0,0,10.0
APCA,2022-04-11,9.979999542236328,10.005000114440918,9.979999542236328,10.005000114440918,1800,10.005000114440918
