symbol,date,open,high,low,close,volume,adjclose
BOCN,2022-02-22,9.890000343322754,9.890000343322754,9.84000015258789,9.84000015258789,1900,9.84000015258789
BOCN,2022-02-23,9.850000381469727,9.850000381469727,9.850000381469727,9.850000381469727,800,9.850000381469727
BOCN,2022-02-24,9.850000381469727,9.850000381469727,9.819999694824219,9.819999694824219,256600,9.819999694824219
BOCN,2022-02-25,9.8100004196167,9.819999694824219,9.8100004196167,9.8100004196167,4100,9.8100004196167
BOCN,2022-02-28,9.850000381469727,9.850000381469727,9.819999694824219,9.850000381469727,6200,9.850000381469727
BOCN,2022-03-01,9.819999694824219,9.880000114440918,9.800000190734863,9.869999885559082,115900,9.869999885559082
BOCN,2022-03-02,9.869999885559082,9.869999885559082,9.819999694824219,9.829999923706055,100500,9.829999923706055
BOCN,2022-03-03,9.819999694824219,9.880000114440918,9.819999694824219,9.880000114440918,780400,9.880000114440918
BOCN,2022-03-04,9.880000114440918,9.880000114440918,9.875,9.875,5500,9.875
BOCN,2022-03-07,9.875,9.880000114440918,9.869999885559082,9.880000114440918,95100,9.880000114440918
BOCN,2022-03-08,9.859999656677246,9.890000343322754,9.859999656677246,9.890000343322754,81900,9.890000343322754
BOCN,2022-03-09,9.890000343322754,9.890000343322754,9.869999885559082,9.890000343322754,5200,9.890000343322754
BOCN,2022-03-10,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
BOCN,2022-03-11,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
BOCN,2022-03-14,9.899999618530273,9.899999618530273,9.899999618530273,9.899999618530273,200,9.899999618530273
BOCN,2022-03-15,9.859999656677246,9.869999885559082,9.859999656677246,9.869999885559082,269300,9.869999885559082
BOCN,2022-03-16,9.869999885559082,9.869999885559082,9.869999885559082,9.869999885559082,0,9.869999885559082
BOCN,2022-03-17,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,1500,9.890000343322754
BOCN,2022-03-18,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
BOCN,2022-03-21,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
BOCN,2022-03-22,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
BOCN,2022-03-23,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
BOCN,2022-03-24,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
BOCN,2022-03-25,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,100,9.890000343322754
BOCN,2022-03-28,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
BOCN,2022-03-29,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,100,9.890000343322754
BOCN,2022-03-30,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0,9.890000343322754
