symbol,date,open,high,low,close,volume,adjclose
BPAC,2022-01-25,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,300000.0,9.800000190734863
BPAC,2022-01-26,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,14000.0,9.800000190734863
BPAC,2022-01-27,9.8100004196167,9.819999694824219,9.800000190734863,9.800000190734863,90600.0,9.800000190734863
BPAC,2022-01-28,9.800000190734863,9.800000190734863,9.800000190734863,9.800000190734863,0.0,9.800000190734863
BPAC,2022-01-31,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,100.0,9.989999771118164
BPAC,2022-02-01,9.8100004196167,9.8100004196167,9.800000190734863,9.8100004196167,10300.0,9.8100004196167
BPAC,2022-02-02,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,1000.0,9.84000015258789
BPAC,2022-02-03,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,6600.0,9.84000015258789
BPAC,2022-02-04,9.84000015258789,9.84000015258789,9.84000015258789,9.84000015258789,0.0,9.84000015258789
BPAC,2022-02-07,9.829999923706055,9.829999923706055,9.819999694824219,9.819999694824219,130200.0,9.819999694824219
BPAC,2022-02-08,9.819999694824219,9.859999656677246,9.819999694824219,9.859999656677246,20100.0,9.859999656677246
BPAC,2022-02-09,9.859999656677246,9.859999656677246,9.859999656677246,9.859999656677246,0.0,9.859999656677246
BPAC,2022-02-10,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,3200.0,9.829999923706055
BPAC,2022-02-11,9.819999694824219,9.829999923706055,9.819999694824219,9.829999923706055,6900.0,9.829999923706055
BPAC,2022-02-14,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,0.0,9.829999923706055
BPAC,2022-02-15,9.850000381469727,9.850000381469727,9.829999923706055,9.829999923706055,200.0,9.829999923706055
BPAC,2022-02-16,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,0.0,9.829999923706055
BPAC,2022-02-17,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,0.0,9.829999923706055
BPAC,2022-02-18,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,237500.0,9.829999923706055
BPAC,2022-02-22,9.829999923706055,9.890000343322754,9.829999923706055,9.880000114440918,53900.0,9.880000114440918
BPAC,2022-02-23,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0.0,9.880000114440918
BPAC,2022-02-24,9.880000114440918,9.880000114440918,9.880000114440918,9.880000114440918,0.0,9.880000114440918
BPAC,2022-02-25,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,200.0,9.829999923706055
BPAC,2022-02-28,9.829999923706055,9.829999923706055,9.829999923706055,9.829999923706055,0.0,9.829999923706055
BPAC,2022-03-01,9.869999885559082,9.890000343322754,9.859999656677246,9.890000343322754,145200.0,9.890000343322754
BPAC,2022-03-02,9.890000343322754,9.890000343322754,9.890000343322754,9.890000343322754,0.0,9.890000343322754
BPAC,2022-03-03,9.880000114440918,9.880000114440918,9.859999656677246,9.880000114440918,70100.0,9.880000114440918
