symbol,date,open,high,low,close,volume,adjclose,dividends,splits
BBD,2017-01-03,6.810606002807617,6.9848480224609375,6.78787899017334,6.946969985961914,20531676,5.285024642944336,0.004545,0.0
BBD,2017-01-04,6.9848480224609375,7.022727012634277,6.939393997192383,6.969696998596191,9719688,5.302318096160889,0.0,0.0
BBD,2017-01-05,7.0,7.1666669845581055,6.977272987365723,7.121212005615234,13885344,5.417584419250488,0.0,0.0
BBD,2017-01-06,7.07575798034668,7.128787994384766,7.045454978942871,7.106060981750488,11462880,5.406058311462402,0.0,0.0
BBD,2017-01-09,7.151515007019043,7.189393997192383,7.121212005615234,7.143939018249512,9346392,5.434872627258301,0.0,0.0
BBD,2017-01-10,7.219696998596191,7.242424011230469,7.121212005615234,7.159090995788574,8826972,5.446399688720703,0.0,0.0
BBD,2017-01-11,7.106060981750488,7.401515007019043,7.060606002807617,7.401515007019043,14261280,5.630829811096191,0.0,0.0
BBD,2017-01-12,7.42424201965332,7.4848480224609375,7.409090995788574,7.42424201965332,14880624,5.648120880126953,0.0,0.0
BBD,2017-01-13,7.386363983154297,7.4166669845581055,7.25,7.295454978942871,16156668,5.550142288208008,0.0,0.0
BBD,2017-01-17,7.32575798034668,7.560606002807617,7.28787899017334,7.507575988769531,11406912,5.711516380310059,0.0,0.0
BBD,2017-01-18,7.446969985961914,7.492424011230469,7.371212005615234,7.409090995788574,13521948,5.636591911315918,0.0,0.0
BBD,2017-01-19,7.5,7.5,7.386363983154297,7.46212100982666,11652432,5.676937103271484,0.0,0.0
BBD,2017-01-20,7.507575988769531,7.522727012634277,7.378787994384766,7.5,19954704,5.705753803253174,0.0,0.0
BBD,2017-01-23,7.606060981750488,7.7651519775390625,7.568181991577148,7.7651519775390625,18895272,5.907473564147949,0.0,0.0
BBD,2017-01-24,7.57575798034668,7.704545021057129,7.57575798034668,7.681818008422852,16264776,5.844075679779053,0.0,0.0
BBD,2017-01-25,7.757575988769531,7.893939018249512,7.757575988769531,7.878787994384766,12295008,5.993923187255859,0.0,0.0
BBD,2017-01-26,7.7348480224609375,7.848484992980957,7.651515007019043,7.848484992980957,12504096,5.970868110656738,0.0,0.0
BBD,2017-01-27,7.878787994384766,7.939393997192383,7.840909004211426,7.893939018249512,8937984,6.005449295043945,0.0,0.0
BBD,2017-01-30,7.772727012634277,7.901515007019043,7.75,7.848484992980957,13968768,5.970868110656738,0.0,0.0
BBD,2017-01-31,7.871212005615234,7.901515007019043,7.780303001403809,7.82575798034668,9083580,5.953579902648926,0.0,0.0
BBD,2017-02-01,7.901515007019043,7.931818008422852,7.78787899017334,7.840909004211426,16765584,5.96510648727417,0.0,0.0
BBD,2017-02-02,7.5151519775390625,7.613636016845703,7.4848480224609375,7.606060981750488,14954148,5.789795875549316,0.004545,0.0
BBD,2017-02-03,7.67424201965332,7.810606002807617,7.636363983154297,7.71212100982666,12175152,5.870530128479004,0.0,0.0
BBD,2017-02-06,7.613636016845703,7.689393997192383,7.553030014038086,7.613636016845703,16608900,5.795564651489258,0.0,0.0
