symbol,date,open,high,low,close,volume,adjclose,splits
OCN,2017-01-03,81.5999984741211,86.25,81.5999984741211,85.80000305175781,143533,85.80000305175781,0.0
OCN,2017-01-04,86.55000305175781,89.69999694824219,85.6500015258789,89.0999984741211,130593,89.0999984741211,0.0
OCN,2017-01-05,88.94999694824219,88.94999694824219,85.94999694824219,86.0999984741211,99920,86.0999984741211,0.0
OCN,2017-01-06,86.8499984741211,86.8499984741211,84.9000015258789,86.4000015258789,87973,86.4000015258789,0.0
OCN,2017-01-09,85.6500015258789,88.5,83.25,85.5,152327,85.5,0.0
OCN,2017-01-10,85.5,87.1500015258789,84.9000015258789,86.25,66733,86.25,0.0
OCN,2017-01-11,86.55000305175781,88.3499984741211,86.25,87.1500015258789,122807,87.1500015258789,0.0
OCN,2017-01-12,83.55000305175781,85.5,72.30000305175781,75.75,587980,75.75,0.0
OCN,2017-01-13,78.44999694824219,78.44999694824219,74.55000305175781,75.5999984741211,215360,75.5999984741211,0.0
OCN,2017-01-17,75.0,76.80000305175781,73.5,73.6500015258789,183213,73.6500015258789,0.0
OCN,2017-01-18,73.5,75.44999694824219,69.75,75.0,255920,75.0,0.0
OCN,2017-01-19,75.5999984741211,77.4000015258789,73.05000305175781,73.05000305175781,247973,73.05000305175781,0.0
OCN,2017-01-20,73.19999694824219,74.25,72.75,73.5,83587,73.5,0.0
OCN,2017-01-23,73.6500015258789,75.0,72.9000015258789,73.6500015258789,99667,73.6500015258789,0.0
OCN,2017-01-24,73.94999694824219,74.69999694824219,72.30000305175781,72.5999984741211,233833,72.5999984741211,0.0
OCN,2017-01-25,72.9000015258789,75.0,72.1500015258789,74.4000015258789,131840,74.4000015258789,0.0
OCN,2017-01-26,74.69999694824219,78.9000015258789,74.69999694824219,78.44999694824219,178373,78.44999694824219,0.0
OCN,2017-01-27,78.1500015258789,81.0,77.69999694824219,79.94999694824219,279280,79.94999694824219,0.0
OCN,2017-01-30,78.9000015258789,79.94999694824219,76.5,79.05000305175781,107920,79.05000305175781,0.0
OCN,2017-01-31,78.44999694824219,80.0999984741211,77.55000305175781,79.05000305175781,136973,79.05000305175781,0.0
OCN,2017-02-01,79.6500015258789,82.05000305175781,79.05000305175781,79.19999694824219,167640,79.19999694824219,0.0
