Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+24 Quarters
Revenue,22.06,20.47,20.48,25.41,34.12,29.97,30.91,35.74,53.47,59.25,67.68,56.16,20.2,28.51,28.63,22.2,16.61,15.04,13.85,12.5,10.92,10.5,10.22,9.33,8.67,8.56,9.74,3.43,7.26,7.6,7.8,7.71,6.84,6.98,6.9,7.04,7.18,6.62,6.81,6.26,Upgrade
Revenue Growth (YoY),-35.35%,-31.71%,-33.76%,-28.91%,-36.19%,-49.42%,-54.33%,-36.35%,164.70%,107.81%,136.40%,152.98%,21.61%,89.56%,106.66%,77.66%,52.12%,43.30%,35.56%,33.87%,25.90%,22.66%,4.94%,172.29%,19.53%,12.58%,24.93%,-55.54%,6.11%,8.88%,12.92%,9.53%,-4.78%,5.55%,1.44%,12.55%,12.80%,6.47%,11.45%,1.34%,Upgrade
Gross Profit,22.06,20.47,20.48,25.41,34.12,29.97,30.91,35.74,53.47,59.25,67.68,56.16,20.2,28.51,28.63,22.2,16.61,15.04,13.85,12.5,10.92,10.5,10.22,9.33,8.67,8.56,9.74,3.43,7.26,7.6,7.8,7.71,6.84,6.98,6.9,7.04,7.18,6.62,6.81,6.26,Upgrade
"Selling, General & Admin",13.83,13.74,14.4,18.77,21.2,20.83,21.85,25.98,34.6,39.55,38.93,31.5,19.22,21.71,19.01,14.45,10.71,9.41,8.07,6.58,6.73,5.22,5.35,4.99,4.81,4.62,4.49,4.46,4.08,4.67,4.34,4.13,3.78,4.09,3.82,3.82,3.74,3.99,3.73,3.52,Upgrade
Other Operating Expenses,4.17,3.77,5.12,4.07,4.26,4.02,3.25,4.64,4.69,4.86,5.52,3.51,2.86,2.56,2.6,2.04,2.17,2.01,2.08,1.55,1.63,1.17,1.69,1.31,1.26,0.92,1.23,1.13,1.16,1.22,1.21,1.07,1.09,1.28,1.22,1.24,1.28,1.18,1.13,1.15,Upgrade
Operating Expenses,18,17.51,19.51,22.84,25.46,24.85,25.1,30.62,39.28,44.4,44.45,35.01,22.08,24.27,21.61,16.49,12.88,11.42,10.14,8.12,8.36,6.38,7.04,6.31,6.07,5.54,5.72,5.59,5.23,5.89,5.55,5.2,4.88,5.37,5.04,5.05,5.02,5.16,4.86,4.67,Upgrade
Operating Income,4.06,2.95,0.96,2.58,8.65,5.12,5.81,5.13,14.18,14.85,23.23,21.15,-1.88,4.24,7.02,5.71,3.73,3.63,3.71,4.37,2.56,4.12,3.18,3.03,2.61,3.02,4.02,-2.16,2.02,1.71,2.24,2.51,1.96,1.61,1.87,1.99,2.16,1.45,1.94,1.58,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,0.4,0.83,0.2,-0.48,0.16,0.34,0.57,-0.27,0.17,0.2,0.57,0.58,0.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,4.06,2.95,0.96,2.58,8.65,5.12,5.81,5.13,14.18,14.45,22.39,20.95,-1.4,4.08,6.68,5.14,4,3.45,3.51,3.8,1.98,4.03,3.18,3.03,2.61,3.02,4.02,-2.16,2.02,1.71,2.24,2.51,1.96,1.61,1.87,1.99,2.16,1.45,1.94,1.58,Upgrade
Income Tax,0.33,0.08,-0.45,-0.06,1.62,0.81,0.96,0.82,3.7,4.53,7.26,5.54,-0.77,0.64,1.36,0.75,0.47,0.52,0.77,0.7,0.34,0.62,0.84,0.59,0.41,0.68,1.21,-4.39,0.39,0.47,0.42,0.32,0.44,0.41,0.5,0.53,0.62,0.42,0.57,0.44,Upgrade
Net Income,3.72,2.87,1.41,2.64,7.04,4.31,4.85,4.31,10.49,9.92,15.14,15.41,-0.63,3.44,5.32,4.39,3.53,2.93,2.74,3.11,1.65,3.41,2.34,2.44,2.19,2.34,2.81,2.23,1.64,1.24,1.83,2.2,1.53,1.2,1.37,1.46,1.54,1.03,1.37,1.14,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,Upgrade
Net Income Common,3.72,2.87,1.41,2.64,7.04,4.31,4.85,4.31,10.49,9.92,15.14,15.41,-0.63,3.44,5.32,4.39,3.53,2.93,2.74,3.11,1.65,3.41,2.34,2.44,2.19,2.34,2.81,2.23,1.62,1.2,1.79,2.15,1.48,1.16,1.33,1.41,1.49,0.99,1.33,1.1,Upgrade
Net Income Growth,-47.06%,-33.31%,-70.96%,-38.77%,-32.92%,-56.62%,-67.97%,-72.04%,-,188.54%,184.48%,250.75%,-,17.33%,93.91%,41.40%,114.64%,-13.95%,17.32%,27.14%,-24.98%,45.74%,-16.64%,9.70%,35.77%,94.75%,57.11%,3.44%,8.89%,3.72%,34.49%,52.37%,-0.60%,17.46%,0.08%,28.69%,32.48%,1.23%,20.86%,-10.66%,Upgrade
Shares Outstanding (Basic),7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,7,7,Upgrade
Shares Outstanding (Diluted),7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Upgrade
Shares Change,-3.84%,-3.26%,-1.79%,-0.47%,-0.11%,0.74%,1.14%,1.11%,0.34%,0.08%,-0.36%,-0.29%,0.84%,0.48%,-0.04%,-0.22%,-0.43%,0.53%,0.81%,1.15%,1.10%,1.26%,2.16%,1.98%,1.76%,1.40%,1.89%,2.07%,2.61%,3.61%,2.88%,2.63%,-0.16%,-1.91%,-3.72%,-3.36%,-0.84%,1.04%,1.86%,1.82%,Upgrade
