Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,83.1,83.02,90.31,82.02,74.37,69.37,68.57,66.77,63.11,62.43,70.67,67.29,70.77,85.72,85.52,86.33,88.23,91.22,95.63,99.36,103.56,107.23,109.49,110.07,107.6,108.18,108.52,104.93,100.65,95.31,93.99,88.36,85.99,83.47,77.05,71.59,68.15,66.63,64.07,70.48,Upgrade
Revenue Growth (YoY),11.74%,19.69%,31.71%,22.84%,17.83%,11.10%,-2.98%,-0.78%,-10.82%,-27.17%,-17.37%,-22.05%,-19.79%,-6.02%,-10.57%,-13.12%,-14.81%,-14.93%,-12.66%,-9.73%,-3.75%,-0.89%,0.90%,4.90%,6.90%,13.51%,15.45%,18.75%,17.05%,14.19%,21.99%,23.42%,26.18%,25.26%,20.27%,1.58%,24.82%,31.64%,33.69%,59.64%,Upgrade
Cost of Revenue,22.03,20.87,20.67,20.59,22.15,22.76,18.17,19.45,20.16,19.37,19.16,19.83,21.84,21.85,20.25,19.71,19.07,20.03,18.81,19.84,20.64,19.16,18.46,17.57,17.78,18.04,16.69,15.68,15.14,16.67,15.25,13.14,14.49,14.73,12.73,11.77,10.89,11.29,11.2,11.53,Upgrade
Gross Profit,61.07,62.15,69.63,61.43,52.21,46.61,50.4,47.32,42.95,43.06,51.51,47.46,48.93,63.88,65.27,66.62,69.16,71.19,76.83,79.52,82.92,88.07,91.03,92.5,89.82,90.14,91.83,89.26,85.51,78.64,78.74,75.22,71.5,68.73,64.32,59.82,57.26,55.35,52.87,58.96,Upgrade
"Selling, General & Admin",18.65,19.27,17.4,16.06,15.47,17.83,13.7,14.05,13.64,13.18,12.89,12.75,14.79,13.65,14.35,15.4,14.98,14.67,14.1,13.9,13.56,12.24,12.03,12.54,12.54,12.16,12.02,12.59,11.08,10.57,10.66,10.49,9.99,10.03,10.87,9.8,8.14,8.02,8.15,8.67,Upgrade
Other Operating Expenses,-8.77,-4.29,-5.59,-7.62,-8.98,-12.58,-1.18,0.42,0.43,0.44,7.84,3.59,4.03,21.74,20.15,20.75,24.21,25.33,32.22,35.78,40.75,43.9,47.58,48.77,47.4,43.84,46.46,44.62,44.37,36.25,37.58,35.84,33.59,31.52,27.41,25.75,23.97,22.41,20.31,27.14,Upgrade
Operating Expenses,9.88,14.98,11.81,8.44,6.49,5.25,12.51,14.47,14.06,13.62,20.72,16.34,18.82,35.39,34.5,36.15,39.19,40,46.31,49.68,54.3,56.14,59.61,61.31,59.94,55.99,58.48,57.2,55.46,46.82,48.24,46.33,43.58,41.56,38.27,35.55,32.11,30.43,28.46,35.81,Upgrade
Operating Income,51.19,47.18,57.83,52.99,45.73,41.36,37.88,32.86,28.89,29.44,30.79,31.13,30.1,28.48,30.77,30.47,29.97,31.19,30.51,29.84,28.62,31.92,31.43,31.19,29.88,34.15,33.35,32.05,30.05,31.82,30.5,28.89,27.92,27.18,26.04,24.27,25.15,24.92,24.41,23.15,Upgrade
Interest Expense / Income,32.76,28.87,23.48,18.77,16.4,16.98,18.33,18.98,20.95,22.96,24.9,26.49,26.99,27.6,27.94,27.7,27.29,26.41,25.81,25.19,24.06,23.7,23.32,23.24,22.09,21.5,20.89,19.73,17.82,16.04,14.85,13.69,13.17,12.83,12.24,11.94,13.38,13.38,13.85,14.6,Upgrade
Pretax Income,18.43,18.31,34.34,34.22,29.33,24.38,19.55,13.88,7.94,6.48,5.89,4.64,3.11,0.89,2.83,2.77,2.68,4.78,4.71,4.65,4.56,8.22,8.11,7.95,7.79,12.65,12.46,12.33,12.23,15.78,15.65,15.2,14.75,14.35,13.8,12.33,11.76,11.54,10.56,8.55,Upgrade
Income Tax,4.61,4.17,8.93,8.9,8.21,5.42,5.86,4.16,2.78,2.33,2.12,1.67,-7.68,0.86,0.99,0.97,0.94,-0.57,1.51,1.49,1.41,18.17,3.45,3.38,3.31,5.19,5.11,5.05,5.02,6.82,6.81,6.66,6.42,6.34,6.03,5.3,5.06,5.02,4.69,3.72,Upgrade
Net Income,13.82,14.14,25.41,25.32,21.12,18.97,13.68,9.71,5.16,4.15,3.77,2.97,10.79,0.03,1.84,1.8,1.74,5.35,3.2,3.17,3.15,-9.95,4.66,4.57,4.48,7.47,7.35,7.27,7.21,8.97,8.84,8.54,8.33,8.01,7.78,7.03,6.71,6.52,5.87,4.83,Upgrade
Net Income Growth,-34.53%,-25.47%,85.73%,160.68%,308.89%,357.54%,263.14%,226.82%,-52.15%,14193.10%,105.01%,65.11%,520.59%,-99.46%,-42.53%,-43.13%,-44.71%,-,-31.42%,-30.77%,-29.80%,-,-36.54%,-37.13%,-37.90%,-16.76%,-16.91%,-14.82%,-13.43%,11.96%,13.72%,21.51%,24.28%,22.82%,32.40%,45.62%,77.15%,-89.94%,115.29%,259.81%,Upgrade
Shares Outstanding (Basic),20,20,21,21,21,22,23,23,23,23,23,23,23,23,23,22,22,23,23,21,22,22,22,23,24,24,24,25,25,26,26,26,26,25,25,25,24,23,22,21,Upgrade
Shares Outstanding (Diluted),25,24,27,28,28,27,26,25,25,25,24,24,24,24,24,24,24,24,25,25,26,26,27,28,28,28,29,29,30,31,31,32,32,32,32,32,32,32,31,32,Upgrade
