Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
EPS (Diluted),1.61,1.52,0.54,0.73,1.29,1.37,0.85,2.86,0.97,1.38,0.50,-2.96,-2.20,0.73,0.24,0.82,1.27,-0.50,0.88,0.72,0.89,1.43,0.46,0.69,0.87,0.85,0.97,-0.19,0.30,-0.53,0.50,0.46,0.29,0.55,0.55,0.30,0.15,-0.50,0.73,0.69,Upgrade
EPS Growth,24.81%,10.95%,-36.47%,-74.48%,32.99%,-0.72%,70.00%,-,-,89.04%,108.33%,-,-,-,-72.73%,13.89%,42.70%,-,91.30%,4.35%,2.30%,68.24%,-52.58%,-,190.00%,-,94.00%,-,3.45%,-,-9.09%,53.33%,93.33%,-,-24.66%,-56.52%,-75.81%,-,62.22%,392.86%,Upgrade
Free Cash Flow Per Share,2.40,1.68,4.66,3.39,1.22,3.14,3.85,1.19,0.18,1.20,2.53,-0.34,0.33,0.58,1.85,0.36,-0.46,1.79,3.14,4.35,0.86,1.44,0.95,2.87,-0.63,0.81,1.94,0.06,-0.42,3.59,2.46,0.73,-1.10,-0.23,0.74,0.97,-0.86,0.87,1.73,-1.68,Upgrade
Dividend Per Share,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.062,0.063,0.062,0.063,0.063,0.063,0.063,0.063,0.062,0.062,0.062,0.062,0.062,0.063,0.062,0.063,0.063,0.062,0.062,0.062,0.062,0.062,0.062,Upgrade
Dividend Growth,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-1.59%,0%,-1.59%,-1.59%,0%,-1.59%,0%,1.61%,1.61%,1.61%,1.61%,0%,-1.59%,0%,-1.59%,-1.59%,1.61%,0%,1.61%,1.61%,0%,0%,-50.40%,0%,0%,0%,Upgrade
Gross Margin,36.14%,35.38%,30.11%,31.40%,36.04%,35.02%,30.88%,44.17%,39.92%,42.01%,34.52%,1.77%,33.85%,45.25%,39.13%,46.09%,47.86%,33.56%,47.78%,46.77%,48.31%,47.59%,49.19%,52.60%,51.58%,60.58%,48.19%,44.30%,39.24%,32.88%,43.36%,38.08%,42.70%,42.35%,40.79%,39.58%,41.84%,38.82%,40.53%,39.46%,Upgrade
Operating Margin,15.49%,11.36%,8.15%,10.30%,14.99%,14.56%,11.95%,27.78%,14.69%,19.74%,9.24%,-41.17%,-31.53%,10.78%,5.55%,12.12%,17.27%,-2.68%,13.86%,12.53%,15.25%,16.96%,13.83%,14.47%,19.76%,17.80%,20.87%,-4.41%,10.65%,-11.31%,15.02%,12.49%,6.79%,15.34%,13.06%,18.70%,17.25%,16.05%,18.93%,18.64%,Upgrade
Profit Margin,9.91%,9.60%,3.76%,5.31%,9.47%,9.37%,6.53%,18.84%,7.21%,10.70%,4.01%,-36.15%,-20.39%,5.60%,1.96%,6.87%,10.49%,-5.02%,7.71%,6.41%,8.18%,13.53%,4.46%,6.88%,8.94%,8.69%,9.95%,-1.97%,3.21%,-6.03%,5.74%,4.95%,3.13%,5.91%,5.90%,3.23%,1.60%,-5.24%,7.84%,7.44%,Upgrade
Free Cash Flow Margin,14.80%,10.52%,32.39%,24.56%,8.88%,21.63%,29.34%,7.82%,1.30%,8.84%,20.40%,-4.16%,3.10%,4.44%,15.21%,3.06%,-3.78%,17.13%,27.52%,38.66%,7.90%,13.61%,9.09%,28.79%,-6.42%,8.15%,19.93%,0.57%,-4.51%,37.32%,28.02%,7.89%,-11.82%,-2.39%,7.98%,10.44%,-9.08%,8.91%,18.60%,-18.06%,Upgrade
Effective Tax Rate,23.47%,19.47%,26.55%,22.08%,21.27%,20.42%,20.86%,22.51%,30.40%,21.85%,13.13%,-,-,23.05%,22.58%,16.72%,22.13%,-,18.95%,20.42%,7.86%,-17.03%,24.88%,23.00%,28.74%,14.45%,33.27%,-,-4.08%,-,26.61%,22.02%,33.94%,34.59%,32.25%,55.56%,63.58%,-,35.47%,37.73%,Upgrade
EBITDA,585,"1,055",269,327,505,"1,046",377,"1,073",500,"1,353",297,-940,-565,"1,367",237,463,647,870,489,432,459,"1,427",432,439,556,"1,313",620,77,241,668,376,352,296,"1,346",428,387,284,960,542,540,Upgrade
EBITDA Margin,15.46%,27.81%,7.77%,9.65%,14.84%,28.57%,11.18%,26.80%,13.80%,36.48%,8.57%,-40.69%,-18.23%,35.27%,6.45%,12.78%,17.22%,26.47%,13.55%,12.03%,12.82%,40.14%,12.27%,13.07%,16.85%,39.33%,18.86%,2.33%,7.60%,20.04%,11.86%,10.25%,8.51%,38.23%,12.15%,10.77%,7.70%,25.38%,15.07%,14.93%,Upgrade
Depreciation & Amortization,0,509,0,0,0,515,0,0,0,734,0,0,0,943,0,0,0,912,0,0,0,874,0,0,0,841,0,0,0,955,0,0,0,899,0,0,0,871,0,0,Upgrade
EBIT,585,546,269,327,505,531,377,"1,073",500,619,297,-940,-565,424,237,463,647,-42,489,432,459,553,432,439,556,472,620,77,241,-287,376,352,296,447,428,387,284,89,542,540,Upgrade
EBIT Margin,15.46%,14.39%,7.77%,9.65%,14.84%,14.50%,11.18%,26.80%,13.80%,16.69%,8.57%,-40.69%,-18.23%,10.94%,6.45%,12.78%,17.22%,-1.28%,13.55%,12.03%,12.82%,15.56%,12.27%,13.07%,16.85%,14.14%,18.86%,2.33%,7.60%,-8.61%,11.86%,10.25%,8.51%,12.70%,12.15%,10.77%,7.70%,2.35%,15.07%,14.93%,Upgrade
