Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+62 Quarters
Revenue,54.74,55.41,46.73,41.57,40.06,48.57,44.79,48.53,42.7,43.68,39.62,33.96,36.12,39.18,37.58,36.55,36.43,36.19,34.15,33.08,34.58,32.31,32.25,30.49,30.76,30.44,31.13,30.06,32.37,29.21,30.4,29.66,28.94,28.51,29.29,18.54,14.47,16.79,15.38,14.58,Upgrade
Revenue Growth (YoY),36.63%,14.09%,4.32%,-14.34%,-6.17%,11.18%,13.07%,42.92%,18.22%,11.49%,5.41%,-7.10%,-0.85%,8.27%,10.05%,10.51%,5.34%,12.02%,5.89%,8.50%,12.42%,6.13%,3.58%,1.40%,-4.97%,4.22%,2.41%,1.36%,11.83%,2.45%,3.80%,59.98%,100.02%,69.82%,90.47%,27.13%,-2.10%,24.34%,9.51%,-11.35%,Upgrade
Gross Profit,54.74,55.41,46.73,41.57,40.06,48.57,44.79,48.53,42.7,43.68,39.62,33.96,36.12,39.18,37.58,36.55,36.43,36.19,34.15,33.08,34.58,32.31,32.25,30.49,30.76,30.44,31.13,30.06,32.37,29.21,30.4,29.66,28.94,28.51,29.29,18.54,14.47,16.79,15.38,14.58,Upgrade
"Selling, General & Admin",22.96,24.87,22.75,21.79,21.52,26.34,21.68,21.85,20.61,22.21,22.3,19.47,18.85,20.35,18.35,17.83,17.63,19.02,17.39,17.11,16.79,17.3,15.85,15.06,15.37,16.14,15.2,14.77,15.12,16.09,14.8,15.02,14.05,15.95,14.35,9.76,7.13,10.61,6.14,5.86,Upgrade
Other Operating Expenses,5.64,3.67,4.01,5.16,4.22,7.01,4.53,4.34,4.51,3.74,4.12,3.74,4.09,2.99,3.68,4.26,4.2,2.94,4.26,4.31,4.36,2.55,4.36,4.82,4.4,2.25,4.47,4.42,4.75,4,4.9,5.33,5.19,3.65,6.4,6.31,2.08,-1.53,3.79,2.95,Upgrade
Operating Expenses,28.6,28.54,26.76,26.94,25.74,33.35,26.21,26.19,25.12,25.94,26.42,23.22,22.94,23.34,22.03,22.09,21.83,21.96,21.65,21.41,21.15,19.85,20.21,19.88,19.78,18.39,19.66,19.19,19.87,20.1,19.69,20.35,19.24,19.6,20.74,16.07,9.21,9.09,9.92,8.81,Upgrade
Operating Income,26.14,26.87,19.97,14.63,14.32,15.22,18.58,22.34,17.58,17.74,13.19,10.74,13.18,15.85,15.55,14.46,14.6,14.23,12.5,11.66,13.43,12.46,12.04,10.6,10.98,12.05,11.47,10.87,12.5,9.11,10.71,9.31,9.7,8.91,8.55,2.48,5.26,7.7,5.46,5.77,Upgrade
Pretax Income,26.14,26.87,19.97,14.63,14.32,15.22,18.58,22.34,17.58,17.74,13.19,10.74,13.18,15.85,15.55,14.46,14.6,14.23,12.5,11.66,13.43,12.46,12.04,10.6,10.98,12.05,11.47,10.87,12.5,9.11,10.71,9.31,9.7,8.91,8.55,2.48,5.26,7.7,5.46,5.77,Upgrade
Income Tax,5.16,5.07,3.94,2.89,2.83,3.58,3.53,4.24,3.34,3.66,2.51,2.04,2.5,2.53,2.95,2.75,2.77,2.66,2.38,2.22,2.55,4.48,3.7,3.26,3.37,3.96,3.63,3.44,3.95,2.63,3.37,2.75,3.06,2.62,2.6,0.97,1.68,2.54,2,1.76,Upgrade
Net Income,20.97,21.8,16.03,11.74,11.49,11.64,15.05,18.09,14.24,14.08,10.69,8.7,10.67,13.32,12.6,11.72,11.82,11.57,10.12,9.45,10.88,7.98,8.34,7.34,7.62,8.09,7.85,7.43,8.55,6.48,7.34,6.56,6.65,6.29,5.95,1.51,3.58,5.16,3.45,4.02,Upgrade
Net Income Growth,82.51%,87.33%,6.50%,-35.12%,-19.29%,-17.35%,40.85%,107.99%,33.41%,5.74%,-15.19%,-25.75%,-9.73%,15.06%,24.47%,24.02%,8.67%,45.06%,21.42%,28.64%,42.89%,-1.31%,6.27%,-1.22%,-10.93%,24.77%,6.94%,13.36%,28.63%,2.97%,23.36%,334.59%,85.64%,21.89%,72.23%,-62.43%,-18.64%,69.39%,32.00%,22.14%,Upgrade
Shares Outstanding (Basic),16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,17,17,17,16,16,16,16,16,16,16,16,16,16,17,17,17,17,11,9,9,9,9,Upgrade
Shares Outstanding (Diluted),16,-,16,16,16,-,16,16,16,-,16,16,16,-,16,16,16,-,17,17,17,-,16,16,16,-,16,16,16,-,16,17,17,-,17,11,9,-,9,9,Upgrade
