Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+60 Quarters
Revenue,17.58,19.86,19.18,18.32,17.72,19.17,17.87,18.7,17.89,18.97,16.83,17.3,16.84,17.08,16.67,16.53,16.27,16.24,15.37,13.94,12.75,13.25,12.82,12.64,12.4,12.9,12.48,12.48,12.32,12.13,11.64,12.75,11.57,11.78,10.91,11.05,10.36,9.78,9.32,9.5,Upgrade
Revenue Growth (YoY),-0.81%,3.61%,7.32%,-2.03%,-0.92%,1.03%,6.19%,8.07%,6.20%,11.09%,0.97%,4.64%,3.54%,5.12%,8.44%,18.65%,27.64%,22.63%,19.93%,10.24%,2.77%,2.69%,2.68%,1.30%,0.63%,6.37%,7.22%,-2.16%,6.56%,2.95%,6.73%,15.40%,11.64%,20.46%,17.00%,16.39%,10.96%,18.22%,16.80%,19.25%,Upgrade
Gross Profit,17.58,19.86,19.18,18.32,17.72,19.17,17.87,18.7,17.89,18.97,16.83,17.3,16.84,17.08,16.67,16.53,16.27,16.24,15.37,13.94,12.75,13.25,12.82,12.64,12.4,12.9,12.48,12.48,12.32,12.13,11.64,12.75,11.57,11.78,10.91,11.05,10.36,9.78,9.32,9.5,Upgrade
"Selling, General & Admin",8.87,8.93,8.47,8.55,8.66,8.92,8.48,8.64,7.86,9.14,8.42,7.92,7.91,8.58,7.89,7.56,7.49,7.54,7.08,6.34,6.09,6.71,6.01,5.82,5.45,6.24,5.63,5.56,5.55,6.35,5.41,5.49,5.34,5.58,5.11,5.01,5,5.22,4.22,4.22,Upgrade
Other Operating Expenses,3.66,3.13,3.89,2.92,3.59,3.4,3.55,3.57,3.63,2.8,3.24,3.2,3.16,2.43,3.1,3.27,3.21,2.38,3.24,4.37,3.46,1.91,2.67,2.79,2.52,1.67,2.96,2.91,2.74,1.88,2.68,2.94,2.31,1.75,2.13,2.59,3.68,1.41,1.95,2.11,Upgrade
Operating Expenses,12.53,12.07,12.35,11.47,12.25,12.31,12.03,12.21,11.49,11.94,11.65,11.12,11.07,11.01,10.98,10.83,10.7,9.93,10.32,10.71,9.55,8.61,8.67,8.61,7.97,7.91,8.59,8.47,8.29,8.23,8.09,8.43,7.65,7.33,7.24,7.6,8.67,6.63,6.16,6.32,Upgrade
Operating Income,5.06,7.79,6.83,6.85,5.47,6.85,5.84,6.49,6.4,7.03,5.18,6.19,5.77,6.07,5.69,5.7,5.57,6.32,5.06,3.22,3.2,4.63,4.15,4.03,4.43,4.99,3.89,4.01,4.03,3.9,3.56,4.33,3.92,4.45,3.67,3.45,1.69,3.14,3.16,3.17,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,5.06,7.79,6.83,6.85,5.47,6.85,5.84,6.49,6.4,7.03,5.18,6.19,5.77,6.07,5.69,5.7,5.57,6.33,5.05,3.22,3.2,4.63,4.15,4.03,4.43,4.99,3.89,4.01,4.03,3.9,3.56,4.33,3.92,4.45,3.67,3.45,1.69,3.14,3.16,3.17,Upgrade
Income Tax,0.9,1.38,1.25,1.23,0.95,1.23,1.03,1.2,1.16,1.28,0.93,1.13,0.75,1.24,0.96,0.97,0.94,1.13,0.85,0.49,0.48,1.02,1.04,1.03,1.19,1.34,1,1.04,1.07,1.01,0.92,1.21,1.08,1.23,0.95,0.84,0.36,0.8,0.8,0.82,Upgrade
Net Income,4.16,6.41,5.58,5.62,4.52,5.63,4.82,5.29,5.24,5.74,4.25,5.06,5.03,4.83,4.73,4.73,4.63,5.19,4.2,2.74,2.71,3.62,3.11,3,3.25,3.65,2.9,2.97,2.96,2.88,2.63,3.12,2.83,3.22,2.72,2.61,1.32,2.35,2.36,2.35,Upgrade
