Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+65 Quarters
Revenue,51.99,54,49.82,44.16,41.25,41.53,41.1,37.54,38.77,37.61,36.56,35.9,28.5,38.4,33.82,34.42,34.57,35.31,35.08,25.75,28.04,29.3,28.67,27.27,25.8,25.92,25.12,26.05,24.52,24.6,22.05,19.78,18.84,18.01,15.89,15.93,15.36,14.96,15.1,14.34,Upgrade
Revenue Growth (YoY),26.05%,30.02%,21.20%,17.64%,6.39%,10.44%,12.42%,4.55%,36.02%,-2.06%,8.11%,4.31%,-17.55%,8.75%,-3.60%,33.69%,23.30%,20.52%,22.38%,-5.60%,8.67%,13.02%,14.14%,4.68%,5.23%,5.40%,13.90%,31.69%,30.11%,36.57%,38.80%,24.19%,22.67%,20.40%,5.18%,11.10%,11.18%,9.62%,11.28%,7.33%,Upgrade
Gross Profit,51.99,54,49.82,44.16,41.25,41.53,41.1,37.54,38.77,37.61,36.56,35.9,28.5,38.4,33.82,34.42,34.57,35.31,35.08,25.75,28.04,29.3,28.67,27.27,25.8,25.92,25.12,26.05,24.52,24.6,22.05,19.78,18.84,18.01,15.89,15.93,15.36,14.96,15.1,14.34,Upgrade
"Selling, General & Admin",18.61,17.84,17.76,17.04,17.34,16.44,15.82,16.59,17.95,16.05,15.6,15.22,17.41,21.73,12.81,13.03,13.09,10.8,13,15.47,11.57,9.65,10.91,11.1,11.63,9.29,10.57,10.53,10.86,11.08,12.03,8.99,9.18,7.34,8.23,8.47,8.15,6.53,7.62,7.62,Upgrade
Other Operating Expenses,6.79,6.68,6.14,6.15,5.91,5.79,6.01,9.19,5.29,5.51,5.57,5.79,8.36,8.9,5.1,5.42,4.82,6.14,4.73,9.39,4.42,5.67,3.93,4.16,3.7,4.99,3.73,3.85,3.83,6.28,4.39,3.63,3.09,5.07,2.27,2.3,2.39,2.56,2.76,2.6,Upgrade
Operating Expenses,25.4,24.52,23.9,23.19,23.25,22.23,21.83,25.78,23.24,21.56,21.17,21.01,25.77,30.63,17.91,18.45,17.92,16.94,17.73,24.86,15.99,15.32,14.83,15.25,15.33,14.28,14.3,14.38,14.69,17.36,16.42,12.62,12.28,12.42,10.49,10.77,10.55,9.09,10.38,10.22,Upgrade
Operating Income,26.59,29.49,25.92,20.97,18,19.31,19.27,11.76,15.53,16.05,15.4,14.89,2.73,7.77,15.91,15.98,16.65,18.37,17.35,0.88,12.05,13.98,13.83,12.02,10.47,11.65,10.82,11.67,9.83,7.24,5.63,7.17,6.57,5.6,5.39,5.16,4.82,5.87,4.72,4.12,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.17,-,0.17,Upgrade
Pretax Income,26.59,29.49,25.92,20.97,18,19.31,19.27,11.76,15.53,16.05,15.4,14.89,2.73,7.77,15.91,15.98,16.65,18.37,17.35,0.88,12.05,13.98,13.83,12.02,10.47,11.65,10.82,11.67,9.83,7.24,5.63,7.17,6.57,5.6,5.39,5.16,4.82,6.04,4.72,3.95,Upgrade
Income Tax,7.67,8.69,7.85,6.15,5.13,5.34,5.56,2.95,4.32,4.43,4.2,4.27,0.87,2.09,4.63,4.62,4.51,5.14,4.98,-0.03,3.24,12.72,5.25,4.57,3.93,4.43,4.05,4.38,3.73,2.81,2.17,2.69,2.43,1.99,1.97,1.84,1.74,2.69,1.51,1.16,Upgrade
