Metrics,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+68 Quarters
Net Income Growth,21.58%,-8.81%,-0.90%,32.60%,21.78%,35.46%,102.88%,26.07%,21.69%,-7.82%,-38.08%,-0.77%,-9.19%,0.64%,13.83%,32.15%,7.62%,52.38%,34.22%,12.16%,35.75%,20.73%,17.14%,19.80%,5.35%,-15.91%,8.57%,19.57%,-2.06%,4.87%,-16.86%,-33.09%,-22.14%,-9.13%,-3.60%,9.93%,48.13%,30.84%,30.52%,49.42%,Upgrade
Shares Outstanding (Basic),17,17,18,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,21,21,21,21,21,21,21,21,22,Upgrade
Shares Outstanding (Diluted),17,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,22,22,Upgrade
Shares Change,-3.98%,-3.19%,-2.29%,-0.21%,0.17%,0.32%,0.59%,-2.34%,-1.87%,-3.18%,-3.58%,-2.14%,-2.41%,-1.67%,-1.65%,-0.18%,-0.72%,0.65%,0.54%,-2.70%,-2.19%,-3.89%,-3.82%,-2.17%,-1.53%,-1.64%,-2.86%,-4.24%,-4.49%,-4.69%,-4.13%,-2.26%,-2.21%,-1.53%,-1.73%,-4.84%,-5.22%,-6.04%,-5.55%,-3.42%,Upgrade
EPS (Basic),0.98,0.84,0.95,1.12,0.78,0.90,0.94,0.83,0.64,0.66,0.46,0.66,0.51,0.70,0.72,0.63,0.55,0.68,0.62,0.47,0.51,0.45,0.47,0.42,0.36,0.36,0.38,0.34,0.34,0.42,0.34,0.27,0.33,0.38,0.40,0.40,0.42,0.41,0.40,0.35,Upgrade
EPS (Diluted),0.96,0.83,0.94,1.10,0.76,0.88,0.92,0.81,0.63,0.65,0.46,0.65,0.50,0.69,0.71,0.63,0.54,0.67,0.62,0.47,0.50,0.44,0.46,0.42,0.36,0.35,0.38,0.34,0.34,0.41,0.34,0.28,0.33,0.37,0.39,0.39,0.41,0.41,0.40,0.35,Upgrade
EPS Growth,26.32%,-5.68%,2.17%,35.80%,20.63%,35.38%,100.00%,24.62%,26.00%,-5.80%,-35.21%,3.17%,-7.41%,2.99%,14.52%,34.04%,8.00%,52.27%,34.78%,11.90%,38.89%,25.71%,21.05%,23.53%,5.88%,-14.63%,11.76%,21.43%,3.03%,10.81%,-12.82%,-28.21%,-19.51%,-9.76%,-2.50%,11.43%,57.69%,41.38%,37.93%,62.79%,Upgrade
Free Cash Flow Per Share,1.39,0.27,1.24,0.31,0.47,0.87,0.45,0.93,1.56,1.16,0.66,0.54,0.53,0.57,0.99,0.31,0.82,1.18,1.05,0.05,0.76,0.17,0.85,0.09,0.50,0.35,0.15,0.49,0.42,0.31,0.52,0.15,0.61,0.03,0.24,0.17,0.64,0.39,0.53,0.25,Upgrade
Gross Margin,22.49%,20.34%,22.61%,25.12%,21.39%,23.24%,24.38%,24.55%,21.83%,22.42%,20.45%,20.87%,19.75%,22.35%,22.07%,21.59%,20.09%,21.25%,20.85%,18.91%,18.17%,18.88%,20.92%,20.75%,19.92%,20.21%,19.91%,20.61%,20.37%,21.44%,20.63%,18.56%,19.72%,20.59%,22.27%,22.07%,22.88%,22.89%,22.79%,21.36%,Upgrade
Operating Margin,12.39%,10.45%,12.02%,15.32%,10.75%,12.68%,13.48%,13.30%,9.86%,10.99%,8.43%,10.08%,8.27%,11.06%,11.58%,10.69%,9.28%,11.07%,10.25%,8.08%,7.16%,8.86%,10.29%,9.52%,8.91%,8.79%,9.44%,8.29%,8.66%,10.83%,8.84%,7.41%,8.41%,10.28%,10.85%,10.67%,11.98%,12.65%,11.92%,10.73%,Upgrade
Profit Margin,9.39%,8.26%,9.47%,11.46%,8.42%,10.19%,11.04%,10.18%,8.04%,8.72%,6.41%,7.99%,6.31%,8.76%,8.93%,7.84%,7.05%,8.63%,7.83%,6.24%,6.80%,6.15%,6.38%,5.98%,5.49%,5.42%,5.83%,5.20%,5.40%,6.64%,5.44%,4.56%,5.58%,6.37%,6.67%,6.93%,7.25%,7.27%,7.29%,6.77%,Upgrade
Free Cash Flow Margin,13.37%,2.66%,12.27%,3.18%,5.09%,9.88%,5.24%,11.45%,19.72%,15.27%,9.11%,6.74%,6.52%,7.19%,12.21%,3.82%,10.59%,15.04%,13.19%,0.64%,10.21%,2.26%,11.69%,1.25%,7.50%,5.34%,2.22%,7.52%,6.74%,4.93%,8.21%,2.57%,10.25%,0.55%,4.09%,2.93%,11.07%,6.88%,9.58%,4.96%,Upgrade
Effective Tax Rate,24.16%,20.97%,21.26%,25.22%,21.63%,19.65%,18.11%,23.48%,18.46%,20.60%,24.00%,20.77%,23.68%,20.79%,22.87%,26.70%,24.01%,22.00%,23.60%,22.74%,5.00%,30.53%,38.00%,37.19%,38.40%,38.30%,38.20%,37.30%,37.65%,38.65%,38.51%,38.43%,33.63%,38.02%,38.50%,35.07%,39.49%,42.53%,38.84%,36.88%,Upgrade
EBITDA,28.44,24.87,27.52,32.27,23.74,25.95,26.47,25.24,19.86,20.76,16.75,20.52,17.86,21.78,23.06,22.04,19.37,22.04,21.05,17.36,15.55,17.32,19.46,18.05,16.65,16.63,17.17,15.68,15.72,18.45,16.17,13.79,14.84,17.32,17.61,17.04,18.58,19.2,18.09,15.89,Upgrade
EBITDA Margin,15.85%,14.02%,15.61%,18.83%,14.43%,16.45%,17.34%,17.34%,14.04%,15.26%,12.93%,13.96%,12.06%,14.82%,15.36%,14.59%,13.26%,14.87%,14.00%,12.09%,11.05%,12.69%,14.14%,13.51%,12.97%,12.97%,13.37%,12.22%,12.69%,14.82%,12.74%,11.29%,12.13%,14.00%,14.16%,14.17%,15.35%,16.09%,15.31%,14.20%,Upgrade
Depreciation & Amortization,6.22,6.33,6.32,6.02,6.06,5.95,5.9,5.89,5.91,5.82,5.83,5.7,5.61,5.53,5.68,5.89,5.82,5.64,5.63,5.76,5.47,5.24,5.3,5.33,5.21,5.36,5.05,5.04,4.99,4.97,4.95,4.73,4.54,4.6,4.12,4.21,4.08,4.11,4.01,3.89,Upgrade
EBIT,22.22,18.55,21.2,26.26,17.68,20,20.57,19.35,13.96,14.94,10.92,14.83,12.25,16.25,17.38,16.15,13.55,16.4,15.42,11.59,10.07,12.08,14.15,12.72,11.44,11.27,12.12,10.63,10.73,13.48,11.22,9.06,10.29,12.72,13.5,12.83,14.5,15.1,14.08,12.01,Upgrade
EBIT Margin,12.39%,10.45%,12.02%,15.32%,10.75%,12.68%,13.48%,13.30%,9.86%,10.99%,8.43%,10.08%,8.27%,11.06%,11.58%,10.69%,9.28%,11.07%,10.25%,8.08%,7.16%,8.86%,10.29%,9.52%,8.91%,8.79%,9.44%,8.29%,8.66%,10.83%,8.84%,7.41%,8.41%,10.28%,10.85%,10.67%,11.98%,12.65%,11.92%,10.73%,Upgrade
