Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+38 Quarters
Revenue,33.55,33.72,34.07,34.26,29.67,29,30.51,28.93,30.13,24.99,22.19,19.74,20.28,24.19,21.22,23.44,22.34,20.78,22.51,18.33,18.39,18.41,17.75,16.56,18.38,19.69,15.4,18.8,19.61,17.95,18.43,17.79,18.09,15.32,13.48,13.25,12.94,14.38,12.71,12.31,Upgrade
Revenue Growth (YoY),13.10%,16.28%,11.68%,18.42%,-1.52%,16.05%,37.46%,46.58%,48.54%,3.31%,4.59%,-15.80%,-9.22%,16.42%,-5.74%,27.86%,21.48%,12.86%,26.82%,10.71%,0.08%,-6.50%,15.28%,-11.92%,-6.27%,9.68%,-16.43%,5.66%,8.37%,17.15%,36.65%,34.31%,39.81%,6.59%,6.05%,7.59%,6.94%,27.42%,12.37%,30.05%,Upgrade
Gross Profit,33.55,33.72,34.07,34.26,29.67,29,30.51,28.93,30.13,24.99,22.19,19.74,20.28,24.19,21.22,23.44,22.34,20.78,22.51,18.33,18.39,18.41,17.75,16.56,18.38,19.69,15.4,18.8,19.61,17.95,18.43,17.79,18.09,15.32,13.48,13.25,12.94,14.38,12.71,12.31,Upgrade
"Selling, General & Admin",19.68,18.95,18.1,17.68,16.89,15.48,16.5,16.27,15.48,14.98,14.72,13.58,13.87,14.09,13.13,13.39,13.42,12.45,12.91,12.15,11.92,10.33,10.64,11.46,11.41,10.95,10.68,11.39,11.4,10.04,10.66,10.58,10.32,9.39,7.13,6.86,6.91,6.08,6.22,6.14,Upgrade
Other Operating Expenses,2.09,2.22,1.93,1.77,1.94,2.06,1.99,1.91,1.85,3.09,1.93,2.18,2.16,-1.41,1.58,4.08,4.33,3.71,2.83,1.99,1.87,2.08,3.48,2.65,2.04,3.41,1.76,1.97,1.18,1.65,1.32,1.4,1.41,0.73,0.91,0.89,0.95,2.47,0.93,1.35,Upgrade
Operating Expenses,21.77,21.17,20.03,19.46,18.82,17.53,18.49,18.18,17.33,18.07,16.65,15.76,16.03,12.68,14.72,17.46,17.74,16.16,15.75,14.14,13.79,12.41,14.12,14.11,13.45,14.35,12.44,13.36,12.59,11.68,11.98,11.97,11.73,10.13,8.05,7.75,7.85,8.56,7.15,7.49,Upgrade
Operating Income,11.79,12.56,14.04,14.8,10.84,11.47,12.02,10.75,12.8,6.92,5.55,3.98,4.25,11.51,6.5,5.98,4.6,4.62,6.77,4.2,4.6,6,3.63,2.45,4.93,5.34,2.96,5.44,7.02,6.27,6.44,5.82,6.36,5.2,5.44,5.5,5.09,5.82,5.57,4.82,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-0.42,0.11,2.59,0.11,4.09,-,-,-,2.08,-,0.33,0.11,2.45,0.11,0.11,0.11,0.17,3.31,0.09,0.11,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,11.79,12.56,14.04,14.8,10.84,11.47,12.02,10.75,12.8,7.34,5.44,1.4,4.14,7.42,6.5,5.98,4.6,2.54,6.77,3.87,4.49,3.55,3.52,2.34,4.82,5.17,-0.36,5.34,6.91,6.27,6.44,5.82,6.36,5.2,5.44,5.5,5.09,5.82,5.57,4.82,Upgrade
Income Tax,2.81,2.4,3.22,3.6,2.17,2.88,2.82,2.51,3.07,1.25,1.14,-1.93,0.86,1.65,1.42,-0.6,-1.3,-1.53,1.46,0.58,0.84,-0.49,0.94,0.45,1.42,1.2,-3.02,1.62,2.36,2.19,2.06,1.96,2.17,1.45,1.88,1.99,1.75,2.06,1.96,1.69,Upgrade
Net Income,8.98,10.16,10.83,11.2,8.67,8.59,9.2,8.24,9.73,6.08,4.29,3.32,3.28,5.77,5.09,6.57,5.9,4.06,5.3,3.29,3.65,4.04,2.58,1.89,3.4,3.97,2.67,3.72,4.55,4.08,4.38,3.86,4.19,3.74,3.55,3.51,3.34,3.76,3.61,3.13,Upgrade
Preferred Dividends,0.22,0.22,0.22,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
