Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+1 Quarters
Pretax Income,17.21,11.85,-49.34,-87.3,-41.38,-44.88,-17.53,-5.92,-7.71,-7.09,-6.73,5.24,10.79,19.49,11.08,1.09,9.33,6.7,8.99,3.31,20,-17.21,-9.22,10.83,9.71,-4.01,18.61,29.76,12.04,33.29,27.72,40.99,48.29,31.21,16.11,15.11,11.82,2.56,7.67,34.28,Upgrade
Income Tax,3.2,-0.65,-1.1,0.56,-10.62,4.34,-1.12,-1.97,-2.56,-9.9,-1.5,1.11,3.17,6.67,2.95,0.37,2.37,2.77,3,0.9,5.17,-12.16,-0.53,4.19,3.73,-1.15,7.68,11.39,4.62,13.05,10.9,15.59,18.24,11.54,6.14,5.54,3.93,1.75,2.34,13.26,Upgrade
Net Income,14.01,12.5,-48.24,-87.87,-30.76,-49.22,-16.41,-3.95,-5.15,2.81,-5.23,4.13,7.62,12.82,8.13,0.72,6.96,3.93,5.99,2.41,14.83,-5.05,-8.7,6.64,5.98,-2.86,10.93,18.37,7.42,20.24,16.81,25.4,30.06,19.68,9.97,9.57,7.89,0.81,5.33,21.02,Upgrade
Net Income Growth,-,-,-,-,-,-,-,-,-,-78.10%,-,473.09%,9.42%,226.32%,35.80%,-70.06%,-53.04%,-,-,-63.75%,147.85%,-,-,-63.84%,-19.40%,-,-34.99%,-27.69%,-75.30%,2.88%,68.72%,165.52%,281.03%,2317.32%,87.07%,-54.49%,11.82%,-,-,-,Upgrade
Shares Outstanding (Basic),26,26,26,26,27,28,28,28,28,28,28,28,29,29,29,29,30,27,26,26,26,24,26,28,29,29,29,30,30,30,30,30,30,25,30,22,16,16,15,15,Upgrade
Shares Outstanding (Diluted),26,26,26,26,27,28,28,28,28,28,28,28,29,29,29,29,30,25,26,26,27,24,26,28,29,29,29,30,30,30,30,30,30,30,30,24,19,17,15,15,Upgrade
Shares Change,-4.37%,-6.34%,-5.62%,-5.20%,-3.74%,-0.82%,0.71%,-0.03%,-2.53%,-3.94%,-4.90%,-4.90%,-3.37%,13.85%,11.98%,11.54%,10.52%,4.57%,0.63%,-6.95%,-7.20%,-16.88%,-11.40%,-4.62%,-5.53%,-4.14%,-4.17%,-2.03%,1.25%,1.05%,2.24%,24.39%,58.53%,80.64%,95.45%,60.06%,76.50%,-,-,-,Upgrade
EPS (Basic),0.55,0.43,-1.83,-3.32,-1.15,-1.78,-0.59,-0.14,-0.19,0.10,-0.19,0.15,0.27,0.44,0.28,0.02,0.24,0.14,0.23,0.09,0.58,-0.18,-0.34,0.23,0.21,-0.09,0.37,0.62,0.24,0.67,0.56,0.85,1.01,0.72,0.33,0.43,0.48,-0.04,0.35,1.38,Upgrade
EPS (Diluted),0.55,0.43,-1.83,-3.32,-1.15,-1.78,-0.59,-0.14,-0.19,0.10,-0.19,0.15,0.27,0.44,0.28,0.02,0.24,0.16,0.23,0.09,0.55,-0.18,-0.34,0.23,0.21,-0.09,0.37,0.62,0.24,0.66,0.55,0.84,1.00,0.70,0.33,0.39,0.42,-0.07,0.35,1.38,Upgrade
EPS Growth,-,-,-,-,-,-,-,-,-,-77.27%,-,650.00%,12.50%,175.00%,21.74%,-77.78%,-56.36%,-,-,-60.87%,161.90%,-,-,-62.90%,-12.50%,-,-32.73%,-26.19%,-76.00%,-5.71%,66.67%,115.38%,138.10%,-,-5.71%,-71.74%,-36.36%,-,-,-,Upgrade
Free Cash Flow Per Share,0.49,-0.88,1.07,-0.49,-1.47,-0.37,-1.18,2.27,1.40,1.83,-0.47,1.65,3.00,0.12,1.35,-0.32,2.76,1.31,0.43,2.35,-0.47,-3.73,2.50,1.02,0.13,-0.57,-0.16,1.57,1.85,0.97,1.06,0.43,2.40,5.71,0.49,0.44,1.40,1.35,4.97,-0.56,Upgrade
Dividend Per Share,-,-,-,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.050,0.050,-,-,-,-,-,-,-,-,-,-,Upgrade
Dividend Growth,-,-,-,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,20.00%,20.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Gross Margin,44.92%,40.57%,5.83%,38.01%,11.71%,40.62%,22.57%,32.87%,33.51%,33.17%,27.50%,42.01%,48.62%,51.77%,46.81%,39.52%,47.46%,52.23%,53.15%,44.06%,52.61%,58.80%,37.08%,52.50%,53.02%,32.69%,50.68%,57.67%,39.98%,61.56%,59.90%,65.78%,69.05%,67.89%,61.54%,58.65%,53.08%,53.62%,56.12%,83.81%,Upgrade
Operating Margin,11.36%,8.54%,-28.59%,-52.24%,-24.85%,-25.71%,-9.19%,-2.66%,-3.96%,-3.17%,-2.71%,5.12%,9.62%,15.53%,10.24%,2.50%,9.72%,17.90%,11.35%,6.91%,22.15%,21.33%,1.39%,13.47%,11.97%,-3.54%,17.03%,25.81%,10.79%,32.86%,31.06%,41.37%,45.94%,36.55%,27.77%,32.47%,26.94%,7.68%,33.67%,70.55%,Upgrade
Profit Margin,7.92%,7.16%,-29.15%,-53.65%,-19.39%,-29.52%,-9.80%,-2.63%,-3.50%,1.76%,-3.17%,3.04%,5.74%,9.25%,6.18%,0.59%,5.89%,3.15%,4.78%,2.04%,13.24%,-4.65%,-8.54%,6.85%,6.03%,-2.78%,10.00%,15.93%,6.65%,19.98%,18.84%,25.63%,28.59%,23.04%,17.18%,20.55%,17.98%,2.46%,23.38%,43.25%,Upgrade
Free Cash Flow Margin,7.08%,-13.01%,17.13%,-7.87%,-24.83%,-6.11%,-19.64%,42.20%,26.36%,31.80%,-7.85%,33.87%,64.52%,2.45%,29.83%,-7.65%,68.83%,28.14%,8.74%,51.01%,-10.90%,-83.18%,63.50%,29.90%,3.87%,-16.17%,-4.40%,40.34%,50.43%,29.05%,35.91%,12.93%,67.94%,164.20%,24.94%,20.94%,52.07%,65.26%,333.09%,-17.35%,Upgrade
Effective Tax Rate,18.61%,-5.50%,-,-,-,-,-,-,-,-,-,21.18%,29.41%,34.24%,26.62%,33.79%,25.38%,41.36%,33.39%,27.16%,25.84%,-,-,38.68%,38.38%,-,41.27%,38.27%,38.35%,39.20%,39.34%,38.03%,37.76%,36.96%,38.14%,36.69%,33.27%,68.20%,30.52%,38.69%,Upgrade
EBITDA,22.22,17.03,-45.18,-83.5,-37.36,-40.76,-13.07,-1.97,-3.81,-3.11,-2.42,9.03,14.78,23.67,16.27,5.87,14.15,16.95,21.58,15.69,31.86,-10.33,-3.36,14.02,14.73,-0.74,21.08,32.97,12.44,33.72,28.04,41.3,48.59,31.48,16.35,15.28,11.93,2.57,7.77,34.3,Upgrade
EBITDA Margin,12.56%,9.76%,-27.30%,-50.99%,-23.56%,-24.45%,-7.81%,-1.31%,-2.59%,-1.95%,-1.47%,6.64%,11.14%,17.09%,12.35%,4.78%,11.96%,13.57%,17.23%,13.30%,28.44%,-9.51%,-3.31%,14.46%,14.84%,-0.72%,19.28%,28.60%,11.15%,33.27%,31.42%,41.68%,46.22%,36.86%,28.18%,32.83%,27.18%,7.77%,34.09%,70.58%,Upgrade
Depreciation & Amortization,2.13,2.13,2.13,2.05,2.05,2.1,2.3,2.02,2.02,1.95,2.06,2.06,2.02,2.16,2.78,2.8,2.7,5.66,7.37,7,7.04,1.84,2.11,0.96,2.84,2.9,2.46,3.21,0.4,0.42,0.32,0.31,0.29,0.27,0.24,0.17,0.1,0.03,0.1,0.02,Upgrade
EBIT,20.09,14.91,-47.31,-85.55,-39.41,-42.86,-15.38,-3.99,-5.83,-5.06,-4.48,6.96,12.76,21.51,13.48,3.07,11.45,11.28,14.22,8.69,24.82,-12.16,-5.47,13.06,11.89,-3.64,18.61,29.76,12.04,33.29,27.72,40.99,48.29,31.21,16.11,15.11,11.82,2.54,7.67,34.29,Upgrade
EBIT Margin,11.36%,8.54%,-28.59%,-52.24%,-24.85%,-25.71%,-9.19%,-2.66%,-3.96%,-3.17%,-2.71%,5.12%,9.62%,15.53%,10.24%,2.50%,9.68%,9.04%,11.35%,7.37%,22.15%,-11.20%,-5.37%,13.47%,11.97%,-3.54%,17.03%,25.81%,10.79%,32.86%,31.06%,41.37%,45.94%,36.55%,27.77%,32.47%,26.94%,7.68%,33.67%,70.55%,Upgrade
