Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+82 Quarters
Other Expense / Income,-817,-430,-554,-449,-329,-793,-825,-863,-821,"-1,011",-837,-701,-482,-848,-637,-860,-816,-799,-940,-973,"-1,040","-1,188",-948,-931,-980,-638,-549,-604,-93,-138,31,-544,-134,-236,-213,-264,-158,-44,-192,-192,Upgrade
Pretax Income,"22,673","20,339","21,572","20,487","20,190","22,515","20,524","19,405","17,236","18,337","16,124","13,422","12,843","14,085","12,686","12,596","10,486","10,385","10,221","10,680","8,641","9,169","7,984","7,958","7,094","8,022","6,827","9,235","5,036","5,855","5,513","-1,756","6,517","7,850","5,896","6,577","6,957","7,878","6,408","6,145",Upgrade
Income Tax,"4,374","3,914","4,016","3,747","3,462","3,750",19,"2,947","1,779","2,874","2,231","2,220","2,091","2,436","2,008",-591,"1,677","1,965","1,397","1,807","1,217","15,471","1,408",-111,"1,608","1,755","1,160","2,372","1,280",837,611,"1,439","1,532","1,987","1,356","1,965","1,297","1,320","1,164","1,180",Upgrade
Net Income,"18,299","16,425","17,556","16,740","16,728","18,765","20,505","16,458","15,457","15,463","13,893","11,202","10,752","11,649","10,678","13,187","8,809","8,420","8,824","8,873","7,424","-6,302","6,576","8,069","5,486","6,267","5,667","6,863","3,756","5,018","4,902","-3,195","4,985","5,863","4,540","4,612","5,660","6,558","5,244","4,965",Upgrade
Net Income Growth,9.39%,-12.47%,-14.38%,1.71%,8.22%,21.35%,47.59%,46.92%,43.76%,32.74%,30.11%,-15.05%,22.06%,38.35%,21.01%,48.62%,18.66%,-,34.18%,9.96%,35.33%,-,16.04%,17.57%,46.06%,24.89%,15.61%,-,-24.65%,-14.41%,7.97%,-,-11.93%,-10.60%,-13.42%,-7.11%,-6.52%,2.84%,17.42%,-,Upgrade
Shares Outstanding (Basic),"7,441","7,451","7,457","7,472","7,493","7,505","7,513","7,526","7,539","7,555","7,566","7,583","7,602","7,621","7,634","7,655","7,672","7,692","7,673","7,682","7,698","7,710","7,708","7,716","7,725","7,755","7,789","7,844","7,895","7,964","7,996","8,063","8,167","8,228","8,249","8,245","8,284","8,326","8,339","8,345",Upgrade
Shares Outstanding (Diluted),"7,464","7,473","7,485","7,504","7,534","7,555","7,567","7,581","7,597","7,616","7,637","7,653","7,675","7,691","7,710","7,735","7,744","7,768","7,766","7,782","7,794","7,710","7,799","7,808","7,813","7,830","7,876","7,929","7,985","8,051","8,084","8,137","8,237","8,297","8,351","8,363","8,367","8,395","8,434","8,464",Upgrade
Shares Change,-0.93%,-1.09%,-1.08%,-1.02%,-0.83%,-0.80%,-0.92%,-0.94%,-1.02%,-0.98%,-0.95%,-1.06%,-0.89%,-0.99%,-0.72%,-0.60%,-0.64%,0.75%,-0.42%,-0.33%,-0.24%,-1.53%,-0.98%,-1.53%,-2.15%,-2.75%,-2.57%,-2.56%,-3.06%,-2.96%,-3.20%,-2.70%,-1.55%,-1.17%,-0.98%,-1.19%,-0.74%,-0.58%,-0.71%,-0.63%,Upgrade
EPS (Basic),2.46,2.20,2.35,2.24,2.23,2.50,2.73,2.19,2.05,2.05,1.84,1.48,1.41,1.53,1.40,1.72,1.15,1.09,1.15,1.15,0.96,-0.82,0.85,1.04,0.71,0.81,0.73,0.87,0.48,0.63,0.61,-0.38,0.61,0.71,0.55,0.56,0.68,0.79,0.63,0.59,Upgrade
EPS (Diluted),2.45,2.20,2.35,2.24,2.22,2.48,2.71,2.17,2.03,2.03,1.82,1.46,1.40,1.51,1.38,1.70,1.14,1.08,1.14,1.14,0.95,-0.82,0.84,1.03,0.70,0.80,0.72,0.86,0.47,0.62,0.61,-0.38,0.61,0.71,0.54,0.55,0.68,0.78,0.62,0.59,Upgrade
EPS Growth,10.36%,-11.29%,-13.28%,3.23%,9.36%,22.17%,48.90%,48.63%,45.00%,34.44%,31.88%,-14.12%,22.81%,39.81%,21.05%,49.12%,20.00%,-,35.71%,10.68%,35.71%,-,16.67%,19.77%,48.94%,29.03%,18.03%,-,-22.95%,-12.68%,12.96%,-,-10.29%,-8.97%,-12.90%,-6.78%,-5.56%,2.63%,16.98%,-,Upgrade
Free Cash Flow Per Share,2.40,0.66,2.27,2.38,2.67,1.15,2.49,2.16,2.27,1.10,1.91,1.84,1.81,0.94,1.37,1.57,1.43,0.68,1.31,0.97,1.20,0.69,1.34,1.13,1.16,0.56,1.21,0.74,1.02,0.45,0.94,0.63,1.00,0.35,0.86,1.02,1.07,0.32,0.84,0.49,Upgrade
Dividend Per Share,0.680,0.680,0.620,0.620,0.620,0.620,0.560,0.560,0.560,0.560,0.510,0.510,0.510,0.510,0.460,0.460,0.460,0.460,0.420,0.420,0.420,0.420,0.390,0.390,0.390,0.390,0.360,0.360,0.360,0.360,0.310,0.310,0.310,0.310,0.280,0.280,0.280,0.280,0.230,0.230,Upgrade
Dividend Growth,9.68%,9.68%,10.71%,10.71%,10.71%,10.71%,9.80%,9.80%,9.80%,9.80%,10.87%,10.87%,10.87%,10.87%,9.52%,9.52%,9.52%,9.52%,7.69%,7.69%,7.69%,7.69%,8.33%,8.33%,8.33%,8.33%,16.13%,16.13%,16.13%,16.13%,10.71%,10.71%,10.71%,10.71%,21.74%,21.74%,21.74%,21.74%,15.00%,15.00%,Upgrade
Gross Margin,69.49%,66.85%,69.17%,68.32%,68.37%,67.21%,69.89%,69.68%,68.72%,67.05%,70.39%,67.56%,68.66%,66.51%,68.52%,69.12%,66.73%,61.74%,65.94%,67.62%,65.44%,61.74%,66.26%,66.98%,65.28%,61.66%,64.23%,69.83%,62.39%,58.51%,64.64%,66.33%,67.04%,61.71%,64.34%,67.36%,70.70%,66.06%,72.23%,71.16%,Upgrade
Operating Margin,42.29%,38.67%,42.93%,39.59%,41.26%,43.01%,44.66%,41.37%,40.88%,41.55%,42.73%,35.25%,37.05%,37.64%,38.38%,36.79%,33.83%,31.59%,34.23%,34.50%,30.92%,30.01%,31.41%,30.00%,28.96%,30.61%,30.62%,33.94%,25.73%,25.32%,28.43%,-9.26%,30.35%,29.38%,25.19%,27.72%,34.18%,32.50%,34.18%,30.52%,Upgrade
Profit Margin,34.62%,31.14%,35.03%,32.28%,33.89%,36.28%,45.25%,35.66%,37.06%,35.90%,37.39%,29.45%,30.70%,31.56%,32.30%,39.11%,28.81%,25.93%,30.34%,29.49%,27.68%,-21.79%,26.80%,31.51%,23.63%,24.27%,25.84%,25.95%,18.29%,21.09%,24.05%,-14.40%,22.94%,22.15%,19.57%,19.72%,27.74%,26.75%,28.30%,24.95%,Upgrade
Free Cash Flow Margin,33.74%,9.29%,33.75%,34.24%,40.61%,16.65%,41.33%,35.23%,40.98%,19.37%,38.83%,36.62%,39.23%,19.33%,31.56%,35.76%,35.83%,15.99%,34.57%,24.72%,34.37%,18.29%,42.01%,34.06%,38.62%,16.67%,42.80%,21.96%,39.25%,15.10%,36.90%,22.85%,37.78%,10.77%,30.48%,36.16%,43.66%,10.93%,37.64%,20.65%,Upgrade
Effective Tax Rate,19.29%,19.24%,18.62%,18.29%,17.15%,16.66%,0.09%,15.19%,10.32%,15.67%,13.84%,16.54%,16.28%,17.29%,15.83%,-4.69%,15.99%,18.92%,13.67%,16.92%,14.08%,168.73%,17.64%,-1.39%,22.67%,21.88%,16.99%,25.68%,25.42%,14.30%,11.08%,-,23.51%,25.31%,23.00%,29.88%,18.64%,16.76%,18.16%,19.20%,Upgrade
EBITDA,"26,718","24,477","24,862","24,962","24,466","26,536","24,275","23,302","20,805","21,669","19,358","17,612","16,575","17,942","16,294","16,189","14,083","14,052","13,732","13,868","12,042","12,403","11,155","10,956","10,156","10,709","9,080","11,490","7,083","7,708","7,223",-16,"8,243","9,533","7,485","8,488","8,387","9,274","7,480","7,248",Upgrade
EBITDA Margin,50.55%,46.40%,49.60%,48.13%,49.57%,51.30%,53.57%,50.49%,49.88%,50.30%,52.10%,46.31%,47.33%,48.62%,49.29%,48.01%,46.07%,43.28%,47.21%,46.10%,44.90%,42.89%,45.46%,42.79%,43.75%,41.47%,41.41%,43.44%,34.50%,32.39%,35.44%,-0.07%,37.94%,36.01%,32.26%,36.30%,41.11%,37.82%,40.37%,36.43%,Upgrade
Depreciation & Amortization,"3,549","3,648","2,790","3,979","3,773","3,496","3,212","3,344","2,936","2,761","2,645","3,504","3,118","3,203","2,971","2,924","2,926","2,995","2,837","2,516","2,710","2,536","2,499","2,343","2,453","2,166","1,816","1,910","1,707","1,544","1,461","1,493","1,515","1,521","1,428","1,742","1,255","1,261",954,983,Upgrade
EBIT,"23,169","20,829","22,072","20,983","20,693","23,040","21,063","19,958","17,869","18,908","16,713","14,108","13,457","14,739","13,323","13,265","11,157","11,057","10,895","11,352","9,332","9,867","8,656","8,613","7,703","8,543","7,264","9,580","5,376","6,164","5,762","-1,509","6,728","8,012","6,057","6,746","7,132","8,013","6,526","6,265",Upgrade
EBIT Margin,43.83%,39.49%,44.04%,40.46%,41.92%,44.54%,46.48%,43.24%,42.85%,43.89%,44.98%,37.09%,38.43%,39.94%,40.31%,39.34%,36.50%,34.05%,37.46%,37.73%,34.80%,34.12%,35.28%,33.64%,33.19%,33.08%,33.13%,36.22%,26.18%,25.90%,28.27%,-6.80%,30.96%,30.27%,26.11%,28.85%,34.96%,32.68%,35.22%,31.49%,Upgrade
