Metrics,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,+67 Quarters
Revenue,39.74,43.65,39.87,41.32,37.86,38.32,38.71,35.56,32.11,29.85,26.35,23.97,25.49,26.4,23.79,24.27,23.78,23.63,22.25,21.48,21.49,19.74,18.56,17.42,16.32,13.98,13.4,15.23,11.6,11.63,11.04,11.67,10.28,10.47,10.53,6.89,9.87,10.04,10.1,10.12,Upgrade
Revenue Growth (YoY),4.98%,13.92%,3.00%,16.22%,17.90%,28.37%,46.90%,48.32%,25.99%,13.08%,10.78%,-1.22%,7.19%,11.71%,6.89%,12.98%,10.64%,19.73%,19.91%,23.32%,31.67%,41.19%,38.45%,14.38%,40.75%,20.18%,21.36%,30.51%,12.83%,11.06%,4.89%,69.36%,4.14%,4.28%,4.29%,-31.92%,7.76%,0.19%,0.24%,1553.43%,Upgrade
Gross Profit,39.74,43.65,39.87,41.32,37.86,38.32,38.71,35.56,32.11,29.85,26.35,23.97,25.49,26.4,23.79,24.27,23.78,23.63,22.25,21.48,21.49,19.74,18.56,17.42,16.32,13.98,13.4,15.23,11.6,11.63,11.04,11.67,10.28,10.47,10.53,6.89,9.87,10.04,10.1,10.12,Upgrade
"Selling, General & Admin",28.55,30.01,23.83,23.97,22.74,22.42,22.44,23.06,22,20.25,20.51,20.52,21.09,19.69,17.69,17.31,15.25,14.87,14.67,15.51,13.39,12.76,12.01,11.52,10.66,9.28,8.5,8.32,7.96,8.09,7.45,7.41,7.15,7.3,7.18,6.02,6.73,6.67,6.03,6.52,Upgrade
Other Operating Expenses,9.17,7.78,7.83,8.89,7.03,8.1,6.91,6.85,11.58,6.41,6.76,6.97,6.74,6.22,5.57,4.75,5.58,5.86,5.43,6.11,5.78,4.92,4.8,4.45,4.35,3.68,3.84,6.12,3.07,3.02,3.06,3.39,2.83,2.66,2.63,4.1,5.38,2.39,3.1,2.75,Upgrade
Operating Expenses,37.71,37.79,31.66,32.87,29.78,30.52,29.35,29.91,33.58,26.66,27.27,27.49,27.82,25.91,23.27,22.06,20.83,20.73,20.1,21.62,19.17,17.69,16.8,15.97,15.01,12.97,12.34,14.45,11.02,11.1,10.52,10.79,9.99,9.96,9.82,10.12,12.11,9.06,9.13,9.27,Upgrade
Operating Income,2.03,5.87,8.21,8.46,8.08,7.8,9.36,5.65,-1.47,3.19,-0.92,-3.52,-2.34,0.49,0.52,2.21,2.94,2.9,2.15,-0.14,2.33,2.05,1.75,1.45,1.31,1.01,1.06,0.78,0.57,0.53,0.53,0.88,0.29,0.52,0.71,-3.23,-2.24,0.99,0.97,0.85,Upgrade
Pretax Income,2.03,5.87,8.21,8.46,8.08,7.8,9.36,5.65,-1.47,3.19,-0.92,-3.52,-2.34,0.49,0.52,2.21,2.94,2.9,2.15,-0.14,2.33,2.05,1.75,1.45,1.31,1.01,1.06,0.78,0.57,0.53,0.53,0.88,0.29,0.52,0.71,-3.23,-2.24,0.99,0.97,0.85,Upgrade
Income Tax,0.48,1.37,2.09,2.38,1.99,1.87,2.29,1.55,-0.5,0.68,-0.33,-1.03,-0.52,0.11,0.09,0.05,0.62,0.53,0.37,-2.88,0,-0.01,-0.03,-0.05,-0.03,-0.01,-0.03,-0.01,-0.01,-0.01,-0,0.02,-0.01,-0.02,-0.04,0.03,-0.02,-0.02,-0.03,-0.05,Upgrade
Net Income,1.55,4.5,6.12,6.08,6.1,5.93,7.07,4.1,-0.97,2.51,-0.59,-2.49,-1.82,0.38,0.43,2.16,2.32,2.37,1.78,2.74,2.32,2.06,1.79,1.5,1.34,1.02,1.09,0.79,0.58,0.53,0.53,0.85,0.3,0.54,0.76,-3.26,-2.22,1.01,0.99,0.9,Upgrade
