Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Net Income,"12,193","10,597","9,255","8,195","7,845","9,927","11,229","11,496","13,851","11,698","9,015","4,265","2,431","8,091","8,606","9,192","8,753","6,642","7,948","7,880","8,238","3,781","6,262","6,555","5,975","6,250","5,812","5,728","5,046","5,153","6,270","5,776","5,452","4,489","5,128","5,568","4,893","4,901",-650,"6,101",Upgrade
Net Income Growth,55.42%,6.75%,-17.58%,-28.71%,-43.36%,-15.14%,24.56%,169.54%,469.77%,44.58%,4.75%,-53.60%,-72.23%,21.82%,8.28%,16.65%,6.25%,75.67%,26.92%,20.21%,37.87%,-39.50%,7.74%,14.44%,18.41%,21.29%,-7.30%,-0.83%,-7.45%,14.79%,22.27%,3.74%,11.42%,-8.41%,-,-8.74%,-20.19%,-7.89%,-,31.66%,Upgrade
Shares Outstanding (Basic),"2,969","2,963","2,961","2,962","2,977","2,977","3,000","3,037","3,074","3,080","3,078","3,076","3,096","3,140","3,199","3,251","3,298","3,336","3,376","3,415","3,458","3,494","3,535","3,574","3,602","3,611","3,638","3,676","3,711","3,837","3,694","3,708","3,725","3,731","3,755","3,781","3,787","3,762","3,767","3,782",Upgrade
Shares Outstanding (Diluted),"2,973","2,967","2,965","2,966","2,981","2,981","3,005","3,042","3,079","3,085","3,083","3,081","3,101","3,148","3,207","3,260","3,308","3,347","3,394","3,435","3,480","3,516","3,560","3,599","3,630","3,647","3,670","3,706","3,738","3,868","3,726","3,744","3,758","3,765","3,789","3,813","3,824","3,797","3,767","3,814",Upgrade
Shares Change,-0.28%,-0.47%,-1.32%,-2.49%,-3.18%,-3.37%,-2.52%,-1.27%,-0.70%,-1.98%,-3.88%,-5.48%,-6.27%,-5.97%,-5.51%,-5.10%,-4.92%,-4.80%,-4.64%,-4.57%,-4.16%,-3.57%,-3.00%,-2.89%,-2.87%,-5.72%,-1.50%,-1.00%,-0.53%,2.73%,-1.67%,-1.81%,-1.73%,-0.84%,0.58%,-0.05%,-0.61%,-0.63%,-1.23%,-0.16%,Upgrade
EPS (Basic),4.11,3.57,3.13,2.77,2.64,3.34,3.74,3.79,4.51,3.79,2.93,1.39,0.79,2.58,2.69,2.83,2.65,2.00,2.35,2.31,2.38,1.09,1.77,1.83,1.66,1.73,1.60,1.56,1.36,1.33,1.70,1.56,1.46,1.20,1.37,1.47,1.29,1.30,-0.17,1.61,Upgrade
EPS (Diluted),4.10,3.58,3.12,2.76,2.63,3.34,3.74,3.78,4.50,3.79,2.92,1.38,0.78,2.57,2.68,2.82,2.65,2.00,2.34,2.29,2.37,1.09,1.76,1.82,1.65,1.71,1.58,1.55,1.35,1.32,1.68,1.54,1.45,1.20,1.35,1.46,1.28,1.29,-0.17,1.60,Upgrade
EPS Growth,55.89%,7.19%,-16.58%,-26.98%,-41.56%,-11.87%,28.08%,173.91%,476.92%,47.47%,8.96%,-51.06%,-70.57%,28.50%,14.53%,23.14%,11.81%,83.49%,32.95%,25.82%,43.64%,-36.26%,11.39%,17.42%,22.22%,29.55%,-5.95%,0.65%,-6.90%,10.00%,24.44%,5.48%,13.28%,-6.98%,-,-8.75%,-19.50%,-7.19%,-,32.23%,Upgrade
Free Cash Flow Per Share,-37.47,34.16,-6.15,22.29,-14.08,28.59,7.78,4.46,-14.27,-9.11,-4.77,26.95,-38.79,26.37,5.01,-4.26,-24.52,0.55,3.91,10.45,-10.15,3.59,-1.39,1.14,-6.26,11.24,1.15,-0.41,-5.76,4.21,6.80,4.67,3.99,7.71,-0.65,-1.16,3.87,-1.84,7.00,18.11,Upgrade
Dividend Per Share,1.000,1.000,1.000,1.000,1.000,1.000,0.900,0.900,0.900,0.900,0.900,0.900,0.900,0.900,0.800,0.800,0.800,0.800,0.560,0.560,0.560,0.560,0.500,0.500,0.480,0.480,0.480,0.440,0.440,0.440,0.440,0.400,0.400,0.400,0.400,0.380,0.380,0.380,0.380,0.300,Upgrade
Dividend Growth,0%,0%,11.11%,11.11%,11.11%,11.11%,0%,0%,0%,0%,12.50%,12.50%,12.50%,12.50%,42.86%,42.86%,42.86%,42.86%,12.00%,12.00%,16.67%,16.67%,4.17%,13.64%,9.09%,9.09%,9.09%,10.00%,10.00%,10.00%,10.00%,5.26%,5.26%,5.26%,5.26%,26.67%,26.67%,26.67%,26.67%,0%,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,47.57%,44.94%,41.38%,38.96%,37.52%,38.86%,42.45%,42.04%,41.97%,45.29%,42.32%,48.78%,40.64%,43.04%,44.11%,43.45%,43.70%,40.17%,42.69%,42.45%,42.38%,39.10%,43.04%,42.61%,38.72%,39.31%,41.38%,44.06%,40.46%,37.68%,32.54%,39.11%,38.16%,32.27%,35.44%,37.47%,36.95%,34.98%,-2.20%,37.07%,Upgrade
Profit Margin,31.79%,30.67%,28.29%,26.68%,25.54%,33.93%,37.88%,37.72%,42.93%,39.88%,30.82%,12.89%,8.59%,28.28%,29.38%,31.98%,30.06%,25.68%,29.16%,28.39%,29.52%,15.46%,24.48%,25.48%,23.96%,25.74%,23.56%,23.49%,21.71%,22.52%,27.52%,24.26%,22.65%,19.73%,20.96%,22.56%,21.08%,20.49%,-2.81%,24.20%,Upgrade
Free Cash Flow Margin,-290.08%,293.00%,-55.64%,214.94%,-136.46%,290.85%,78.70%,44.39%,-135.97%,-95.63%,-50.21%,250.70%,-424.55%,289.49%,54.68%,-48.19%,-277.72%,7.15%,48.38%,128.58%,-125.81%,51.33%,-19.14%,15.83%,-90.46%,167.23%,16.99%,-6.25%,-92.01%,70.64%,110.29%,72.64%,61.83%,126.36%,-10.01%,-17.71%,63.18%,-28.91%,114.13%,271.79%,Upgrade
Effective Tax Rate,21.53%,17.38%,19.65%,21.29%,18.50%,18.53%,17.75%,21.50%,19.70%,20.63%,20.51%,18.58%,12.43%,22.63%,21.27%,15.53%,19.01%,21.09%,22.51%,22.26%,19.14%,51.54%,31.08%,29.33%,24.06%,23.80%,31.34%,35.41%,28.97%,27.32%,-1.19%,26.54%,29.76%,25.91%,31.42%,31.62%,33.46%,38.13%,-,31.47%,Upgrade
EBITDA,"17,187","14,497","13,290","12,200","11,446","14,116","15,581","16,648","19,318","16,865","13,482","7,387","4,973","12,596","13,076","12,928","12,845","10,492","12,249","12,063","11,985","9,435","10,665","10,779","9,332","9,648","9,872","10,204","8,393","8,363","7,444","9,101","8,943","7,245","8,624","9,361","8,561","9,167","1,415","10,338",Upgrade
EBITDA Margin,44.82%,41.96%,40.62%,39.72%,37.26%,48.25%,52.56%,54.62%,59.87%,57.49%,46.08%,22.33%,17.58%,44.03%,44.64%,44.97%,44.11%,40.57%,44.93%,43.47%,42.95%,38.58%,41.70%,41.89%,37.42%,39.74%,40.01%,41.85%,36.12%,36.54%,32.68%,38.22%,37.16%,31.85%,35.24%,37.93%,36.88%,38.33%,6.12%,41.01%,Upgrade
Depreciation & Amortization,"1,649","1,671","1,771","1,789","1,820","1,931","1,928","2,003","2,070","2,127","2,141","2,149","2,197","2,139","2,145","2,046","2,038","2,075","1,992","1,927","1,797","1,632","1,579","1,504","1,464","1,446","1,407","1,336","1,289","1,273","1,248","1,238","1,181","1,186","1,147","1,218","1,208","1,246","1,651","1,435",Upgrade
EBIT,"15,538","12,826","11,519","10,411","9,626","12,185","13,653","14,645","17,248","14,738","11,341","5,238","2,776","10,457","10,931","10,882","10,807","8,417","10,257","10,136","10,188","7,803","9,086","9,275","7,868","8,202","8,465","8,868","7,104","7,090","6,196","7,863","7,762","6,059","7,477","8,143","7,353","7,921",-236,"8,903",Upgrade
EBIT Margin,40.52%,37.13%,35.21%,33.90%,31.34%,41.65%,46.05%,48.05%,53.46%,50.24%,38.77%,15.84%,9.81%,36.56%,37.32%,37.85%,37.11%,32.54%,37.63%,36.52%,36.51%,31.90%,35.52%,36.05%,31.55%,33.79%,34.31%,36.37%,30.57%,30.98%,27.20%,33.02%,32.25%,26.63%,30.56%,33.00%,31.67%,33.12%,-1.02%,35.31%,Upgrade
