Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+9 Quarters
Revenue,96.51,100.15,77.84,63.89,67.43,78.32,71.2,62.83,66.24,62.22,71.32,70.23,66.27,66.53,70.05,62.43,52.49,74.74,63,66.4,57.77,48.83,52.31,58.82,50.95,49.71,53.92,46.03,42.75,43.56,46.77,45.35,37.73,45.78,38.4,45.66,33.48,27.57,23.3,20.94,Upgrade
Revenue Growth (YoY),43.12%,27.87%,9.32%,1.69%,1.79%,25.89%,-0.16%,-10.54%,-0.04%,-6.48%,1.81%,12.51%,26.26%,-10.98%,11.18%,-5.98%,-9.14%,53.08%,20.46%,12.89%,13.38%,-1.78%,-2.99%,27.77%,19.17%,14.12%,15.27%,1.50%,13.31%,-4.85%,21.79%,-0.67%,12.69%,66.04%,64.84%,118.04%,60.95%,51.74%,60.08%,85.08%,Upgrade
Cost of Revenue,21.97,20.1,18.19,7.09,18.63,18.94,21.46,22,21.06,17.11,16.56,16.04,15.31,15.4,15.67,13.98,12.27,16.43,14.39,15.02,13.21,11.85,12.56,13.17,12.12,12.16,12.53,11.29,10.55,10.45,8.4,12.43,9.96,8.23,8.81,10.38,8.71,0.24,6.28,5.77,Upgrade
Gross Profit,74.53,80.05,59.65,56.8,48.8,59.39,49.75,40.83,45.18,45.11,54.76,54.2,50.97,51.14,54.38,48.45,40.22,58.32,48.62,51.38,44.56,36.98,39.75,45.65,38.83,37.55,41.39,34.75,32.2,33.11,38.37,32.93,27.77,37.55,29.59,35.28,24.77,27.33,17.02,15.17,Upgrade
"Selling, General & Admin",2.95,3.5,3.45,3.28,3.13,3.52,3.38,3.21,3.46,2.35,3.26,3.88,3.38,3.03,3.52,3.58,2.91,2.71,3.67,3.02,3.46,2.11,2.68,3.18,2.69,2.79,4.02,3.13,3.27,4.17,4.1,2.64,2.46,2.35,2.29,2.16,2.16,2.05,1.55,1.63,Upgrade
Operating Expenses,2.95,3.5,3.45,3.28,3.13,3.52,3.38,3.21,3.46,2.35,3.26,3.88,3.38,3.03,3.52,3.58,2.91,2.71,3.67,3.02,3.46,2.11,2.68,3.18,2.69,2.79,4.02,3.13,3.27,4.17,4.1,2.64,2.46,2.35,2.29,2.16,2.16,2.05,1.55,1.63,Upgrade
Operating Income,71.58,76.56,56.2,53.52,45.66,55.86,46.37,37.61,41.72,42.76,51.5,50.32,47.58,48.11,50.86,44.87,37.31,55.61,44.95,48.36,41.11,34.87,37.07,42.47,36.13,34.76,37.36,31.62,28.93,28.94,34.27,30.28,25.31,35.2,27.3,33.12,22.61,25.29,15.46,13.55,Upgrade
Interest Expense / Income,28.49,22.58,18.85,11.96,9.6,9.83,9.86,10.19,8.95,8.24,8.4,9.85,12.91,13.45,12.57,12.72,10.37,10.52,12.01,11.16,9.07,7.42,5.5,7.66,6.87,6.08,6.1,5.63,5.3,5.1,7.96,4.73,4.22,3.98,3.81,3.46,3.82,3.14,2.65,2.43,Upgrade
Other Expense / Income,-10.27,5.99,2.56,54.34,-5.17,2.66,-18.55,-31.1,-24.34,-20.71,-40.75,-56.4,86.76,-3.94,6.4,-16.65,-12.11,29.88,-5.09,2.73,-2.65,0.13,6.17,2.11,0.24,-4.66,-6.3,-24.14,5.42,27.99,16.51,-9.09,-3.68,16.88,4.51,2.14,-6.57,0.98,-3.53,-3.09,Upgrade
Pretax Income,53.37,47.99,34.79,-12.78,41.24,43.38,55.06,58.52,57.11,55.23,83.86,96.87,-52.09,38.6,31.89,48.8,39.05,15.21,38.03,34.47,34.69,27.31,25.4,32.71,29.03,33.33,37.57,50.13,18.21,-4.14,9.8,34.64,24.77,14.34,18.98,27.52,25.36,21.17,16.34,14.21,Upgrade
