Metrics,2022-12-31,2022-06-30,2021-12-31,2021-06-30,2020-12-31,2020-06-30,2019-12-31,2019-06-30,2018-12-31,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,2011-12-31,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2009-06-30,2008-12-31,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2006-06-30,2005-12-31,2005-06-30,2004-12-31,2004-06-30,2003-12-31,2003-06-30,+3 Quarters
Shares Outstanding (Basic),"2,746","2,746","2,609","2,609","2,601","2,601","2,593","2,593","2,587","2,587","2,581","2,581","2,572","2,572","2,568","2,568","2,560","2,560","2,557","2,557","2,548","2,548","2,546","2,546","2,532","2,532","2,497","2,497","2,470","2,470","2,444","2,444","2,387","2,387","2,375","2,375","2,009","2,009","2,002","2,002",Upgrade
Shares Change,5.58%,5.58%,0.63%,0.63%,0.54%,0.54%,0.46%,0.46%,0.57%,0.57%,0.52%,0.52%,0.47%,0.47%,0.41%,0.41%,0.48%,0.48%,0.46%,0.46%,0.62%,0.62%,1.95%,1.95%,2.52%,2.52%,2.15%,2.15%,3.49%,3.49%,2.90%,2.90%,18.79%,18.79%,18.67%,18.67%,0.77%,0.77%,0.39%,-,Upgrade
Dividend Per Share,-,-,-,-,-,-,5.208,-,-,0.875,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.406,-,0.377,-,0.493,-,0.461,-,-,-,-,0.487,-,-,-,Upgrade
Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-17.65%,-,-18.22%,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
