Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+50 Quarters
Revenue,5.92,6.15,6.48,6.91,7.75,8.53,8.51,8.53,7.93,7.79,7.37,6.9,8.88,10.24,10.17,10.44,10.46,11.64,13.2,13.57,14.01,13.81,13.25,13.18,13.24,13.29,13.07,13,12.19,13.15,12.48,11.97,10.56,9.73,9.51,8.78,8.31,7.92,7.15,6.51,Upgrade
Revenue Growth (YoY),-23.62%,-27.99%,-23.87%,-18.98%,-2.38%,9.56%,15.45%,23.67%,-10.64%,-23.97%,-27.54%,-33.97%,-15.08%,-12.02%,-22.96%,-23.03%,-25.35%,-15.70%,-0.32%,2.95%,5.82%,3.90%,1.35%,1.41%,8.56%,1.07%,4.74%,8.58%,15.48%,35.12%,31.21%,36.25%,27.05%,22.89%,32.98%,35.01%,39.73%,68.42%,274.25%,279.36%,Upgrade
Cost of Revenue,2.99,2.92,3.13,3.3,3.86,4.29,4.4,4.31,4.18,4.01,3.89,3.48,4.54,4.97,5.01,5.09,5.11,5.47,5.92,6.02,6.26,5.82,5.67,5.49,5.64,5.56,5.48,5.47,5.25,5.27,5.07,5.03,4.81,4.53,4.25,3.93,3.86,3.74,3.34,3.19,Upgrade
Gross Profit,2.92,3.22,3.35,3.61,3.89,4.24,4.11,4.22,3.76,3.78,3.48,3.42,4.34,5.28,5.16,5.36,5.35,6.18,7.28,7.55,7.75,8,7.57,7.69,7.6,7.73,7.59,7.52,6.95,7.89,7.41,6.94,5.75,5.21,5.26,4.86,4.45,4.18,3.81,3.31,Upgrade
"Selling, General & Admin",1.28,1.57,1.25,1.23,1.16,1.4,1.19,1.12,1.13,1.31,1.11,1.07,1.29,1.49,1.58,1.36,1.34,1.52,1.56,1.36,1.43,1.52,1.76,1.33,1.4,1.4,1.56,1.3,1.41,1.54,1.38,1.19,1.27,1.38,1.03,1.09,1.21,1.05,0.96,0.79,Upgrade
Other Operating Expenses,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.06,0.06,0.05,0.06,0.07,0.06,0.06,0.05,-0.06,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.07,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.06,0.05,Upgrade
Operating Expenses,1.33,1.62,1.3,1.28,1.21,1.45,1.24,1.18,1.2,1.37,1.17,1.14,1.35,1.55,1.64,1.42,1.39,1.57,1.63,1.42,1.49,1.56,1.7,1.42,1.49,1.49,1.65,1.39,1.49,1.63,1.45,1.26,1.33,1.45,1.09,1.15,1.27,1.11,1.01,0.84,Upgrade
Operating Income,1.59,1.61,2.05,2.33,2.67,2.79,2.87,3.04,2.56,2.41,2.31,2.28,2.99,3.73,3.52,3.94,3.96,4.61,5.65,6.13,6.26,6.43,5.87,6.27,6.11,6.24,5.94,6.13,5.45,6.26,5.95,5.68,4.42,3.76,4.18,3.71,3.18,3.08,2.8,2.48,Upgrade
Interest Expense / Income,0.56,0.56,0.56,0.56,0.49,0.51,0,0,0,0,0,0,0.26,0.19,0.22,0.26,0.3,0.31,0.31,0.32,0.3,0.3,0.43,0.28,0.28,0.27,0.28,0.28,0.31,0.36,0.26,0.24,0.25,0.26,0.27,0.28,0.29,0.25,0.17,0.18,Upgrade
Other Expense / Income,-0.58,-0.47,-0.21,-0.02,-0,-0,-,-0,-,-0,-,-0,-0.03,-0.06,-0.08,-0.09,-0.08,-0.08,-0.07,-0.04,-0.02,-0.01,-0.01,-0,-,-,-,-0,-0,-,-,-,-0,-,-,-0,-0,-,-,-,Upgrade
Pretax Income,1.61,1.51,1.7,1.79,2.18,2.28,2.87,3.04,2.56,2.41,2.31,2.28,2.77,3.6,3.38,3.78,3.74,4.37,5.41,5.86,5.98,6.15,5.45,5.99,5.83,5.98,5.66,5.86,5.14,5.9,5.7,5.44,4.17,3.5,3.91,3.43,2.89,2.83,2.63,2.3,Upgrade
Income Tax,0.42,0.39,0.32,0.49,0.58,0.37,0.87,0.79,0.68,0.64,0.84,0.51,0.8,0.97,0.98,1.12,0.84,1.31,1.76,1.64,1.42,-2.04,2.09,2.03,2.21,1.98,2.12,1.96,1.86,2.25,2.27,2.13,1.58,1.43,1.5,1.39,1.14,1.37,1.06,0.93,Upgrade
Net Income,1.2,1.12,1.37,1.3,1.6,1.91,2,2.24,1.89,1.77,1.47,1.78,1.97,2.63,2.41,2.66,2.9,3.07,3.66,4.22,4.56,8.19,3.36,3.96,3.63,4,3.54,3.89,3.28,3.65,3.43,3.3,2.59,2.07,2.41,2.05,1.76,1.46,1.57,1.37,Upgrade
Net Income Growth,-25.41%,-41.51%,-31.27%,-42.02%,-15.06%,7.90%,36.17%,26.42%,-4.26%,-32.53%,-39.01%,-33.20%,-32.07%,-14.31%,-34.15%,-37.01%,-36.33%,-62.54%,8.84%,6.52%,25.55%,104.88%,-5.14%,1.69%,10.51%,9.48%,3.33%,17.89%,26.56%,76.67%,42.39%,61.52%,47.47%,41.80%,53.74%,49.27%,57.48%,89.71%,479.63%,352.15%,Upgrade
Shares Outstanding (Basic),8,8,8,7,7,7,7,7,7,7,7,7,7,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,Upgrade
Shares Outstanding (Diluted),8,8,8,8,8,8,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,Upgrade
Shares Change,0.83%,0.78%,1.49%,1.95%,2.24%,2.11%,2.37%,2.10%,-0.14%,-2.26%,-3.03%,-5.77%,-6.68%,-4.79%,-4.84%,-2.52%,0.46%,0.95%,1.36%,1.75%,1.45%,1.12%,0.57%,0.74%,1.04%,0.96%,-13.18%,-11.98%,-12.51%,-12.30%,0.29%,0.58%,0.99%,0.73%,1.45%,1.76%,1.59%,1.60%,1.58%,0.26%,Upgrade
EPS (Basic),0.16,0.15,0.19,0.17,0.21,0.26,0.27,0.30,0.26,0.24,0.21,0.24,0.27,0.35,0.32,0.34,0.37,0.39,0.47,0.54,0.58,1.05,0.43,0.51,0.47,0.52,0.46,0.51,0.43,0.48,0.38,0.38,0.30,0.24,0.27,0.23,0.21,0.17,0.18,0.16,Upgrade
EPS (Diluted),0.15,0.15,0.19,0.17,0.21,0.25,0.27,0.30,0.26,0.24,0.20,0.24,0.27,0.35,0.32,0.34,0.37,0.39,0.46,0.53,0.58,1.04,0.43,0.51,0.47,0.52,0.45,0.50,0.43,0.47,0.38,0.37,0.29,0.23,0.27,0.23,0.20,0.17,0.18,0.16,Upgrade
EPS Growth,-28.57%,-40.00%,-29.63%,-43.33%,-19.23%,4.17%,35.00%,25.00%,-3.70%,-31.43%,-37.50%,-29.41%,-27.03%,-10.26%,-30.43%,-35.85%,-36.21%,-62.50%,6.98%,3.92%,23.40%,100.00%,-4.44%,2.00%,9.30%,9.94%,19.36%,34.05%,46.76%,103.00%,38.10%,60.09%,46.50%,39.52%,51.67%,45.63%,50.38%,91.95%,445.45%,384.85%,Upgrade
Free Cash Flow Per Share,0.26,-0.01,0.31,0.35,0.31,0.15,0.42,0.48,0.34,0.13,0.35,0.37,0.54,0.17,0.55,0.61,0.46,0.22,0.87,0.82,0.73,0.30,0.74,0.77,0.74,0.31,0.65,0.72,0.64,0.36,0.46,0.69,0.28,0.20,0.37,0.28,0.25,0.17,0.26,0.23,Upgrade
Dividend Per Share,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.138,0.110,0.110,0.110,0.100,0.100,0.100,0.075,0.075,0.075,0.075,0.067,0.053,0.053,0.053,0.040,0.040,0.040,0.040,0.033,0.027,0.027,-,0.021,0.021,0.021,Upgrade
Dividend Growth,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,25.45%,25.45%,25.45%,38.00%,10.00%,10.00%,46.67%,33.33%,33.33%,33.33%,11.94%,41.51%,41.51%,41.51%,67.50%,32.50%,32.50%,32.50%,21.21%,48.15%,48.15%,-,57.14%,28.57%,28.57%,-,0%,0%,0%,Upgrade
Gross Margin,49.43%,52.45%,51.64%,52.25%,50.17%,49.68%,48.32%,49.44%,47.37%,48.52%,47.23%,49.60%,48.90%,51.50%,50.75%,51.28%,51.14%,53.05%,55.14%,55.62%,55.32%,57.88%,57.18%,58.38%,57.40%,58.15%,58.09%,57.88%,56.97%,59.97%,59.34%,57.96%,54.47%,53.51%,55.35%,55.32%,53.50%,52.81%,53.33%,50.91%,Upgrade
Operating Margin,26.91%,26.12%,31.61%,33.74%,34.51%,32.66%,33.74%,35.60%,32.30%,30.93%,31.37%,33.11%,33.71%,36.42%,34.59%,37.72%,37.85%,39.55%,42.82%,45.16%,44.70%,46.58%,44.31%,47.58%,46.17%,46.95%,45.48%,47.20%,44.72%,47.60%,47.70%,47.45%,41.86%,38.65%,43.93%,42.27%,38.26%,38.82%,39.15%,38.06%,Upgrade
