Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+12 Quarters
Pretax Income,15.53,6.14,11.42,8.04,11.64,50.72,28.44,25.92,11.54,30.23,20.71,8.11,-26.97,20.52,13.82,3.26,11.37,12.67,14.63,7.71,15.16,12.66,12.05,9.99,9.53,13,8.62,12.81,7.57,8.23,5.5,6.25,6.4,7.7,5.33,3.44,3.4,4.8,4.54,13.43,Upgrade
Income Tax,0.04,1.41,-0.01,0.06,-0.05,0.48,0,0.03,-0,0.72,0,0.14,0,0.53,-0.08,0.05,0,0.69,-0.17,0.07,0.13,0.25,-0,0.03,-0,0.36,0.02,0.02,0.03,0.4,0.01,0.01,-0.01,0.32,0.03,0.01,0.02,0.19,0,0.01,Upgrade
Net Income,15.49,4.72,11.43,7.98,11.69,50.24,28.44,25.89,11.54,29.52,20.71,7.97,-26.97,20,13.9,3.2,11.37,11.98,14.8,7.64,15.03,12.41,12.06,9.96,9.53,12.64,8.59,12.79,7.54,7.84,5.49,6.25,6.41,7.38,5.3,3.43,3.38,4.61,4.54,13.42,Upgrade
Net Income Growth,32.50%,-90.60%,-59.82%,-69.17%,1.32%,70.20%,37.35%,224.67%,-,47.61%,49.02%,149.00%,-,66.89%,-6.12%,-58.11%,-24.31%,-3.43%,22.78%,-23.23%,57.63%,-1.87%,40.27%,-22.17%,26.42%,61.37%,56.62%,104.82%,17.65%,6.19%,3.51%,82.21%,89.73%,60.08%,16.84%,-74.46%,-27.15%,-9.91%,-31.02%,219.60%,Upgrade
Shares Outstanding (Basic),25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,23,22,20,19,17,16,16,16,16,16,16,14,14,14,14,14,14,Upgrade
Shares Outstanding (Diluted),25,25,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,25,24,23,22,20,19,17,16,16,16,16,16,16,14,14,14,14,14,14,Upgrade
Shares Change,1.50%,0.50%,-,-,-,0.00%,-,-,-0.08%,-0.11%,-0.11%,-0.11%,-0.02%,0.00%,-,-,-0.14%,-0.17%,-0.08%,7.99%,9.14%,20.80%,27.50%,30.72%,37.70%,24.54%,18.03%,7.06%,1.50%,1.61%,17.61%,17.58%,16.76%,16.68%,0.84%,0.48%,6.37%,15.02%,38.01%,45.33%,Upgrade
EPS (Basic),0.62,0.19,0.47,0.33,0.48,2.05,1.16,1.06,0.47,1.21,0.85,0.33,-1.10,0.82,0.57,0.13,0.46,0.49,0.61,0.31,0.61,0.51,0.49,0.44,0.42,0.63,0.45,0.74,0.46,0.48,0.34,0.39,0.40,0.48,0.38,0.25,0.25,0.33,0.33,0.98,Upgrade
EPS (Diluted),0.62,0.19,0.47,0.33,0.48,2.05,1.16,1.06,0.47,1.21,0.85,0.33,-1.10,0.82,0.57,0.13,0.46,0.49,0.61,0.31,0.61,0.51,0.49,0.44,0.42,0.63,0.45,0.74,0.46,0.48,0.34,0.39,0.40,0.48,0.38,0.25,0.25,0.33,0.33,0.98,Upgrade
EPS Growth,29.17%,-90.73%,-59.48%,-68.87%,2.13%,69.42%,36.47%,221.21%,-,47.56%,49.12%,153.85%,-,67.35%,-6.56%,-58.06%,-24.59%,-3.92%,24.49%,-29.55%,45.24%,-19.05%,8.89%,-40.54%,-8.70%,31.25%,32.35%,89.74%,15.00%,0%,-10.53%,56.00%,60.00%,45.45%,15.15%,-74.49%,-30.56%,-21.43%,-50.00%,117.78%,Upgrade
Free Cash Flow Per Share,-1.66,0.48,-0.99,-0.10,-3.71,2.83,2.25,0.02,1.78,0.36,1.73,-0.34,0.54,-0.47,-0.73,-0.93,-0.68,1.57,-0.26,-0.25,-0.73,-0.86,0.10,-0.22,-0.21,-1.81,-0.48,1.19,-0.52,-0.18,-0.31,0.08,-0.80,-2.67,-2.06,0.36,-0.35,-1.64,2.57,0.16,Upgrade
Dividend Per Share,0.660,0.610,0.430,0.430,0.530,0.410,0.420,0.390,0.380,0.340,0.300,0.300,0.390,0.430,0.390,0.390,0.390,0.430,0.390,0.390,0.390,0.430,0.390,0.390,0.390,0.430,0.390,0.390,0.390,0.430,0.390,0.400,0.380,0.380,0.480,0.380,0.380,0.760,0.420,0.380,Upgrade
Dividend Growth,24.53%,48.78%,2.38%,10.26%,39.47%,20.59%,40.00%,30.00%,-2.56%,-20.93%,-23.08%,-23.08%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-2.50%,2.63%,13.16%,-18.75%,5.26%,0%,-50.00%,14.29%,0%,0%,100.00%,10.53%,5.56%,Upgrade
Gross Margin,73.66%,75.47%,73.78%,80.16%,77.26%,36.86%,51.20%,55.80%,74.51%,55.35%,60.35%,77.39%,118.77%,60.23%,65.37%,83.25%,71.91%,73.35%,62.90%,73.90%,64.68%,66.70%,69.56%,71.70%,71.09%,68.93%,70.92%,62.44%,73.70%,73.94%,75.76%,73.27%,73.59%,74.26%,75.37%,78.77%,79.10%,78.02%,76.00%,55.10%,Upgrade
Operating Margin,68.64%,68.52%,69.60%,74.23%,71.66%,31.83%,46.07%,50.71%,69.87%,49.64%,55.90%,69.96%,112.00%,55.19%,60.95%,76.09%,65.54%,69.16%,58.29%,66.65%,58.08%,60.32%,64.74%,65.84%,64.33%,63.03%,65.18%,55.08%,66.07%,67.42%,69.72%,65.22%,65.03%,66.27%,67.05%,69.14%,68.33%,70.43%,68.82%,47.16%,Upgrade
Profit Margin,53.31%,17.19%,45.73%,37.73%,56.97%,208.45%,133.98%,118.60%,49.54%,124.91%,98.24%,39.02%,-134.97%,102.51%,72.37%,17.72%,55.94%,53.95%,82.82%,42.20%,82.41%,72.69%,66.79%,57.65%,58.74%,73.19%,59.55%,92.49%,51.32%,51.97%,40.47%,48.80%,49.92%,54.04%,46.81%,32.40%,31.99%,41.01%,44.21%,128.10%,Upgrade
Free Cash Flow Margin,-141.82%,43.01%,-97.02%,-11.62%,-441.79%,286.42%,258.70%,2.06%,186.78%,37.39%,200.40%,-40.42%,65.79%,-59.19%,-93.15%,-126.10%,-81.21%,173.26%,-35.74%,-34.05%,-97.49%,-122.83%,13.65%,-28.73%,-29.18%,-212.07%,-63.65%,149.07%,-57.35%,-19.93%,-36.72%,10.48%,-99.91%,-313.99%,-252.05%,46.32%,-45.11%,-199.93%,343.59%,21.38%,Upgrade
Effective Tax Rate,0.24%,23.04%,-0.10%,0.68%,-0.40%,0.94%,-,0.13%,-0.02%,2.37%,0.01%,1.74%,-,2.56%,-0.58%,1.63%,0.02%,5.46%,-1.16%,0.87%,0.86%,1.97%,-0.03%,0.29%,-0.04%,2.74%,0.27%,0.16%,0.33%,4.85%,0.25%,0.10%,-0.17%,4.17%,0.60%,0.35%,0.53%,4.00%,0.04%,0.09%,Upgrade
EBITDA,20.71,11.07,16.1,12.68,16.06,55.46,33.1,30.48,16.73,35.21,25.59,12.98,-22.01,25.4,18.24,7.31,15.1,16.25,17.74,10.76,18.09,14.98,14.54,12.39,12.11,15.69,11.27,15.47,10.17,10.84,7.89,8.56,8.53,9.72,7.27,5.24,5.15,6.59,6.33,15.2,Upgrade
EBITDA Margin,71.28%,40.27%,64.43%,59.92%,78.25%,230.12%,155.94%,139.66%,71.83%,149.01%,121.40%,63.51%,-110.13%,130.19%,94.97%,40.44%,74.26%,73.17%,99.24%,59.39%,99.20%,87.78%,80.57%,71.72%,74.64%,90.83%,78.06%,111.83%,69.19%,71.91%,58.19%,66.84%,66.43%,71.23%,64.17%,49.48%,48.76%,58.63%,61.64%,145.06%,Upgrade
EBIT,20.71,11.07,16.1,12.68,16.06,55.46,33.1,30.48,16.73,35.21,25.59,12.98,-22.01,25.4,18.24,7.31,15.1,16.25,17.74,10.76,18.09,14.98,14.54,12.39,12.11,15.69,11.27,15.47,10.17,10.84,7.89,8.56,8.53,9.72,7.27,5.24,5.15,6.59,6.33,15.2,Upgrade
EBIT Margin,71.28%,40.27%,64.43%,59.92%,78.25%,230.12%,155.94%,139.66%,71.83%,149.01%,121.40%,63.51%,-110.13%,130.19%,94.97%,40.44%,74.26%,73.17%,99.24%,59.39%,99.20%,87.78%,80.57%,71.72%,74.64%,90.83%,78.06%,111.83%,69.19%,71.91%,58.19%,66.84%,66.43%,71.23%,64.17%,49.48%,48.76%,58.63%,61.64%,145.06%,Upgrade
