Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,66.49,63.07,64.91,64.48,61.66,57.65,60.75,61.59,42.38,48.38,42.21,39.33,40.9,43.12,41.38,44.81,45.94,39.47,35.46,33.94,29.63,28.27,29.05,30.08,28.55,27.54,23.44,21.7,22.62,21.57,18.52,17.74,17.15,17.48,17.36,17.67,16.71,16.65,17.34,16.8,Upgrade
Revenue Growth (YoY),7.83%,9.41%,6.84%,4.69%,45.50%,19.14%,43.92%,56.60%,3.61%,12.21%,2.00%,-12.23%,-10.97%,9.26%,16.72%,32.03%,55.07%,39.58%,22.07%,12.82%,3.79%,2.68%,23.91%,38.65%,26.21%,27.66%,26.54%,22.31%,31.91%,23.38%,6.71%,0.36%,2.64%,5.00%,0.09%,5.18%,2.65%,0.90%,5.67%,2.84%,Upgrade
Gross Profit,66.49,63.07,64.91,64.48,61.66,57.65,60.75,61.59,42.38,48.38,42.21,39.33,40.9,43.12,41.38,44.81,45.94,39.47,35.46,33.94,29.63,28.27,29.05,30.08,28.55,27.54,23.44,21.7,22.62,21.57,18.52,17.74,17.15,17.48,17.36,17.67,16.71,16.65,17.34,16.8,Upgrade
"Selling, General & Admin",34.71,32.32,33.65,34.76,33.38,29.92,29.33,32.77,30.68,25.04,21.68,21.67,22.89,22.54,20.9,22.16,22.96,20.27,17,16.9,15.17,15.21,14.15,14.58,14.38,13.27,11.93,11.59,12.67,11.42,10.08,9.24,8.99,9.48,9.18,9.26,9.18,9.12,9.28,9.07,Upgrade
Other Operating Expenses,6.87,7.05,7.9,6.76,7.01,5.72,6.99,13.24,6.92,5.29,5.25,4.42,4.84,5.06,5,8.03,5.35,6.05,7.49,3.9,3.21,3.94,3.76,3.38,4.82,3.6,3.39,2.55,2.5,2.92,2.8,1.99,1.82,1.76,1.91,1.95,1.78,1.77,1.8,1.85,Upgrade
Operating Expenses,41.58,39.37,41.55,41.52,40.39,35.65,36.32,46.01,37.6,30.33,26.93,26.1,27.73,27.6,25.89,30.19,28.31,26.32,24.49,20.8,18.37,19.15,17.91,17.96,19.2,16.88,15.32,14.14,15.17,14.33,12.88,11.23,10.8,11.24,11.09,11.21,10.96,10.89,11.08,10.92,Upgrade
Operating Income,24.91,23.7,23.36,22.96,21.27,22,24.43,15.58,4.78,18.05,15.29,13.23,13.17,15.52,15.49,14.62,17.63,13.15,10.97,13.14,11.25,9.12,11.13,12.13,9.34,10.66,8.12,7.55,7.45,7.24,5.64,6.51,6.34,6.24,6.27,6.46,5.75,5.76,6.26,5.89,Upgrade
Pretax Income,24.91,23.7,23.36,22.96,21.27,22,24.43,15.58,4.78,18.05,15.29,13.23,13.17,15.52,15.49,14.62,17.63,13.15,10.97,13.14,11.25,9.12,11.13,12.13,9.34,10.66,8.12,7.55,7.45,7.24,5.64,6.51,6.34,6.24,6.27,6.46,5.75,5.76,6.26,5.89,Upgrade
Income Tax,5.73,3.06,5.42,5.21,4.65,5.17,6.11,3.36,0.67,4.48,3.72,3.1,3.17,3.54,3.82,3.64,4.32,3.21,2.73,3.11,2.86,4.5,3.54,3.93,3.08,3.86,2.81,2.62,2.64,2.58,1.98,2.35,2.3,2.33,2.36,2.43,2.14,2.14,2.35,2.22,Upgrade
Net Income,19.18,20.64,17.94,17.76,16.62,16.83,18.33,12.22,4.11,13.57,11.57,10.14,10,11.98,11.67,10.98,13.32,9.94,8.23,10.04,8.39,4.63,7.6,8.2,6.26,6.8,5.31,4.93,4.81,4.65,3.66,4.16,4.04,3.91,3.92,4.03,3.61,3.62,3.91,3.67,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.55,0.55,0.55,0.55,0.55,0.84,1.11,1.1,1.1,1.1,1.1,1.11,Upgrade
Net Income Common,19.18,20.64,17.94,17.76,16.62,16.83,18.33,12.22,4.11,13.57,11.57,10.14,10,11.98,11.67,10.98,13.32,9.94,8.23,10.04,8.39,4.63,7.6,8.2,6.26,6.8,5.31,4.65,4.26,4.1,3.11,3.61,3.49,3.07,2.81,2.93,2.5,2.52,2.81,2.56,Upgrade
Net Income Growth,15.43%,22.60%,-2.11%,45.31%,304.38%,24.06%,58.46%,20.56%,-58.91%,13.30%,-0.90%,-7.69%,-24.91%,20.50%,41.73%,9.41%,58.71%,114.90%,8.41%,22.40%,33.94%,-31.96%,43.09%,76.19%,47.18%,65.62%,70.51%,29.06%,21.98%,33.64%,10.78%,23.28%,39.39%,22.11%,0.14%,14.26%,3.26%,4.57%,10.34%,7.83%,Upgrade
Shares Outstanding (Basic),20,20,20,20,20,18,18,17,18,17,17,17,17,17,17,17,17,15,15,14,13,13,13,12,12,12,10,8,8,8,8,7,7,6,6,6,6,6,6,6,Upgrade
Shares Change,0.29%,13.13%,13.12%,22.18%,13.30%,8.08%,8.10%,0.20%,8.03%,0.43%,0.19%,0.15%,0.16%,8.94%,9.20%,16.35%,31.54%,21.23%,22.19%,14.78%,1.56%,1.29%,27.13%,47.62%,47.58%,47.84%,16.88%,20.71%,20.51%,43.42%,43.15%,19.31%,19.48%,-0.84%,-1.18%,-1.28%,-1.00%,-1.79%,-1.14%,-1.19%,Upgrade
