Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,65.43,65.52,64.29,60.81,59.34,64.83,66.05,54.9,70.08,65.15,62.47,54.22,34.95,51.13,52.48,51.88,51.58,50.1,51.46,52.84,50.01,46.13,43.41,43.37,43.86,39.29,44.03,39.98,45.9,41.57,40.37,41.57,40.73,29.22,25.87,31.72,29.57,33.43,29.41,33.95,Upgrade
Revenue Growth (YoY),10.26%,1.06%,-2.66%,10.76%,-15.32%,-0.49%,5.72%,1.26%,100.49%,27.42%,19.04%,4.51%,-32.24%,2.07%,1.99%,-1.81%,3.15%,8.59%,18.54%,21.83%,14.03%,17.42%,-1.41%,8.48%,-4.45%,-5.48%,9.07%,-3.82%,12.68%,42.27%,56.04%,31.04%,37.77%,-12.61%,-12.05%,-6.55%,-5.26%,15.34%,0.59%,19.39%,Upgrade
Gross Profit,65.43,65.52,64.29,60.81,59.34,64.83,66.05,54.9,70.08,65.15,62.47,54.22,34.95,51.13,52.48,51.88,51.58,50.1,51.46,52.84,50.01,46.13,43.41,43.37,43.86,39.29,44.03,39.98,45.9,41.57,40.37,41.57,40.73,29.22,25.87,31.72,29.57,33.43,29.41,33.95,Upgrade
"Selling, General & Admin",30.07,29.34,29.15,27.59,26.92,26.79,26.53,26.53,26.34,26.11,25.63,24.97,26.21,25.83,24.72,24.07,24.46,24.33,23.47,22.66,25.46,19.52,20.13,20.64,21.64,19.56,22.65,21.25,24.32,18.2,21.87,23.29,24.3,32.25,17.03,17.59,17.11,16.54,17.33,17.34,Upgrade
Other Operating Expenses,4.78,4.22,4.31,4.52,4.28,4.55,4.12,4.17,4.89,5.2,5.98,4.89,4.31,5.11,4.31,5.63,5.17,5.87,5.49,6.62,6.21,10.41,4.88,4.89,4.22,6.32,5.77,4.42,5.08,10.23,4.77,5.15,5.15,4.29,2.99,2.83,3.08,3.37,2.94,2.83,Upgrade
Operating Expenses,34.85,33.56,33.46,32.11,31.2,31.33,30.65,30.7,31.23,31.32,31.62,29.86,30.52,30.94,29.03,29.7,29.63,30.2,28.96,29.27,31.67,29.93,25.01,25.54,25.86,25.88,28.43,25.67,29.41,28.44,26.64,28.44,29.45,36.54,20.02,20.43,20.18,19.9,20.26,20.18,Upgrade
Operating Income,30.58,31.96,30.83,28.7,28.14,33.5,35.4,24.2,38.84,33.84,30.86,24.36,4.43,20.19,23.45,22.18,21.95,19.9,22.5,23.56,18.34,16.2,18.4,17.83,18,13.41,15.61,14.32,16.49,13.13,13.73,13.13,11.28,-7.32,5.85,11.3,9.38,13.53,9.15,13.77,Upgrade
Other Expense / Income,-,-,-,-,-,-,1.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15,-,-,-,-,-,0.54,-,-,-,0.06,-,0.99,Upgrade
Pretax Income,30.58,31.96,30.83,28.7,28.14,33.5,34.28,24.2,38.84,33.84,30.86,24.36,4.43,20.19,23.45,22.18,21.95,19.9,22.5,23.56,18.34,16.2,18.4,17.83,18,13.41,15.61,14.17,16.49,13.13,13.73,13.13,11.28,-7.86,5.85,11.3,9.38,13.47,9.15,12.78,Upgrade
Income Tax,4.54,4.29,3.88,3.3,3.15,4.81,4.98,2.89,4.75,4.27,3.78,2.81,0.48,2.85,3.66,3.57,3.14,2.52,2.19,3.36,2.09,5.87,3.89,3.35,3.01,1.84,2.74,2.77,2.97,1.44,1.97,1.97,1.9,-3.92,-0.24,0.84,1.16,1.28,0.26,1.71,Upgrade
