Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Revenue,44.66,46.56,68.06,70.49,63.43,61.63,71.16,59.43,64.38,50.69,48.81,52.84,30.78,46.54,39.31,40.99,41.77,39.23,46.48,45.81,45.66,39.53,41.44,45.57,47.08,57.78,43.57,79.61,43.67,40.9,41.38,48.6,40.22,44.92,39.7,39.91,39.32,37.3,34.5,36,Upgrade
Revenue Growth (YoY),-29.59%,-24.45%,-4.36%,18.62%,-1.47%,21.59%,45.80%,12.48%,109.14%,8.93%,24.17%,28.91%,-26.31%,18.63%,-15.43%,-10.53%,-8.50%,-0.76%,12.16%,0.53%,-3.02%,-31.58%,-4.89%,-42.76%,7.80%,41.27%,5.29%,63.79%,8.59%,-8.95%,4.23%,21.79%,2.29%,20.42%,15.08%,10.87%,17.38%,7.21%,-4.44%,4.65%,Upgrade
Gross Profit,44.66,46.56,68.06,70.49,63.43,61.63,71.16,59.43,64.38,50.69,48.81,52.84,30.78,46.54,39.31,40.99,41.77,39.23,46.48,45.81,45.66,39.53,41.44,45.57,47.08,57.78,43.57,79.61,43.67,40.9,41.38,48.6,40.22,44.92,39.7,39.91,39.32,37.3,34.5,36,Upgrade
"Selling, General & Admin",28.6,25.43,28.92,28.54,30.9,31.71,27.74,26.81,30.54,31.41,24.09,22.81,26.02,24.02,21.97,21.64,25.71,20.88,21.54,21.63,24.62,20.19,20.92,21.32,22.8,21.3,20.04,19.55,21.87,18.12,18.18,18.31,20.23,17.06,16.79,16.43,16.89,14.34,14.97,15.43,Upgrade
Other Operating Expenses,9.11,8.31,6.72,6.99,7.9,7.1,8.61,7.2,7.62,7.57,5.9,5.95,6.36,5.63,4.08,5.52,6.71,4.89,5.7,5.76,6.68,5.69,5.04,4.75,6.77,5.8,6.24,6.83,6.63,5.7,5.53,5.93,5.71,4.63,4.64,4.19,5.2,4.55,4.08,4.78,Upgrade
Operating Expenses,37.7,33.74,35.63,35.52,38.79,38.81,36.35,34.01,38.16,38.98,29.99,28.76,32.38,29.65,26.05,27.16,32.42,25.76,27.23,27.4,31.29,25.88,25.97,26.07,29.56,27.1,26.28,26.37,28.5,23.82,23.71,24.25,25.94,21.69,21.44,20.62,22.09,18.89,19.05,20.21,Upgrade
Operating Income,6.96,12.82,32.42,34.97,24.64,22.83,34.81,25.42,26.22,11.71,18.82,24.08,-1.6,16.89,13.26,13.83,9.36,13.47,19.24,18.41,14.36,13.65,15.47,19.5,17.51,30.68,17.29,53.23,15.18,17.07,17.67,24.36,14.28,23.23,18.26,19.28,17.22,18.41,15.45,15.78,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,7.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.27,-,2.08,-,-,-,-,-,5.19,-,-,-,-,-,-,Upgrade
Pretax Income,6.96,12.82,32.42,34.97,24.64,22.83,34.81,25.42,26.22,3.88,18.82,24.08,-1.6,16.89,13.26,13.83,9.36,13.47,19.24,18.41,14.36,13.65,15.47,19.5,17.51,22.4,17.29,51.15,15.18,17.07,17.67,24.36,14.28,18.05,18.26,19.28,17.22,18.41,15.45,15.78,Upgrade
Income Tax,1.8,2.57,8.98,9.94,6.42,4.74,9.4,6.16,7.19,0.42,4.49,5.81,-0.21,3.96,2.54,3.27,2.29,1.05,1.91,4.49,2.95,7.69,5.29,6.78,5.25,8.12,6.66,20.72,5.62,5.44,6.66,9.52,5.55,6.99,7.06,7.6,6.93,6.46,6.02,6.16,Upgrade
Net Income,5.16,10.25,23.44,25.04,18.22,18.08,25.41,19.26,19.04,3.46,14.33,18.27,-1.39,12.93,10.72,10.56,7.07,12.42,17.33,13.92,11.41,5.96,10.18,12.73,12.26,14.29,10.63,30.44,9.56,11.63,11.01,14.83,8.73,11.06,11.2,11.69,10.3,11.95,9.42,9.63,Upgrade
Net Income Growth,-71.69%,-43.32%,-7.76%,30.00%,-4.31%,422.48%,77.33%,5.40%,-,-73.23%,33.63%,73.10%,-,4.10%,-38.13%,-24.18%,-38.07%,108.53%,70.28%,9.41%,-6.92%,-58.30%,-4.28%,-58.19%,28.23%,22.80%,-3.40%,105.17%,9.48%,5.22%,-1.72%,26.95%,-15.18%,-7.46%,18.89%,21.38%,52.40%,29.87%,0.60%,11.46%,Upgrade
Shares Outstanding (Basic),29,30,30,30,30,31,31,31,31,28,28,28,28,28,28,28,28,28,28,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,30,30,31,Upgrade
Shares Change,-3.26%,-2.84%,-3.08%,-1.96%,-1.53%,8.71%,9.63%,9.71%,9.23%,0.22%,0.11%,0.10%,0.54%,0.56%,-0.38%,-1.17%,-1.56%,-2.84%,-1.77%,-1.00%,-0.61%,0.70%,0.60%,-0.55%,-0.60%,-0.73%,-1.01%,-1.49%,-1.73%,-2.77%,-4.21%,-2.80%,-2.50%,-1.49%,0.25%,-1.88%,-1.98%,-2.58%,-2.69%,-0.28%,Upgrade
EPS (Basic),0.17,0.35,0.76,0.81,0.58,0.57,0.81,0.61,0.60,0.10,0.50,0.63,-0.05,0.45,0.37,0.37,0.25,0.44,0.61,0.48,0.39,0.20,0.35,0.44,0.42,0.49,0.37,1.05,0.33,0.41,0.38,0.51,0.30,0.38,0.38,0.39,0.34,0.40,0.32,0.32,Upgrade
EPS (Diluted),0.17,0.35,0.76,0.81,0.58,0.57,0.81,0.61,0.60,0.10,0.50,0.63,-0.05,0.45,0.37,0.37,0.25,0.44,0.61,0.48,0.39,0.20,0.35,0.44,0.42,0.49,0.37,1.05,0.33,0.41,0.38,0.51,0.30,0.37,0.38,0.39,0.34,0.40,0.32,0.32,Upgrade
