Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Revenue,316.51,330.36,312.81,292.01,287.48,292.66,287.25,279.18,262.76,273.13,311.67,252.7,235.28,239.4,229.64,233.72,236.59,216.37,206.16,209.79,191.5,201.31,190.24,185.49,174.87,178.6,172.44,169.8,164.45,162.1,157.04,123.59,103.81,104.48,103.5,86.99,74.31,77.58,78.37,77.76,Upgrade
Revenue Growth (YoY),10.10%,12.88%,8.90%,4.59%,9.41%,7.15%,-7.83%,10.48%,11.68%,14.09%,35.72%,8.12%,-0.55%,10.64%,11.39%,11.41%,23.54%,7.48%,8.36%,13.10%,9.51%,12.71%,10.33%,9.24%,6.34%,10.18%,9.80%,37.39%,58.41%,55.15%,51.73%,42.08%,39.71%,34.68%,32.07%,11.87%,10.15%,3.13%,5.14%,29.75%,Upgrade
Cost of Revenue,206.15,222.55,330.44,200.3,185.11,280.44,187.58,167.22,143.96,233.94,238.48,151.35,135.05,244.45,132.57,113.3,113.09,162.74,85.95,89.84,75.93,83.3,116.38,80.18,70.57,101.48,73.55,60.08,66.12,60.59,53.85,39.7,33.59,34.59,34.18,27.68,26.83,28.6,28.34,25.2,Upgrade
Gross Profit,110.35,107.82,-17.63,91.7,102.38,12.22,99.67,111.96,118.79,39.19,73.19,101.36,100.23,-5.04,97.07,120.43,123.49,53.63,120.21,119.95,115.57,118.01,73.87,105.3,104.3,77.12,98.89,109.72,98.33,101.51,103.19,83.89,70.22,69.89,69.32,59.31,47.48,48.98,50.03,52.56,Upgrade
"Selling, General & Admin",75.93,73.34,73.97,79.29,78.3,76.13,73.18,81.87,82.42,66.09,76.98,73.92,72.64,64.01,69.17,69.5,69.75,64.87,69.04,58.7,63.88,59.42,57.27,57.38,56.93,54.4,54.73,54.83,57.23,53.63,55.29,42.67,32.2,32.97,32.17,28.9,24.36,22.99,24.92,22.87,Upgrade
Operating Expenses,75.93,73.34,73.97,79.29,78.3,76.13,73.18,81.87,82.42,66.09,76.98,73.92,72.64,64.01,69.17,69.5,69.75,64.87,69.04,58.7,63.88,59.42,57.27,57.38,56.93,54.4,54.73,54.83,57.23,53.63,55.29,42.67,32.2,32.97,32.17,28.9,24.36,22.99,24.92,22.87,Upgrade
Operating Income,34.43,34.48,-91.61,12.41,24.08,-63.91,26.49,30.09,36.37,-26.9,-3.79,27.44,27.58,-69.05,27.9,50.93,53.74,-11.24,51.17,61.25,51.7,58.59,16.6,47.92,47.37,22.73,44.16,54.89,41.1,47.88,47.9,41.22,38.02,36.93,37.15,30.41,23.12,25.99,25.11,29.69,Upgrade
Interest Expense / Income,1.64,1.64,1.63,1.73,1.61,0.55,0.03,0.04,0.02,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Pretax Income,32.79,32.84,-93.24,10.68,22.47,-64.46,26.46,30.06,36.35,-27,-3.79,27.44,27.58,-69.05,27.9,50.93,53.74,-11.24,51.17,61.25,51.7,58.59,16.6,47.92,47.37,22.73,44.16,54.89,41.1,47.88,47.9,41.22,38.02,36.93,37.15,30.41,23.12,25.99,25.11,29.69,Upgrade
Income Tax,8.62,7.73,-20.96,3.31,4.93,-16.34,6.28,8.12,9.94,-9.32,-0.62,7.56,7.52,-17.98,7.75,13.64,13.6,-4.77,13.79,15.16,11.64,22.2,6.64,18.55,16.17,9.07,17.28,21.25,15.87,18.73,17.6,16.52,15.69,15.95,15.81,13.28,9.57,10.41,10.71,12.66,Upgrade
Net Income,24.17,25.11,-72.28,7.37,17.54,-48.13,20.18,21.94,26.41,-17.68,-3.17,19.88,20.07,-51.07,20.15,37.29,40.15,-6.47,37.38,46.08,40.06,36.4,9.96,29.38,31.2,13.65,26.88,33.65,25.23,29.15,30.3,24.7,22.33,20.97,21.34,17.13,13.55,15.58,14.41,17.03,Upgrade
