Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Revenue,67.94,71.54,62.57,53.93,54.7,26.98,33.46,33.37,37.84,32.66,33.89,31.27,21,32.28,36.16,32.45,30.07,30.34,31.55,30.32,28.84,26.82,26.83,25.23,24.58,25.19,21.94,22.64,21.5,22.16,22.55,25.5,22.57,23.53,22.99,22.13,20.92,20.04,23.51,25.03,Upgrade
Revenue Growth (YoY),24.21%,165.20%,87.00%,61.58%,44.53%,-17.41%,-1.29%,6.72%,80.24%,1.18%,-6.27%,-3.62%,-30.17%,6.39%,14.61%,7.00%,4.25%,13.14%,17.62%,20.20%,17.36%,6.48%,22.26%,11.43%,14.33%,13.67%,-2.71%,-11.22%,-4.76%,-5.84%,-1.92%,15.21%,7.91%,17.42%,-2.19%,-11.57%,-20.80%,0.57%,-5.90%,-3.31%,Upgrade
Gross Profit,67.94,71.54,62.57,53.93,54.7,26.98,33.46,33.37,37.84,32.66,33.89,31.27,21,32.28,36.16,32.45,30.07,30.34,31.55,30.32,28.84,26.82,26.83,25.23,24.58,25.19,21.94,22.64,21.5,22.16,22.55,25.5,22.57,23.53,22.99,22.13,20.92,20.04,23.51,25.03,Upgrade
"Selling, General & Admin",27.96,31.72,27.97,28.76,30.37,29.07,17.42,16.73,17.39,16.65,16.05,14.76,16.79,15.48,16.26,15.66,15.29,14.16,14.93,17.53,13.61,12.07,13.03,13.76,13.72,12.9,12.29,11.85,12.04,12.92,11.24,12.08,11.96,11.76,11.61,12.22,12.13,12.44,12.55,12.34,Upgrade
Other Operating Expenses,7.96,7.96,8.02,8.49,7.88,9.44,4.71,4.67,4.35,4.6,4.22,4.14,4.21,4.35,3.7,4.47,3.9,4.62,3.78,4.76,3.75,4.12,3.89,4.23,4.34,4.32,4.29,4.85,4.22,3.18,5.01,6.85,5.2,7.01,6.73,6.83,5.39,7.63,8.03,9.21,Upgrade
Operating Expenses,35.92,39.68,35.99,37.25,38.25,38.51,22.13,21.4,21.74,21.25,20.27,18.9,21,19.83,19.95,20.13,19.19,18.78,18.71,22.29,17.35,16.19,16.92,17.99,18.05,17.22,16.58,16.7,16.26,16.1,16.24,18.93,17.15,18.77,18.34,19.05,17.52,20.07,20.58,21.55,Upgrade
Operating Income,32.01,31.85,26.58,16.68,16.44,-11.54,11.33,11.97,16.11,11.41,13.63,12.38,-0.01,12.45,16.21,12.32,10.87,11.57,12.84,8.04,11.49,10.63,9.91,7.24,6.52,7.97,5.36,5.94,5.23,6.06,6.31,6.57,5.42,4.77,4.65,3.08,3.4,-0.03,2.93,3.48,Upgrade
Pretax Income,32.01,31.85,26.58,16.68,16.44,-11.54,11.33,11.97,16.11,11.41,13.63,12.38,-0.01,12.45,16.21,12.32,10.87,11.57,12.84,8.04,11.49,10.63,9.91,7.24,6.52,7.97,5.36,5.94,5.23,6.06,6.31,6.57,5.42,4.77,4.65,3.08,3.4,-0.03,2.93,3.48,Upgrade
Income Tax,8.41,8.24,7.05,4.43,4.42,-2.47,2.92,3.15,4.23,3.36,3.36,3.14,-0.28,2.92,4.04,3.04,2.41,2.95,3.2,1.78,2,13.14,1.83,2.1,2.1,2.96,1.86,2.1,1.91,2.23,2.38,2.44,1.92,1.78,1.73,1.06,1.2,-0.25,-70,0,Upgrade
Net Income,23.61,23.62,19.52,12.25,12.02,-9.07,8.41,8.82,11.88,8.05,10.27,9.24,0.28,9.54,12.17,9.28,8.47,8.62,9.64,6.26,9.49,-2.51,8.08,5.15,4.43,5.02,3.5,3.85,3.32,3.83,3.92,4.13,3.5,2.99,2.92,2.02,2.2,0.21,72.92,3.48,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.71,0.82,1.08,1.07,-5.43,1.57,1.34,1.32,1.31,Upgrade
Net Income Common,23.61,23.62,19.52,12.25,12.02,-9.07,8.41,8.82,11.88,8.05,10.27,9.24,0.28,9.54,12.17,9.28,8.47,8.62,9.64,6.26,9.49,-2.51,8.08,5.15,4.43,5.02,3.5,3.85,3.32,3.83,3.59,3.42,2.68,1.91,1.86,7.45,0.63,-1.13,71.6,2.17,Upgrade
