Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,46.83,50.68,53.61,48.31,53.52,49.43,54.16,47.59,57.16,53.78,58,45.64,34.47,46.53,43.42,40.01,39.54,39.03,41.59,40.65,35.33,34.37,32.63,31.36,32.16,33.32,31.88,29.94,28.1,31.09,29.2,29.82,27.71,28.35,29.36,30.46,27.01,31.1,29.72,34.64,Upgrade
Revenue Growth (YoY),-12.50%,2.54%,-1.00%,1.52%,-6.37%,-8.09%,-6.63%,4.27%,65.82%,15.58%,33.59%,14.08%,-12.81%,19.21%,4.41%,-1.56%,11.90%,13.57%,27.43%,29.63%,9.86%,3.14%,2.36%,4.71%,14.45%,7.17%,9.17%,0.41%,1.41%,9.69%,-0.52%,-2.09%,2.62%,-8.86%,-1.22%,-12.07%,-13.76%,-25.64%,-16.85%,2.44%,Upgrade
Gross Profit,46.83,50.68,53.61,48.31,53.52,49.43,54.16,47.59,57.16,53.78,58,45.64,34.47,46.53,43.42,40.01,39.54,39.03,41.59,40.65,35.33,34.37,32.63,31.36,32.16,33.32,31.88,29.94,28.1,31.09,29.2,29.82,27.71,28.35,29.36,30.46,27.01,31.1,29.72,34.64,Upgrade
"Selling, General & Admin",27.19,27.93,27.94,27.45,27.86,27.9,29.7,27.11,26.11,27.48,29.33,22.75,24.24,25.9,24.05,22.95,23.84,22.79,23.29,23.01,21.08,20.49,20.06,19.83,20.83,19.5,19.46,18.3,18.95,19.73,18.65,18.42,18.69,19.48,18.29,18.53,18.59,19.54,19.58,19.05,Upgrade
Other Operating Expenses,3.77,4.16,4.42,4.99,3.59,6.05,4.81,5.43,4.09,5.23,4.31,4.6,4.48,3.4,3.8,3.64,4.15,4.03,3.45,6.75,3.06,3.26,2.56,2.93,2.74,5.06,3.07,2.59,3.09,3.11,3.23,3.3,3.5,3.43,3.79,4.07,3.9,5.43,6.35,8.7,Upgrade
Operating Expenses,30.96,32.09,32.37,32.43,31.45,33.95,34.51,32.54,30.2,32.71,33.64,27.35,28.72,29.3,27.85,26.59,27.99,26.83,26.74,29.76,24.14,23.74,22.62,22.76,23.57,24.56,22.53,20.9,22.05,22.84,21.88,21.72,22.19,22.91,22.08,22.6,22.49,24.97,25.93,27.74,Upgrade
Operating Income,15.88,18.59,21.25,15.88,22.07,15.47,19.65,15.05,26.96,21.07,24.36,18.3,5.76,17.23,15.57,13.42,11.55,12.2,14.85,10.88,11.2,10.63,10.02,8.59,8.6,8.76,9.35,9.05,6.06,8.25,7.33,8.1,5.52,5.44,7.27,7.86,4.52,6.13,3.79,6.9,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-0.18,-,-,-,-,-,-,-,-,-,-,-,-,-0.61,-,-,-,0.32,-,-,-,-,-,-0.14,-0.04,-,-,-0.04,-0.09,-,-,-,Upgrade
Pretax Income,15.88,18.59,21.25,15.88,22.07,15.47,19.65,15.05,27.14,21.07,24.36,18.3,5.76,17.23,15.57,13.42,11.55,12.2,14.85,10.88,11.2,11.23,10.02,8.59,8.6,8.44,9.35,9.05,6.06,8.25,7.33,8.24,5.56,5.44,7.27,7.9,4.61,6.13,3.79,6.9,Upgrade
Income Tax,2.88,3.5,3.95,2.88,4.11,2.96,3.68,2.67,5.11,4.08,4.78,3.52,0.95,3.35,3.13,2.69,2.17,2.27,2.92,2.07,2.04,9.52,3.16,2.66,2.62,2.59,2.98,2.61,1.96,2.68,2.28,2.62,1.78,1.54,2.35,1.85,1.47,1.32,0.28,-56.49,Upgrade
