Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Revenue,242.8,265.72,255.79,235.72,223.52,234.49,234.45,217.79,265.35,210.93,210.29,189.11,171.36,194.02,218.9,213.83,204.97,204.27,209.54,172.04,193.22,199.64,193.71,187.23,179.45,179.99,174.57,172.54,170.66,170.89,169.47,167.21,172.02,167.14,167.77,169.27,165.57,171.18,170.39,170.88,Upgrade
Revenue Growth (YoY),8.63%,13.32%,9.10%,8.23%,-15.76%,11.17%,11.49%,15.17%,54.85%,8.71%,-3.94%,-11.56%,-16.40%,-5.02%,4.47%,24.29%,6.08%,2.32%,8.17%,-8.11%,7.67%,10.92%,10.96%,8.52%,5.15%,5.33%,3.01%,3.19%,-0.79%,2.24%,1.01%,-1.22%,3.89%,-2.36%,-1.54%,-0.94%,2.27%,-1.76%,3.38%,3.35%,Upgrade
Gross Profit,242.8,265.72,255.79,235.72,223.52,234.49,234.45,217.79,265.35,210.93,210.29,189.11,171.36,194.02,218.9,213.83,204.97,204.27,209.54,172.04,193.22,199.64,193.71,187.23,179.45,179.99,174.57,172.54,170.66,170.89,169.47,167.21,172.02,167.14,167.77,169.27,165.57,171.18,170.39,170.88,Upgrade
"Selling, General & Admin",108,112.12,112.54,102.33,102.1,103.3,99.36,94.86,100.35,100.61,96.47,98.79,99.5,94.43,97.23,99.29,96.79,84.72,95.47,95.82,100,73.69,93.85,95.01,89.98,85.93,89.92,95.46,94.32,57.74,93.94,94.41,95.6,93.45,91.21,92.91,89.2,107.3,88.85,88.66,Upgrade
Other Operating Expenses,51.62,56.34,57.02,47.4,43.88,50.05,45.24,45.56,45.87,54.13,42.67,41.34,43.06,44.54,45.21,44.88,41.04,55.96,39.95,37.53,36.66,64.77,38.31,37.68,32.29,41.69,29.92,26.18,26.09,60.7,25.32,23.94,22.88,24.27,24.59,23.26,20.35,9.47,27.76,28.47,Upgrade
Operating Expenses,159.62,168.46,169.56,149.73,145.98,153.35,144.6,140.42,146.22,154.74,139.15,140.13,142.55,138.97,142.44,144.17,137.82,140.69,135.41,133.35,136.66,138.45,132.16,132.7,122.28,127.62,119.85,121.64,120.41,118.44,119.26,118.35,118.48,117.72,115.8,116.17,109.55,116.76,116.61,117.13,Upgrade
Operating Income,83.18,97.26,86.23,85.99,77.54,81.15,89.85,77.37,119.12,56.19,71.14,48.98,28.81,55.05,76.46,69.67,67.14,63.58,74.13,38.7,56.56,61.19,61.55,54.54,57.18,52.37,54.73,50.91,50.25,52.45,50.21,48.86,53.54,49.42,51.97,53.1,56.02,54.42,53.79,53.75,Upgrade
Other Expense / Income,-,-,-,-,-,0.67,-,0.41,32.16,-0,-,2.88,-,-,4.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.63,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,83.18,97.26,86.23,85.99,77.54,80.47,89.85,76.96,86.96,56.19,71.14,46.1,28.81,55.05,72.13,69.67,67.14,63.58,74.13,38.7,56.56,61.19,61.55,54.54,57.18,52.37,54.73,50.91,50.25,52.45,44.58,48.86,53.54,49.42,51.97,53.1,56.02,54.42,53.79,53.75,Upgrade
Income Tax,14.87,15.42,15.36,16,13.25,18.59,14.27,11.99,13.9,5.36,9.53,6.54,2.76,7.26,10.03,9.89,10.48,5.5,8.49,3.5,7.08,27.19,12.65,9.07,13.8,10.22,13.26,11.16,11.99,13.91,10.33,12.18,13.5,11.47,13.4,13.5,14.23,12.34,13.84,13.17,Upgrade
Net Income,68.31,81.83,70.87,69.99,64.29,61.89,75.58,64.96,73.06,50.83,61.61,39.56,26.05,47.79,62.11,59.78,56.66,58.08,65.63,35.2,49.48,34,48.91,45.47,43.38,42.15,41.47,39.75,38.26,38.54,34.25,36.68,40.04,37.95,38.57,39.6,41.78,42.08,39.95,40.58,Upgrade
Preferred Dividends,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.56,2.59,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Net Income Common,65.75,79.27,68.31,67.43,61.73,59.32,73.02,62.4,70.47,48.69,61.61,39.56,26.05,47.79,62.11,59.78,56.66,58.08,65.63,35.2,49.48,34,48.91,45.47,43.38,42.15,41.47,39.75,38.26,38.54,34.25,36.68,40.04,37.95,38.57,39.6,41.78,42.08,39.95,40.58,Upgrade
