Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Revenue,37.08,37.72,37.5,32.82,32.15,33.29,32.6,30.53,29.73,28.98,27.72,23.66,20.7,23.73,22.68,25.77,22.55,21.74,20.92,20.67,21.63,20.99,20.86,21.51,15.96,16.46,14.79,14.53,14.34,14.35,14.05,13.82,14.41,13.77,13.74,12.03,11.82,11.9,11.4,11.21,Upgrade
Revenue Growth (YoY),15.32%,13.32%,15.02%,7.52%,8.15%,14.84%,17.61%,29.00%,43.64%,22.13%,22.24%,-8.18%,-8.24%,9.16%,8.39%,24.67%,4.25%,3.55%,0.32%,-3.91%,35.55%,27.58%,41.06%,48.08%,11.33%,14.66%,5.25%,5.15%,-0.51%,4.21%,2.25%,14.91%,21.89%,15.76%,20.51%,7.30%,7.41%,16.15%,0.93%,27.38%,Upgrade
Gross Profit,37.08,37.72,37.5,32.82,32.15,33.29,32.6,30.53,29.73,28.98,27.72,23.66,20.7,23.73,22.68,25.77,22.55,21.74,20.92,20.67,21.63,20.99,20.86,21.51,15.96,16.46,14.79,14.53,14.34,14.35,14.05,13.82,14.41,13.77,13.74,12.03,11.82,11.9,11.4,11.21,Upgrade
"Selling, General & Admin",14.34,13.91,13.62,13.24,12.96,12.36,12.16,11.1,11.28,10.33,10.78,10.09,10.14,8.67,9.32,9.83,9.6,9.1,8.95,9.02,8.84,8.57,8.69,8.76,6.6,6.7,6.15,6.08,5.98,6.13,5.56,5.49,5.22,5.54,5.03,5.06,5.09,5.07,5.08,5.02,Upgrade
Other Operating Expenses,5.06,4.94,5.6,4.37,4.24,5.57,5.18,5.94,5.15,6.28,4.73,5.11,4.86,4.49,3.49,5.5,4.26,3.37,3.41,3.71,3.48,3.77,3.76,5.17,12.42,2.7,2.27,2.36,2.58,2.37,3.32,2.57,2.98,3.57,4.16,3.47,3.41,3.36,3.15,4.52,Upgrade
Operating Expenses,19.4,18.85,19.22,17.61,17.2,17.93,17.34,17.04,16.43,16.61,15.51,15.2,15,13.16,12.81,15.33,13.86,12.47,12.36,12.74,12.31,12.35,12.45,13.94,19.02,9.39,8.42,8.44,8.55,8.49,8.87,8.06,8.2,9.11,9.19,8.53,8.5,8.42,8.23,9.54,Upgrade
Operating Income,17.68,18.87,18.28,15.21,14.95,15.36,15.26,13.49,13.29,12.38,12.21,8.47,5.7,10.57,9.87,10.44,8.69,9.27,8.57,7.94,9.32,8.65,8.41,7.58,-3.06,7.06,6.37,6.09,5.78,5.86,5.18,5.76,6.21,4.66,4.55,3.5,3.32,3.47,3.17,1.67,Upgrade
Pretax Income,17.68,18.87,18.28,15.21,14.95,15.36,15.26,13.49,13.29,12.38,12.21,8.47,5.7,10.57,9.87,10.44,8.69,9.27,8.57,7.94,9.32,8.65,8.41,7.58,-3.06,7.06,6.37,6.09,5.78,5.86,5.18,5.76,6.21,4.66,4.55,3.5,3.32,3.47,3.17,1.67,Upgrade
Income Tax,3.58,3.78,3.86,3.2,3.26,2.78,3.02,2.93,2.93,2.13,2.59,1.52,1.19,2.42,1.81,1.88,1.6,1.82,1.67,1.66,1.88,6.33,2.48,2.3,-1.44,2.35,2.09,1.85,1.72,1.71,1.52,1.75,1.92,1.46,1.22,1.06,0.93,0.69,0.9,0.45,Upgrade
Net Income,14.1,15.09,14.42,12.01,11.69,12.58,12.24,10.56,10.36,10.25,9.62,6.95,4.51,8.15,8.06,8.56,7.09,7.45,6.9,6.28,7.44,2.32,5.93,5.28,-1.62,4.71,4.28,4.24,4.06,4.15,3.66,4.01,4.29,3.2,3.34,2.43,2.39,2.79,2.27,1.22,Upgrade
Preferred Dividends,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0.19,0.19,0.19,0.19,0.19,Upgrade
Net Income Common,13.88,14.86,14.2,11.79,11.47,12.36,12.01,10.42,10.36,10.25,9.62,6.95,4.51,8.15,8.06,8.56,7.09,7.45,6.9,6.28,7.44,2.32,5.93,5.28,-1.62,4.71,4.28,4.24,4.06,4.15,3.66,4.01,4.29,3.01,3.14,2.24,2.2,2.59,2.08,1.02,Upgrade
