Metrics,2023-02-28,2022-11-30,2022-08-31,2022-05-31,2022-02-28,2021-11-30,2021-08-31,2021-05-31,2021-02-28,2020-11-30,2020-08-31,2020-05-31,2020-02-29,2019-11-30,2019-08-31,2019-05-31,2019-02-28,2018-11-30,2018-08-31,2018-05-31,2018-02-28,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,+70 Quarters
Revenue,515.09,504.82,499.3,488.75,431.12,424.73,411.89,399.56,391.79,388.21,383.59,374.08,369.78,366.66,364.28,364.53,354.9,351.64,345.86,339.91,335.23,329.14,326.64,312.12,294.35,288.06,287.29,287.5,281.8,270.5,261.78,254.52,247.79,242.68,238.66,231.76,226.93,222.98,219.33,214.61,Upgrade
Revenue Growth (YoY),19.48%,18.86%,21.22%,22.32%,10.04%,9.41%,7.38%,6.81%,5.95%,5.88%,5.30%,2.62%,4.19%,4.27%,5.33%,7.24%,5.87%,6.84%,5.88%,8.90%,13.89%,14.26%,13.70%,8.56%,4.46%,6.49%,9.75%,12.96%,13.72%,11.47%,9.68%,9.82%,9.19%,8.84%,8.81%,7.99%,6.50%,5.63%,5.62%,6.08%,Upgrade
Cost of Revenue,240.81,227.04,241.94,222.62,199.41,207.13,197.53,205.26,195.52,188.09,183.57,170.7,176.22,164.96,167.73,163.83,165.11,166.78,169.47,165.07,163.23,161.52,161.27,146.43,131.64,127.25,124.16,124.6,123.91,114.74,107.59,100.69,99.52,97.54,92.52,90.66,87.25,83.25,80.23,76.72,Upgrade
Gross Profit,274.28,277.77,257.35,266.13,231.71,217.59,214.36,194.3,196.27,200.12,200.02,203.38,193.56,201.7,196.55,200.7,189.79,184.86,176.4,174.84,172,167.62,165.37,165.69,162.72,160.81,163.13,162.9,157.89,155.77,154.18,153.84,148.28,145.13,146.14,141.1,139.68,139.73,139.1,137.89,Upgrade
"Selling, General & Admin",104.58,105.6,123.85,119.88,98.07,91.24,95.19,76.6,80.13,79.09,84.95,81.74,87.31,88.52,84.99,83.46,81.1,84.33,88.04,81.57,76.51,78.52,82.95,78.05,70.97,70.49,75.4,73.61,72.54,68.46,68.53,68.48,67.63,64.87,66.76,68.06,64.63,64.99,68.57,66.26,Upgrade
Other Operating Expenses,0.45,0.28,1.29,49,10.29,3.7,0,0,0,0,16.5,0,0,1.31,0.26,-0.52,0.13,0.14,-1.92,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,105.03,105.88,125.13,168.88,108.36,94.93,95.19,76.6,80.13,79.09,101.45,81.74,87.31,89.83,85.24,82.94,81.23,84.46,86.12,81.57,76.51,78.52,82.95,78.05,70.97,70.99,75.4,73.61,72.54,68.46,68.53,68.48,67.63,64.87,66.76,68.06,64.63,64.99,68.57,66.26,Upgrade
Operating Income,169.25,171.9,132.22,97.25,123.35,122.66,119.18,117.7,116.13,121.03,98.58,121.64,106.26,111.87,111.31,117.76,108.56,100.4,90.28,93.27,95.49,89.1,82.43,87.64,91.75,89.82,87.73,89.29,85.34,87.31,85.65,85.36,80.65,80.26,79.39,73.04,75.05,74.74,70.53,71.64,Upgrade
Interest Expense / Income,13.83,14.33,14.3,12.05,1.67,1.49,1.71,1.84,1.81,1.03,1.83,2.21,2.66,3.13,3.58,4.38,4.21,4.46,6.34,3.75,3.27,2.92,2.66,2.41,1.05,0,0.37,0.43,0.42,0,-1.84,0,0,0,-1.25,0,0,0,0,0,Upgrade
Other Expense / Income,-1.35,-0.32,1.49,-0.08,-0.28,1.24,-0.98,1.59,-0.35,-0.23,0.61,0.29,0.49,-,-0.55,-,-,-,-,-,-,-,-,-,1.21,-,-112.45,-,-,-0.09,1.45,-0.48,-0.53,-0.43,1.02,-0.33,-0.34,-0.34,-0.35,-0.36,Upgrade
Pretax Income,156.76,157.89,116.43,85.28,121.96,119.93,118.44,114.28,114.67,120.23,96.14,119.14,103.11,108.74,108.29,113.38,104.35,95.94,83.94,89.51,92.21,86.18,79.77,85.23,89.49,89.82,199.82,88.86,84.92,87.4,86.04,85.84,81.18,80.69,79.61,73.37,75.4,75.08,70.88,72,Upgrade
Income Tax,25.17,21.09,12.01,10.37,12.02,12.28,17.38,13.6,18.02,19.03,7.07,17.92,14.42,14.78,16.76,21.12,19.65,11.65,15.11,14.77,39.08,15.8,20.22,19.82,22.78,23.24,55.51,22.08,17.16,27.44,23.86,24.43,19.58,24.83,24.21,21.84,22.97,22.9,19.92,18.63,Upgrade
Net Income,131.59,136.8,104.42,74.91,109.94,107.65,101.06,100.68,96.64,101.21,89.08,101.22,88.69,93.96,91.53,92.27,84.7,84.3,68.82,74.75,53.14,70.38,59.55,65.41,66.71,66.58,144.31,66.78,67.76,59.97,62.18,61.41,61.6,55.86,55.41,51.53,52.43,52.18,50.96,53.37,Upgrade
Net Income Growth,19.70%,27.08%,3.32%,-25.60%,13.76%,6.36%,13.45%,-0.53%,8.97%,7.72%,-2.67%,9.70%,4.70%,11.46%,32.99%,23.44%,59.40%,19.77%,15.57%,14.27%,-20.35%,5.70%,-58.73%,-2.05%,-1.55%,11.04%,132.06%,8.75%,10.01%,7.35%,12.23%,19.17%,17.50%,7.06%,8.72%,-3.44%,17.71%,4.84%,4.99%,11.23%,Upgrade
Shares Outstanding (Basic),38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39,39,39,39,39,39,40,40,41,41,41,41,42,42,42,42,42,43,43,43,44,Upgrade
Shares Outstanding (Diluted),39,39,39,39,39,39,38,38,39,39,39,38,39,39,39,39,39,39,39,39,40,40,39,39,40,40,41,41,42,42,42,42,42,42,42,43,43,44,44,44,Upgrade
Shares Change,0.57%,0.71%,1.69%,0.60%,0.37%,-0.14%,-1.20%,0.02%,0.11%,0.29%,-0.34%,-1.31%,-0.11%,-0.57%,0.49%,-0.28%,-3.08%,-2.20%,-1.22%,-0.89%,0.37%,-1.05%,-3.23%,-4.21%,-4.42%,-4.67%,-3.14%,-2.62%,-1.82%,-0.65%,-0.90%,-0.75%,-1.86%,-3.27%,-4.02%,-4.20%,-3.03%,-2.69%,-2.61%,-2.74%,Upgrade
