Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,752.47,700.64,741.24,726.14,672.11,635.93,687.84,680.03,630.18,609.25,653.48,657.02,616.74,596.74,638.74,647.71,594.11,576.47,612.13,621.46,572.16,401.4,442.49,448.56,399.32,379.61,418.41,423.88,374.73,356.38,396.64,401.66,350.83,"-3,127.88","1,426","1,598","1,511","1,697","1,577","1,426",Upgrade
Revenue Growth (YoY),11.96%,10.17%,7.76%,6.78%,6.65%,4.38%,5.26%,3.50%,2.18%,2.10%,2.31%,1.44%,3.81%,3.52%,4.35%,4.22%,3.84%,43.61%,38.34%,38.54%,43.29%,5.74%,5.76%,5.82%,6.56%,6.52%,5.49%,5.53%,6.81%,-,-72.19%,-74.86%,-76.78%,-,-9.58%,12.06%,-3.82%,23.69%,8.01%,22.93%,Upgrade
Cost of Revenue,641.92,619.21,634.76,622.14,587.8,574.1,592.74,594.97,554.08,544.2,557.26,565.83,531.05,528.04,532.84,551.1,507.98,501.71,515.43,526.14,494.59,342.78,361.25,365.12,332.38,"1,303.11",0,0,0,0,0,0,0,"-3,095",935,"1,126","1,034",896,868,861,Upgrade
Gross Profit,110.54,81.43,106.47,104,84.31,61.83,95.1,85.07,76.1,65.05,96.23,91.19,85.69,68.7,105.91,96.61,86.12,74.76,96.7,95.32,77.57,58.63,81.24,83.45,66.94,-923.5,418.41,423.88,374.73,356.38,396.64,401.66,350.83,-32.88,491,472,477,801,709,565,Upgrade
"Selling, General & Admin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-161.58,53.27,55.03,53.29,56,58.34,57.35,55.02,-780.31,341,325,321,331,311,302,Upgrade
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.58,282.89,283.1,253.77,258.54,270.01,274.32,243.38,977.58,0,0,0,0,0,0,Upgrade
Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.15,338.13,307.06,314.54,328.35,331.68,298.4,197.27,341,325,321,331,311,302,Upgrade
Operating Income,110.54,81.43,106.47,104,84.31,61.83,95.1,85.07,76.1,65.05,96.23,91.19,85.69,68.7,105.91,96.61,86.12,74.76,96.7,95.32,77.57,58.63,81.24,83.45,66.94,-923.5,82.26,85.76,67.67,41.84,68.29,69.98,52.43,-230.15,150,147,156,470,398,263,Upgrade
Interest Expense / Income,0,0,0.12,0.9,1,1.05,1.03,1.04,1.01,0.72,0,0,0,0.02,0.11,0.27,0.45,0.6,0.71,0.6,0.55,0.44,0.38,0.26,0.17,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Expense / Income,1.4,-0.53,0.01,1.76,-3.48,-9.04,-20.06,-15.87,-17.47,-13.88,-15.47,-11.3,9.56,-6.97,-13.71,-9.7,-9.84,-8.48,-8.49,-6.27,-6.21,-6.45,-8,-6.04,-6.18,-993.73,-4.33,-7.4,-2.56,-4.24,-7.22,-15.71,-6.54,-206.42,61,54,63,278,221,133,Upgrade
Pretax Income,109.15,81.96,106.35,101.35,86.8,69.83,114.13,99.9,92.56,78.21,111.7,102.48,76.13,75.65,119.5,106.04,95.52,82.64,104.47,100.99,83.22,64.64,88.87,89.24,72.95,70.12,86.58,93.16,70.22,46.08,75.51,85.69,58.97,-23.74,89,93,93,192,177,130,Upgrade
Income Tax,22.91,16.47,22.04,21.2,18.18,14.79,23.9,20.87,18.99,15.43,22.48,20.51,16.8,16.06,25.33,18.28,20.2,20.33,24.03,21.28,17.46,32.59,30.32,30.71,25.08,24.34,29.21,31.85,24.33,15.95,25.95,29.54,20.14,-49.24,42,44,47,156,131,86,Upgrade
Net Income,86.24,65.49,84.31,80.15,68.62,55.04,90.22,79.03,73.57,62.79,89.22,81.98,59.33,59.59,94.17,87.75,75.31,62.31,80.45,79.71,65.76,32.05,58.54,58.53,47.88,45.79,57.38,61.31,45.9,30.13,49.56,56.15,38.83,25.51,47,49,46,36,46,44,Upgrade
Net Income Growth,25.68%,18.98%,-6.55%,1.41%,-6.72%,-12.33%,1.13%,-3.60%,24.00%,5.37%,-5.26%,-6.58%,-21.23%,-4.38%,17.06%,10.10%,14.53%,94.41%,37.41%,36.19%,37.35%,-29.99%,2.03%,-4.54%,4.32%,51.95%,15.77%,9.19%,18.19%,18.15%,5.45%,14.59%,-15.58%,-29.15%,2.17%,11.36%,24.32%,20.00%,-9.80%,2.33%,Upgrade
Shares Outstanding (Basic),46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,47,47,47,Upgrade
Shares Outstanding (Diluted),52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,53,52,53,53,53,53,52,52,53,53,53,53,Upgrade
Shares Change,-0.01%,-0.01%,-0.02%,-0.01%,-0.03%,-0.02%,-0.01%,-0.00%,-0.02%,-0.02%,-0.03%,-0.02%,0.02%,0.01%,0.01%,0.00%,0.00%,-0.00%,0.00%,0.03%,-0.19%,-0.17%,-0.18%,-0.18%,-0.22%,0.42%,-0.36%,-0.32%,-0.21%,-1.64%,0.41%,0.29%,0.07%,0.67%,-0.88%,-0.90%,-0.68%,-0.92%,-0.98%,-1.47%,Upgrade
EPS (Basic),1.85,1.41,1.81,1.72,1.47,1.19,1.94,1.70,1.58,1.35,1.92,1.76,1.27,1.28,2.02,1.88,1.62,1.34,1.73,1.71,1.41,0.69,1.26,1.26,1.03,0.99,1.23,1.32,0.99,0.65,1.06,1.21,0.83,0.54,1.01,1.05,0.99,0.75,0.98,0.95,Upgrade
EPS (Diluted),1.65,1.25,1.61,1.53,1.31,1.05,1.72,1.51,1.41,1.20,1.71,1.57,1.13,1.14,1.80,1.68,1.44,1.19,1.54,1.52,1.26,0.61,1.12,1.12,0.91,0.87,1.09,1.17,0.87,0.58,0.94,1.07,0.74,0.47,0.90,0.94,0.88,0.67,0.87,0.84,Upgrade
EPS Growth,25.95%,19.05%,-6.40%,1.32%,-7.09%,-12.50%,0.58%,-3.82%,24.78%,5.26%,-5.00%,-6.55%,-21.53%,-4.20%,16.88%,10.53%,14.29%,95.08%,37.50%,35.71%,38.46%,-29.89%,2.75%,-4.27%,4.60%,50.00%,15.96%,9.35%,17.57%,23.40%,4.44%,13.83%,-15.91%,-29.85%,3.45%,11.90%,27.54%,19.64%,-9.38%,5.00%,Upgrade
Free Cash Flow Per Share,0.63,2.42,2.36,1.52,0.18,0.61,2.74,1.67,0.48,2.27,2.00,1.97,-0.02,2.03,1.93,1.59,0.15,1.90,2.21,1.57,-1.06,1.43,1.58,1.48,-0.84,1.82,2.21,1.48,-0.55,1.75,1.89,1.18,-0.38,-7.65,6.32,3.90,1.03,4.21,7.59,4.07,Upgrade
Dividend Per Share,1.190,1.110,1.110,1.110,1.110,1.035,1.035,1.035,1.035,2.965,0.965,0.965,0.965,0.900,0.900,0.900,0.900,0.840,0.840,0.840,0.840,0.782,0.783,0.783,0.783,0.730,0.730,0.730,-,1.411,0.681,0.681,0.681,-,1.270,0.635,0.635,0.593,0.593,0.593,Upgrade
Dividend Growth,7.21%,7.25%,7.25%,7.25%,7.25%,-65.09%,7.25%,7.25%,7.25%,229.44%,7.22%,7.22%,7.22%,7.14%,7.14%,7.14%,7.14%,7.42%,7.28%,7.28%,7.28%,7.12%,7.26%,7.26%,-,-48.26%,7.20%,7.20%,-,-,-46.38%,7.24%,7.24%,-,114.17%,7.08%,-,-81.15%,7.23%,7.23%,Upgrade
Gross Margin,14.69%,11.62%,14.36%,14.32%,12.54%,9.72%,13.83%,12.51%,12.08%,10.68%,14.72%,13.88%,13.89%,11.51%,16.58%,14.92%,14.50%,12.97%,15.80%,15.34%,13.56%,14.61%,18.36%,18.60%,16.76%,-243.27%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,-,34.43%,29.54%,31.57%,47.20%,44.96%,39.62%,Upgrade
Operating Margin,14.69%,11.62%,14.36%,14.32%,12.54%,9.72%,13.83%,12.51%,12.08%,10.68%,14.72%,13.88%,13.89%,11.51%,16.58%,14.92%,14.50%,12.97%,15.80%,15.34%,13.56%,14.61%,18.36%,18.60%,16.76%,-243.27%,19.66%,20.23%,18.06%,11.74%,17.22%,17.42%,14.94%,-,10.52%,9.20%,10.32%,27.70%,25.24%,18.44%,Upgrade
Profit Margin,11.46%,9.35%,11.37%,11.04%,10.21%,8.66%,13.12%,11.62%,11.67%,10.31%,13.65%,12.48%,9.62%,9.99%,14.74%,13.55%,12.68%,10.81%,13.14%,12.83%,11.49%,7.99%,13.23%,13.05%,11.99%,12.06%,13.71%,14.46%,12.25%,8.46%,12.50%,13.98%,11.07%,-,3.30%,3.07%,3.04%,2.12%,2.92%,3.09%,Upgrade
Free Cash Flow Margin,3.84%,15.95%,14.72%,9.68%,1.21%,4.41%,18.38%,11.35%,3.54%,17.22%,14.13%,13.83%,-0.16%,15.71%,13.99%,11.32%,1.15%,15.21%,16.69%,11.65%,-8.55%,16.42%,16.45%,15.20%,-9.68%,22.13%,24.36%,16.16%,-6.74%,22.73%,21.99%,13.52%,-5.04%,-,20.48%,11.26%,3.18%,11.55%,22.45%,13.32%,Upgrade
Effective Tax Rate,20.99%,20.10%,20.72%,20.92%,20.94%,21.17%,20.94%,20.89%,20.52%,19.72%,20.13%,20.01%,22.07%,21.23%,21.20%,17.24%,21.15%,24.60%,23.00%,21.07%,20.98%,50.41%,34.12%,34.41%,34.38%,34.71%,33.73%,34.19%,34.64%,34.61%,34.36%,34.47%,34.15%,-,47.19%,47.31%,50.54%,81.25%,74.01%,66.15%,Upgrade
EBITDA,109.15,81.96,106.46,102.24,87.79,70.88,115.16,100.94,93.56,78.93,111.7,102.48,76.13,75.67,119.61,106.31,95.96,83.24,105.18,101.59,83.77,65.08,89.24,89.49,73.12,70.22,86.58,93.16,70.22,46.08,75.51,85.69,58.97,-23.74,89,93,93,192,177,130,Upgrade
EBITDA Margin,14.51%,11.70%,14.36%,14.08%,13.06%,11.15%,16.74%,14.84%,14.85%,12.96%,17.09%,15.60%,12.34%,12.68%,18.73%,16.41%,16.15%,14.44%,17.18%,16.35%,14.64%,16.21%,20.17%,19.95%,18.31%,18.50%,20.69%,21.98%,18.74%,12.93%,19.04%,21.33%,16.81%,-,6.24%,5.82%,6.15%,11.31%,11.22%,9.12%,Upgrade
EBIT,109.15,81.96,106.46,102.24,87.79,70.88,115.16,100.94,93.56,78.93,111.7,102.48,76.13,75.67,119.61,106.31,95.96,83.24,105.18,101.59,83.77,65.08,89.24,89.49,73.12,70.22,86.58,93.16,70.22,46.08,75.51,85.69,58.97,-23.74,89,93,93,192,177,130,Upgrade
EBIT Margin,14.51%,11.70%,14.36%,14.08%,13.06%,11.15%,16.74%,14.84%,14.85%,12.96%,17.09%,15.60%,12.34%,12.68%,18.73%,16.41%,16.15%,14.44%,17.18%,16.35%,14.64%,16.21%,20.17%,19.95%,18.31%,18.50%,20.69%,21.98%,18.74%,12.93%,19.04%,21.33%,16.81%,-,6.24%,5.82%,6.15%,11.31%,11.22%,9.12%,Upgrade
