Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,82.49,85.03,82.44,79.12,65.68,66.69,64.62,53.23,53.14,49.45,41.77,39.13,39.06,45.74,44.92,43.03,40.09,41.37,39.21,38.87,37.48,37.54,36.97,36.17,34.93,35.31,34.87,33.98,33.05,32.15,32.07,32.02,31.29,31.28,33.31,29.36,29.35,28.08,28.34,27.96,Upgrade
Revenue Growth (YoY),25.59%,27.51%,27.57%,48.66%,23.60%,34.86%,54.71%,36.04%,36.07%,8.10%,-7.00%,-9.07%,-2.58%,10.58%,14.54%,10.68%,6.96%,10.21%,6.07%,7.48%,7.32%,6.30%,6.02%,6.45%,5.68%,9.85%,8.74%,6.11%,5.64%,2.75%,-3.74%,9.05%,6.59%,11.41%,17.53%,5.01%,15.72%,8.15%,8.54%,11.35%,Upgrade
Gross Profit,82.49,85.03,82.44,79.12,65.68,66.69,64.62,53.23,53.14,49.45,41.77,39.13,39.06,45.74,44.92,43.03,40.09,41.37,39.21,38.87,37.48,37.54,36.97,36.17,34.93,35.31,34.87,33.98,33.05,32.15,32.07,32.02,31.29,31.28,33.31,29.36,29.35,28.08,28.34,27.96,Upgrade
"Selling, General & Admin",33.61,33.59,33.94,33.59,27.69,26.26,26.12,23.24,19.53,20.24,19.87,18.21,18.86,19.06,19,20.33,17.77,18.54,17.63,17.74,16.95,17.19,16.46,16.34,16.56,15.5,15.72,15.69,15.55,13.72,14.71,14.85,14.27,14.27,15.14,14.15,14.5,14.29,13.82,13.56,Upgrade
Other Operating Expenses,11.7,12.36,10.94,11.08,28.61,8.78,8.44,24.46,5.45,8.79,5.78,5.2,4.72,7.1,4.9,5.13,4.84,5.9,4.15,4.4,4.08,9.86,4.71,4.87,4.43,5.18,4.8,4.5,3.99,4.6,3.73,4.02,3.51,4.99,3.57,3.55,3.04,5.09,3.75,5.26,Upgrade
Operating Expenses,45.31,45.95,44.87,44.68,56.3,35.05,34.56,47.7,24.97,29.03,25.65,23.41,23.58,26.15,23.9,25.45,22.61,24.44,21.78,22.14,21.03,27.05,21.17,21.21,21,20.69,20.52,20.19,19.54,18.32,18.43,18.87,17.78,19.26,18.71,17.7,17.54,19.38,17.57,18.82,Upgrade
Operating Income,37.18,39.08,37.56,34.45,9.39,31.64,30.06,5.52,28.17,20.42,16.12,15.72,15.48,19.59,21.02,17.57,17.48,16.92,17.43,16.74,16.46,10.49,15.8,14.96,13.93,14.63,14.35,13.79,13.51,13.82,13.64,13.15,13.51,12.03,14.6,11.66,11.81,8.7,10.77,9.14,Upgrade
Other Expense / Income,-,0.09,0.09,0.11,0.04,-0.47,-,0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,37.18,38.99,37.48,34.34,9.35,32.11,30.06,5.05,28.17,20.42,16.12,15.72,15.48,19.59,21.02,17.57,17.48,16.92,17.43,16.74,16.46,10.49,15.8,14.96,13.93,14.63,14.35,13.79,13.51,13.82,13.64,13.15,13.51,12.03,14.6,11.66,11.81,8.7,10.77,9.14,Upgrade
Income Tax,8.13,9.17,9.02,7.55,1.45,7.53,6.9,0.86,5.46,2.69,1.59,2.35,2.25,2.94,3.78,1.03,1.84,2.27,3.56,3.16,3.05,5.54,4.1,4.36,3.14,4.01,3.88,3.68,3.68,4.18,4.35,4.15,4.25,3.31,4.72,3.63,3.63,2.39,3.09,2.73,Upgrade
