Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+47 Quarters
Revenue,124.48,128.94,129.52,117.41,121.08,114.15,113.62,122.77,126.64,111.48,96.21,73.29,74.3,87.71,91.08,82.89,87,91.15,90.7,72.62,81.18,83.3,84.82,82.17,78,79.9,78.04,76.03,74.59,78.35,73.26,77.52,71.63,73.48,72.78,66.23,62.92,62.75,64.53,65.05,Upgrade
Revenue Growth (YoY),2.80%,12.96%,13.99%,-4.36%,-4.39%,2.39%,18.10%,67.50%,70.45%,27.11%,5.64%,-11.58%,-14.60%,-3.78%,0.41%,14.15%,7.16%,9.42%,6.93%,-11.63%,4.08%,4.25%,8.70%,8.08%,4.58%,1.98%,6.52%,-1.91%,4.13%,6.62%,0.66%,17.04%,13.85%,17.11%,12.79%,1.81%,0.93%,1.27%,7.54%,7.66%,Upgrade
Gross Profit,124.48,128.94,129.52,117.41,121.08,114.15,113.62,122.77,126.64,111.48,96.21,73.29,74.3,87.71,91.08,82.89,87,91.15,90.7,72.62,81.18,83.3,84.82,82.17,78,79.9,78.04,76.03,74.59,78.35,73.26,77.52,71.63,73.48,72.78,66.23,62.92,62.75,64.53,65.05,Upgrade
"Selling, General & Admin",53.89,49.6,53.5,52.77,52.85,49.89,51.11,49.11,49.88,50.51,48.49,40.98,43.2,41.83,41,40.79,40.08,38.98,38.05,38.84,39.19,39.12,37.65,37.58,38.12,38.27,37.07,35.98,36.59,37.15,34.81,35.53,35.16,33.25,37.21,33.05,31.34,29.92,29.54,29.12,Upgrade
Other Operating Expenses,15.6,12.07,15.95,11.08,9.04,12.17,12.33,13.58,11.97,8.06,11.29,14.29,10.91,11.91,8.74,8.9,8.34,10.38,8.61,9.97,7.72,8.96,8.63,9.76,8.01,8.88,8.78,9.92,8.29,10.27,8.81,10.59,8.28,9.04,8.63,10.63,6.85,7.62,6.92,8.69,Upgrade
Operating Expenses,69.49,61.67,69.44,63.85,61.89,62.06,63.44,62.7,61.85,58.57,59.78,55.27,54.11,53.73,49.74,49.69,48.42,49.36,46.66,48.81,46.91,48.08,46.28,47.34,46.12,47.15,45.85,45.9,44.88,47.42,43.61,46.12,43.44,42.3,45.83,43.67,38.19,37.54,36.46,37.81,Upgrade
Operating Income,54.99,67.27,60.08,53.57,59.19,52.08,50.18,60.07,64.79,52.91,36.43,18.03,20.19,33.98,41.34,33.2,38.58,41.79,44.04,23.81,34.27,35.22,38.54,34.83,31.88,32.75,32.19,30.14,29.71,30.93,29.64,31.4,28.19,31.19,26.95,22.56,24.73,25.21,28.06,27.24,Upgrade
Pretax Income,54.99,67.27,60.08,53.57,59.19,52.08,50.18,60.07,64.79,52.91,36.43,18.03,20.19,33.98,41.34,33.2,38.58,41.79,44.04,23.81,34.27,35.22,38.54,34.83,31.88,32.75,32.19,30.14,29.71,30.93,29.64,31.4,28.19,31.19,26.95,22.56,24.73,25.21,28.06,27.24,Upgrade
Income Tax,14.45,18.23,16.66,14.34,15.23,14.78,12.91,15.28,16.23,12.35,9.29,3.72,5.26,8.03,9.94,8.8,7.69,6.03,8.58,4.57,6.36,15.74,11.97,10.45,8.37,10.18,9.28,8.78,8.74,9.41,9.03,9.6,8.39,9.97,7.91,6.21,7.7,7.81,11.99,8.01,Upgrade
Net Income,40.54,49.04,43.42,39.23,43.96,37.3,37.27,44.79,48.56,40.57,27.14,14.31,14.93,25.95,31.4,24.39,30.89,35.76,35.47,19.24,27.91,19.48,26.58,24.38,23.51,22.57,22.91,21.36,20.97,21.52,20.61,21.8,19.8,21.22,19.03,16.35,17.03,17.4,16.08,19.23,Upgrade
Net Income Growth,-7.79%,31.45%,16.51%,-12.42%,-9.47%,-8.05%,37.30%,212.97%,225.22%,56.32%,-13.55%,-41.33%,-51.66%,-27.44%,-11.47%,26.76%,10.67%,83.56%,33.46%,-21.08%,18.74%,-13.67%,16.02%,14.17%,12.09%,4.89%,11.15%,-2.02%,5.91%,1.39%,8.29%,33.30%,16.28%,21.93%,18.39%,-14.96%,-4.48%,4.32%,-0.48%,20.15%,Upgrade
Shares Outstanding (Basic),75,74,74,74,76,76,77,77,77,77,73,64,64,64,65,65,65,65,65,65,65,65,64,64,64,64,64,64,63,63,63,63,63,63,62,59,57,57,57,57,Upgrade
Shares Outstanding (Diluted),75,74,74,74,76,76,77,77,77,77,73,64,64,64,65,65,65,65,65,65,65,65,65,65,64,64,64,64,64,63,63,63,63,63,63,59,58,58,57,57,Upgrade
Shares Change,-1.60%,-2.34%,-2.99%,-3.07%,-0.87%,-0.99%,5.62%,19.18%,18.81%,19.58%,12.33%,-0.95%,-0.70%,-1.22%,-0.85%,-0.13%,-0.06%,0.65%,0.83%,0.87%,0.90%,0.83%,1.11%,1.28%,1.34%,1.35%,1.17%,1.08%,1.08%,0.85%,1.02%,6.37%,9.23%,9.08%,9.07%,3.47%,0.33%,0.55%,0.21%,0.17%,Upgrade
EPS (Basic),0.54,0.66,0.58,0.53,0.58,0.49,0.49,0.58,0.63,0.55,0.37,0.22,0.23,0.40,0.49,0.38,0.48,0.55,0.55,0.30,0.43,0.30,0.41,0.38,0.37,0.35,0.36,0.34,0.33,0.34,0.33,0.35,0.32,0.34,0.30,0.28,0.30,0.30,0.28,0.34,Upgrade
EPS (Diluted),0.54,0.66,0.58,0.53,0.58,0.49,0.49,0.58,0.63,0.55,0.37,0.22,0.23,0.40,0.49,0.38,0.48,0.55,0.54,0.30,0.43,0.30,0.41,0.38,0.37,0.36,0.36,0.34,0.33,0.34,0.33,0.35,0.32,0.34,0.30,0.28,0.30,0.30,0.28,0.34,Upgrade
EPS Growth,-6.90%,34.69%,18.37%,-8.62%,-7.94%,-10.91%,32.43%,163.64%,173.91%,37.50%,-24.49%,-42.11%,-52.08%,-27.27%,-9.26%,26.67%,11.63%,83.33%,31.71%,-21.05%,16.22%,-16.67%,13.89%,11.76%,12.12%,5.88%,9.09%,-2.86%,3.13%,0%,10.00%,25.00%,6.67%,13.33%,7.14%,-17.65%,-3.23%,0%,0%,21.43%,Upgrade
Free Cash Flow Per Share,0.77,0.55,0.73,0.72,0.56,0.38,0.41,0.63,0.45,0.69,-0.32,0.45,0.50,0.41,0.55,0.61,0.47,0.33,0.90,0.62,0.49,0.71,0.77,0.24,0.37,0.65,0.41,0.45,0.41,0.44,0.51,0.47,0.30,0.35,0.42,0.37,0.31,0.61,0.61,0.43,Upgrade
Dividend Per Share,0.240,0.240,0.240,0.240,0.240,0.240,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.230,0.430,0.210,0.210,0.200,0.200,0.350,0.200,0.190,0.190,0.180,0.180,0.180,0.170,0.170,0.160,0.160,0.160,0.150,0.150,0.150,0.150,0.150,0.140,0.140,Upgrade
Dividend Growth,0%,0%,4.35%,4.35%,4.35%,4.35%,0%,0%,0%,0%,0%,0%,-46.51%,9.52%,9.52%,15.00%,115.00%,-40.00%,5.00%,5.26%,5.26%,94.44%,11.11%,5.56%,11.76%,5.88%,12.50%,12.50%,6.25%,13.33%,6.67%,6.67%,6.67%,0%,7.14%,7.14%,15.38%,-54.55%,7.69%,7.69%,Upgrade
