Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+48 Quarters
Revenue,22.73,20.46,15.41,15.6,17.22,19.39,17.86,17.48,18.32,17.11,15.45,15.88,16.67,18.62,19.89,21.71,23.86,26.12,29.85,32.76,33.57,33.91,33.49,33.76,32.62,31.09,31.78,31.02,29.13,31.57,32.45,37.31,29.61,28.27,28.12,30.91,25.95,25.25,23,23.48,Upgrade
Revenue Growth (YoY),32.01%,5.49%,-13.74%,-10.76%,-6.02%,13.31%,15.57%,10.14%,9.90%,-8.07%,-22.31%,-26.87%,-30.14%,-28.73%,-33.37%,-33.73%,-28.91%,-22.98%,-10.86%,-2.95%,2.89%,9.08%,5.40%,8.81%,11.99%,-1.50%,-2.08%,-16.85%,-1.62%,11.68%,15.39%,20.73%,14.10%,11.93%,22.28%,31.65%,29.10%,22.44%,21.42%,16.99%,Upgrade
Gross Profit,22.73,20.46,15.41,15.6,17.22,19.39,17.86,17.48,18.32,17.11,15.45,15.88,16.67,18.62,19.89,21.71,23.86,26.12,29.85,32.76,33.57,33.91,33.49,33.76,32.62,31.09,31.78,31.02,29.13,31.57,32.45,37.31,29.61,28.27,28.12,30.91,25.95,25.25,23,23.48,Upgrade
"Selling, General & Admin",16.93,14.3,12.04,11.99,12.86,13.05,12.34,12.65,13.85,11.53,12.06,13.23,15.45,14.97,14.9,14.29,17.57,15.9,17.42,17.52,20.62,17.63,19.22,19.06,20.74,17.17,18.19,18.32,19.18,19.15,18.28,19.21,17.29,15.93,15.15,14.62,14.59,13.55,14.08,13.53,Upgrade
Other Operating Expenses,4.85,9.97,4.45,4.01,3.95,3.98,3.48,4.06,3.7,3.26,7.02,3.46,3.74,3.89,3.87,4.11,3.97,4.3,4.68,4.66,4.05,4.9,8.52,4.11,4.12,3.48,4.53,4.19,4.31,3.83,3.67,3.35,3.94,2.86,2.38,2.93,2.75,2.8,2.18,2.22,Upgrade
Operating Expenses,21.78,24.26,16.49,16,16.8,17.02,15.82,16.71,17.55,14.79,19.08,16.69,19.19,18.86,18.77,18.41,21.55,20.2,22.11,22.18,24.67,22.53,27.74,23.17,24.85,20.66,22.72,22.51,23.48,22.98,21.95,22.56,21.23,18.79,17.53,17.55,17.34,16.35,16.26,15.74,Upgrade
Operating Income,0.95,-3.81,-1.08,-0.4,0.42,2.37,2.04,0.78,0.77,2.33,-3.62,-0.81,-2.52,-0.25,1.12,3.3,2.32,5.92,7.75,10.58,8.9,11.38,5.75,10.58,7.77,10.44,9.05,8.51,5.65,8.59,10.5,14.75,8.38,9.48,10.59,13.36,8.61,8.9,6.74,7.73,Upgrade
Other Expense / Income,-0.54,0.5,-0.06,0.06,-0.18,-0.85,-0.32,-0.64,-6.25,-0.22,4.69,1.01,-2.52,-3.94,-0.44,0.65,0.82,-1.97,0.6,-0.36,-1.59,1.6,-,-,-,-0.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,1.49,-4.31,-1.02,-0.46,0.59,3.21,2.36,1.42,7.01,2.55,-8.32,-1.82,-0,3.69,1.56,2.66,1.5,7.89,7.15,10.94,10.49,9.79,5.75,10.58,7.77,10.8,9.05,8.51,5.65,8.59,10.5,14.75,8.38,9.48,10.59,13.36,8.61,8.9,6.74,7.73,Upgrade
Income Tax,0.78,-1.19,0.15,-0.08,0.54,0.4,0.48,0.45,2.91,-0.27,1.97,0.76,-1.1,1.15,0.44,0.8,1.1,2.48,1.78,2.94,2.51,6.89,1.62,3.69,1.71,3.22,3.17,2.85,2.12,3.9,3.49,4.96,2.77,3.5,3.47,4.77,3.05,3.14,2.44,2.85,Upgrade
Net Income,0.71,-3.13,-1.18,-0.38,0.05,2.81,1.88,0.97,4.1,2.82,-10.29,-2.58,1.1,2.54,1.12,1.86,0.39,5.41,5.37,7.99,7.98,2.9,4.13,6.9,6.06,7.58,5.89,5.66,3.52,4.69,7.01,9.8,5.61,5.98,7.12,8.59,5.56,5.76,4.3,4.88,Upgrade
