Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+3 Quarters
EPS Growth,14.29%,24.64%,30.43%,32.31%,26.23%,18.97%,53.33%,80.56%,-17.57%,-19.44%,-34.78%,-35.71%,54.17%,35.85%,91.67%,51.35%,41.18%,-,80.00%,270.00%,277.78%,-,100.00%,233.33%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Per Share,1.06,0.35,1.25,1.05,0.91,0.48,1.12,1.09,0.97,0.41,0.98,1.04,0.68,0.97,0.73,0.83,0.40,0.66,0.55,0.58,0.32,0.40,0.42,0.25,-0.09,0.28,0.38,0.39,-0.03,0.40,0.28,0.08,-0.15,-0.05,-0.07,-0.15,-0.23,-0.14,-0.16,-0.20,Upgrade
Gross Margin,95.10%,97.41%,102.60%,102.30%,100.49%,100.40%,97.42%,96.16%,95.69%,96.77%,85.46%,68.19%,94.71%,95.93%,97.47%,96.79%,96.62%,97.19%,98.47%,99.05%,97.37%,95.65%,98.05%,96.75%,98.29%,97.82%,98.13%,98.41%,97.94%,98.03%,98.77%,100.06%,98.86%,98.82%,100.48%,99.21%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,76.19%,77.24%,81.66%,78.82%,74.30%,68.82%,68.83%,67.01%,65.61%,64.51%,53.43%,39.05%,64.04%,65.20%,64.74%,61.10%,58.58%,58.66%,56.13%,56.02%,49.59%,43.76%,47.70%,30.28%,28.15%,34.26%,30.46%,19.60%,-4.26%,-16.94%,-34.90%,-91.82%,-101.79%,-156.31%,-232.38%,-424.15%,-354.49%,-311.65%,-641.97%,-2181.50%,Upgrade
Profit Margin,54.44%,54.80%,58.84%,57.06%,53.11%,48.39%,48.53%,47.63%,45.91%,43.92%,35.42%,24.87%,54.13%,47.85%,48.99%,42.88%,40.56%,46.58%,34.57%,37.42%,37.54%,-3.24%,25.15%,14.25%,14.82%,163.05%,17.38%,6.82%,-17.61%,-25.56%,-32.64%,-95.00%,-85.51%,-145.40%,-204.17%,-360.99%,-354.49%,-352.89%,-641.97%,-2181.50%,Upgrade
Free Cash Flow Margin,64.57%,21.77%,80.66%,68.21%,61.47%,32.95%,77.22%,77.41%,72.06%,31.45%,77.15%,70.74%,43.06%,62.99%,48.51%,61.75%,32.71%,57.41%,50.09%,56.81%,33.18%,44.64%,51.44%,35.28%,-13.92%,45.62%,63.02%,77.89%,-7.14%,123.69%,109.73%,43.34%,-96.87%,-43.43%,-73.21%,-241.59%,-321.52%,-224.54%,-400.46%,-1482.17%,Upgrade
Effective Tax Rate,22.58%,23.04%,22.06%,22.37%,21.98%,22.57%,22.28%,21.90%,21.59%,21.66%,22.65%,23.24%,19.24%,20.06%,22.16%,23.27%,15.59%,21.49%,22.09%,21.95%,15.74%,110.35%,36.85%,36.69%,18.52%,-746.04%,1.81%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
EBITDA,107.01,105.71,109.56,108.19,97.88,89.17,88.29,84.25,78.05,72.07,59.62,43.39,77.34,68.4,69.23,56.27,44.14,50.26,36.83,39.85,31.81,22.23,24.6,14.41,11.74,12.2,12.03,7.02,0.72,-1.55,-2.85,-9.52,-6.96,-9.36,-8.92,-11.83,-13.1,-10.38,-11.18,-13.62,Upgrade
EBITDA Margin,78.24%,79.42%,83.90%,81.83%,76.80%,71.30%,71.18%,69.76%,67.75%,65.58%,55.31%,40.20%,71.85%,65.21%,68.15%,61.71%,54.42%,65.90%,51.33%,59.08%,53.41%,40.77%,50.25%,34.16%,31.67%,33.29%,33.86%,23.82%,3.22%,-8.21%,-19.35%,-87.35%,-76.13%,-135.75%,-165.92%,-332.32%,-308.52%,-279.91%,-517.17%,-1825.74%,Upgrade
Depreciation & Amortization,2.8,2.89,2.93,2.95,3.09,2.98,2.91,2.67,2.68,2.55,2.46,2.47,2.44,2.64,2.32,2.24,2.1,1.99,2.02,1.95,1.86,1.79,1.75,1.62,1.5,1.36,2.01,1.31,0.99,1.22,1.95,0.59,1.1,1.48,2.33,2.32,1.95,2.71,2.7,2.65,Upgrade
EBIT,104.21,102.82,106.63,105.24,94.79,86.19,85.38,81.58,75.37,69.52,57.15,40.92,74.9,65.76,66.91,54.03,42.04,48.27,34.82,37.9,29.95,20.44,22.85,12.8,10.23,10.84,10.02,5.72,-0.28,-2.76,-4.8,-10.11,-8.06,-10.83,-11.25,-14.15,-15.06,-13.09,-13.87,-16.27,Upgrade
EBIT Margin,76.19%,77.24%,81.66%,79.59%,74.38%,68.91%,68.83%,67.55%,65.43%,63.26%,53.03%,37.91%,69.58%,62.69%,65.87%,59.26%,51.83%,63.30%,48.52%,56.19%,50.29%,37.48%,46.68%,30.32%,27.62%,29.58%,28.22%,19.40%,-1.24%,-14.65%,-32.64%,-92.79%,-88.15%,-157.18%,-209.32%,-397.42%,-354.49%,-352.89%,-641.97%,-2181.50%,Upgrade
