Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Net Income,-5.05,-3.95,-4,-5.38,-9.2,2.23,-10.62,1.32,-0.31,3.04,-1.23,4.61,-5.44,1.45,-1.73,1.64,-7.34,-0.88,3.93,2.76,-2.72,1.93,4.07,2.51,1.47,2.06,3.46,2.84,0.54,1.85,2.35,2.38,0.38,1.76,1.88,1.35,0.33,0.09,1.66,0.07,Upgrade
Net Income Growth,-,-,-,-,-,-26.63%,-,-71.28%,-,108.73%,-,181.09%,-,-,-,-40.54%,-,-,-3.44%,9.84%,-,-6.04%,17.72%,-11.68%,171.81%,10.99%,47.53%,19.46%,41.45%,5.06%,24.53%,75.65%,16.92%,1837.80%,13.32%,1888.96%,71.27%,-,271.17%,-87.85%,Upgrade
Shares Outstanding (Basic),11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,8,8,8,7,7,7,7,7,7,7,7,7,4,4,4,Upgrade
Shares Outstanding (Diluted),11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,8,8,8,7,7,7,7,7,7,7,7,7,5,4,4,Upgrade
Shares Change,1.19%,1.70%,1.16%,-1.86%,-0.43%,-2.12%,-1.40%,1.04%,-1.22%,-0.70%,-0.99%,-0.47%,0.46%,2.46%,-0.11%,-0.33%,0.82%,-2.77%,-0.38%,-0.02%,8.34%,34.65%,35.87%,37.81%,33.80%,8.52%,8.01%,6.66%,0.22%,0.84%,0.05%,0.06%,-0.37%,62.23%,89.77%,88.36%,88.33%,18.10%,-1.23%,0.58%,Upgrade
EPS (Basic),-0.47,-0.37,-0.38,-0.51,-0.87,0.20,-1.01,0.12,-0.03,0.28,-0.12,0.43,-0.50,0.14,-0.16,0.15,-0.68,-0.08,0.37,0.26,-0.25,0.18,0.38,0.24,0.15,0.26,0.44,0.36,0.07,0.25,0.32,0.32,0.05,0.24,0.26,0.19,0.05,0.01,0.44,0.02,Upgrade
EPS (Diluted),-0.47,-0.37,-0.38,-0.51,-0.87,0.20,-1.01,0.12,-0.03,0.28,-0.12,0.43,-0.50,0.14,-0.16,0.15,-0.68,-0.08,0.36,0.25,-0.25,0.17,0.38,0.23,0.15,0.25,0.43,0.36,0.07,0.25,0.32,0.32,0.05,0.24,0.26,0.18,0.04,0.01,0.43,0.02,Upgrade
EPS Growth,-,-,-,-,-,-28.57%,-,-72.09%,-,100.00%,-,186.67%,-,-,-,-40.00%,-,-,-5.26%,8.70%,-,-32.00%,-11.63%,-36.11%,114.29%,0%,34.38%,12.50%,40.00%,4.17%,23.08%,77.78%,25.00%,2300.00%,-39.53%,800.00%,-20.00%,-,290.91%,-86.67%,Upgrade
Free Cash Flow Per Share,-0.36,0.54,0.47,0.25,-1.78,-0.60,1.33,1.11,0.03,-0.17,-0.06,0.43,-1.45,0.89,0.73,0.63,0.15,0.32,1.08,0.46,-0.03,0.59,1.21,0.43,0.15,0.21,0.69,0.64,0.34,1.03,1.20,0.28,0.09,0.95,0.71,0.55,0.06,0.50,0.91,-0.14,Upgrade
Dividend Per Share,-,-,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.062,0.062,0.062,0.100,0.100,0.100,0.100,0.100,0.100,0.080,0.080,0.080,0.062,0.062,0.062,0.062,0.062,0.062,0.050,0.050,0.050,0.050,0.050,0.040,0.040,0.040,0.040,0.040,Upgrade
Dividend Growth,-,-,0%,0%,0%,0%,0%,0%,-35.48%,-35.48%,-35.48%,-60.00%,-38.00%,-38.00%,-38.00%,0%,0%,25.00%,25.00%,25.00%,61.29%,29.03%,29.03%,29.03%,0%,0%,24.00%,24.00%,24.00%,24.00%,0%,25.00%,25.00%,25.00%,25.00%,0%,0%,0%,0%,33.33%,Upgrade
Gross Margin,31.64%,33.23%,38.02%,35.62%,19.65%,46.92%,8.26%,47.58%,42.89%,51.93%,42.23%,63.06%,37.59%,50.03%,35.55%,48.93%,16.52%,44.14%,56.95%,59.43%,32.82%,55.92%,71.26%,65.68%,59.83%,63.54%,74.10%,69.40%,48.58%,63.74%,69.68%,69.30%,51.67%,65.50%,67.62%,72.59%,57.19%,50.26%,76.41%,58.33%,Upgrade
Operating Margin,-14.45%,-11.55%,-11.54%,-21.83%,-39.26%,8.04%,-33.94%,5.28%,0.19%,7.34%,-4.10%,17.38%,-25.42%,5.63%,-4.53%,7.20%,-25.21%,-2.72%,15.14%,14.55%,-11.88%,9.07%,24.85%,17.19%,10.55%,15.55%,26.52%,22.64%,3.97%,15.48%,20.78%,23.07%,3.93%,17.52%,19.91%,18.08%,4.75%,0.94%,22.06%,1.87%,Upgrade
Profit Margin,-13.80%,-10.65%,-11.25%,-18.56%,-32.21%,5.16%,-27.26%,3.34%,-0.79%,8.53%,-3.53%,13.28%,-20.74%,3.91%,-4.49%,4.74%,-21.02%,-2.97%,12.74%,10.01%,-10.57%,7.49%,16.55%,11.56%,7.12%,10.15%,17.45%,15.03%,2.93%,10.67%,14.08%,15.31%,2.62%,11.78%,13.44%,12.34%,3.24%,0.83%,16.08%,0.88%,Upgrade
Free Cash Flow Margin,-10.46%,15.63%,14.05%,9.30%,-66.38%,-14.62%,35.91%,29.82%,0.91%,-5.22%,-1.78%,13.28%,-59.76%,25.84%,20.44%,19.63%,4.74%,11.51%,37.39%,17.82%,-1.18%,24.34%,52.30%,21.23%,7.06%,8.26%,27.57%,26.41%,13.50%,43.68%,52.95%,13.31%,4.57%,46.34%,37.08%,36.36%,4.01%,20.21%,33.50%,-6.86%,Upgrade
Effective Tax Rate,-,-,-,-,-,26.08%,-,19.09%,-,-40.85%,-,17.28%,-,11.12%,-,19.47%,-,-,6.80%,22.48%,-,15.22%,33.41%,32.79%,32.49%,34.70%,34.18%,33.61%,26.03%,31.09%,32.23%,33.64%,33.44%,32.73%,32.51%,31.72%,31.84%,-7.01%,26.49%,46.49%,Upgrade
EBITDA,-4.49,-3.46,-3.28,-5.45,-10.44,4.28,-12.4,2.93,0.9,3.41,-0.72,6.7,-5.99,2.76,-1.1,3.12,-8.2,-0.29,5.12,4.43,-2.64,2.72,6.5,4.06,2.5,3.44,5.52,4.57,1.02,2.97,3.73,3.83,0.81,2.85,3.04,2.19,0.66,0.28,2.45,0.3,Upgrade
EBITDA Margin,-12.25%,-9.32%,-9.22%,-18.80%,-36.56%,9.92%,-31.84%,7.40%,2.28%,9.57%,-2.06%,19.32%,-22.80%,7.43%,-2.85%,9.02%,-23.49%,-0.99%,16.57%,16.09%,-10.28%,10.54%,26.39%,18.70%,12.09%,16.98%,27.84%,24.16%,5.50%,17.11%,22.38%,24.66%,5.55%,19.08%,21.69%,19.99%,6.56%,2.53%,23.66%,3.85%,Upgrade
Depreciation & Amortization,0.81,0.83,0.82,0.88,0.77,0.81,0.82,0.84,0.82,0.79,0.71,0.67,0.69,0.67,0.65,0.63,0.6,0.51,0.44,0.42,0.41,0.38,0.38,0.33,0.32,0.29,0.26,0.29,0.28,0.28,0.27,0.25,0.24,0.23,0.25,0.21,0.18,0.17,0.17,0.15,Upgrade
EBIT,-5.29,-4.29,-4.1,-6.33,-11.21,3.47,-13.22,2.09,0.08,2.61,-1.43,6.03,-6.67,2.09,-1.74,2.49,-8.8,-0.81,4.68,4.01,-3.05,2.34,6.12,3.74,2.18,3.15,5.26,4.28,0.73,2.69,3.46,3.59,0.57,2.62,2.79,1.98,0.48,0.1,2.28,0.15,Upgrade
EBIT Margin,-14.45%,-11.55%,-11.54%,-21.83%,-39.26%,8.04%,-33.94%,5.28%,0.19%,7.34%,-4.10%,17.38%,-25.42%,5.63%,-4.53%,7.20%,-25.21%,-2.72%,15.14%,14.55%,-11.88%,9.07%,24.85%,17.19%,10.55%,15.55%,26.52%,22.64%,3.97%,15.48%,20.78%,23.07%,3.93%,17.52%,19.91%,18.08%,4.75%,0.94%,22.06%,1.87%,Upgrade
