Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+35 Quarters
Gross Margin,35.11%,41.02%,28.25%,20.41%,36.30%,10.59%,42.41%,44.32%,36.09%,47.63%,42.84%,41.54%,25.55%,55.30%,36.08%,30.77%,32.10%,31.67%,32.76%,28.95%,26.91%,25.84%,31.88%,31.92%,25.68%,34.76%,32.92%,31.71%,39.26%,39.45%,33.00%,26.03%,26.61%,28.95%,24.95%,22.11%,20.93%,32.79%,20.58%,18.64%,Upgrade
Operating Margin,27.45%,32.16%,18.84%,10.47%,28.35%,2.46%,33.84%,35.94%,28.34%,40.37%,34.54%,32.99%,16.72%,46.69%,29.09%,24.16%,25.01%,24.06%,26.15%,21.94%,20.61%,18.75%,25.38%,24.63%,19.21%,28.19%,26.50%,25.23%,33.61%,33.18%,26.56%,20.12%,20.82%,22.82%,18.91%,16.96%,13.94%,26.54%,14.14%,12.17%,Upgrade
Profit Margin,22.11%,26.05%,15.92%,9.01%,22.94%,4.52%,26.20%,29.29%,23.17%,32.31%,28.13%,26.88%,13.64%,37.00%,23.38%,19.50%,20.38%,19.87%,21.06%,17.78%,17.17%,0.68%,17.86%,17.22%,13.86%,19.35%,18.22%,17.05%,23.70%,22.67%,18.41%,14.33%,14.86%,16.08%,13.17%,12.69%,10.97%,18.42%,10.99%,8.71%,Upgrade
Free Cash Flow Margin,17.13%,-10.14%,14.34%,25.13%,9.08%,10.20%,4.50%,11.34%,19.47%,13.91%,10.38%,29.86%,18.94%,17.61%,24.26%,20.89%,21.28%,29.03%,36.01%,25.35%,12.53%,29.97%,66.08%,18.72%,24.32%,31.25%,26.75%,25.91%,29.55%,29.43%,37.36%,-6.53%,31.51%,35.92%,41.52%,29.27%,31.27%,30.77%,45.70%,42.45%,Upgrade
Effective Tax Rate,19.48%,18.99%,15.54%,13.91%,19.10%,-83.28%,22.59%,18.53%,18.26%,19.98%,18.54%,18.52%,18.44%,20.76%,19.64%,19.30%,18.52%,17.43%,19.46%,18.99%,16.71%,96.35%,29.63%,30.11%,27.81%,31.35%,31.24%,32.40%,29.48%,31.67%,30.71%,28.80%,28.62%,29.54%,30.33%,25.13%,21.30%,30.40%,22.12%,28.27%,Upgrade
EBITDA,21.89,26.01,13.8,7.43,21.72,2.2,24.97,29.41,23.9,35.89,28.91,29.64,13.49,43.18,26.85,22.38,24.05,23.03,24.72,21.2,19.64,18.02,23.79,22.41,19,28.08,26.32,24.92,34.69,34.09,26.23,20.46,21.53,24.28,19.68,17.36,13.74,25.29,12.75,10.94,Upgrade
EBITDA Margin,27.90%,32.60%,19.34%,10.92%,28.74%,2.80%,34.18%,36.24%,28.67%,40.68%,34.83%,33.27%,17.04%,46.97%,29.35%,24.39%,25.27%,24.32%,26.43%,22.22%,20.85%,18.99%,25.63%,24.93%,19.48%,28.49%,26.80%,25.54%,33.89%,33.50%,26.91%,20.48%,21.15%,23.15%,19.23%,17.25%,14.28%,26.82%,14.48%,12.50%,Upgrade
Depreciation & Amortization,0.35,0.36,0.35,0.31,0.29,0.26,0.24,0.24,0.27,0.27,0.24,0.25,0.25,0.26,0.24,0.21,0.24,0.25,0.26,0.27,0.22,0.22,0.23,0.26,0.27,0.3,0.29,0.3,0.29,0.32,0.34,0.35,0.34,0.34,0.33,0.3,0.33,0.33,0.32,0.32,Upgrade
EBIT,21.54,25.65,13.45,7.12,21.42,1.93,24.72,29.17,23.63,35.62,28.67,29.39,13.24,42.93,26.61,22.17,23.81,22.78,24.46,20.93,19.41,17.8,23.56,22.15,18.73,27.78,26.03,24.62,34.4,33.77,25.89,20.11,21.2,23.94,19.35,17.06,13.4,24.96,12.42,10.62,Upgrade
EBIT Margin,27.45%,32.16%,18.84%,10.47%,28.35%,2.46%,33.84%,35.94%,28.34%,40.37%,34.54%,32.99%,16.72%,46.69%,29.09%,24.16%,25.01%,24.06%,26.15%,21.94%,20.61%,18.75%,25.38%,24.63%,19.21%,28.19%,26.50%,25.23%,33.61%,33.18%,26.56%,20.12%,20.82%,22.82%,18.91%,16.96%,13.94%,26.47%,14.11%,12.14%,Upgrade
